project_id,permit_id
residential_13043120300000,1745796
residential_13043120300000,1745823
residential_13043120300000,1745840
residential_13043120300000,1745865
residential_13043120300000,1785745
residential_13043120300000,1802625
residential_13043120300000,1877268
residential_13043120300000,2092551
residential_13043120300000,2092553
residential_13043120310000,2493820
residential_13043120320000,2516970
residential_13043120330000,2514996
residential_13043120340000,1737113
residential_13043120340000,1737114
residential_13043120340000,1737115
residential_13043120340000,1737119
residential_13043120340000,1737120
residential_13043120340000,1737121
residential_13043120340000,1737122
residential_13043120340000,1737123
residential_13043120340000,1737124
residential_13043120340000,1737125
residential_13043120340000,1743589
residential_13043120340000,1745796
residential_13043120340000,1745823
residential_13043120340000,1745840
residential_13043120340000,1745865
residential_13043120340000,1785745
residential_13043120340000,1802625
residential_13043120340000,1877268
residential_13043120340000,2092551
residential_13043120340000,2092553
residential_13043120350000,1737113
residential_13043120350000,1737114
residential_13043120350000,1737115
residential_13043120350000,1737119
residential_13043120350000,1737120
residential_13043120350000,1737121
residential_13043120350000,1737122
residential_13043120350000,1737123
residential_13043120350000,1737124
residential_13043120350000,1737125
residential_13043120350000,1743589
residential_13043120350000,1745796
residential_13043120350000,1745823
residential_13043120350000,1745840
residential_13043120350000,1745865
residential_13043120350000,1785745
residential_13043120350000,1802625
residential_13043120350000,1877268
residential_13043120350000,2092551
residential_13043120350000,2092553
residential_13043120370000,2550292
residential_13043120380000,2542415
residential_13043120390000,2377881
residential_13043120420000,2338152
residential_13043120420000,2414132
residential_13043120430000,2336272
residential_13043120430000,2338103
residential_13043120430000,2413927
residential_13043120460000,2377909
residential_13043120460000,2399198
residential_13043120460000,2465887
residential_13043120470000,2413894
residential_13043120520000,1785745
residential_13043120520000,2092551
residential_13043120530000,1802625
residential_13043120530000,2092551
residential_13043120560000,2500838
residential_13043120560000,2514963
residential_13043120570000,1737113
residential_13043120570000,1737114
residential_13043120570000,1737115
residential_13043120570000,1737119
residential_13043120570000,1737120
residential_13043120570000,1737121
residential_13043120570000,1737122
residential_13043120570000,1737123
residential_13043120570000,1737124
residential_13043120570000,1737125
residential_13043120570000,1743589
residential_13043120570000,1745796
residential_13043120570000,1745823
residential_13043120570000,1745840
residential_13043120570000,1745865
residential_13043120570000,1785745
residential_13043120570000,1802625
residential_13043120570000,1877268
residential_13043120570000,2092551
residential_13043120570000,2092553
residential_13043120580000,2465929
residential_13043120590000,2549210
residential_13043120600000,2514703
residential_13043120600000,2514934
residential_13043120610000,2514934
residential_13043120620000,2527629
residential_13043120620000,2550278
residential_13043120650000,2496987
residential_13043120660000,2548844
residential_13043120670000,2542683
residential_13043120690000,1737113
residential_13043120690000,1737114
residential_13043120690000,1737115
residential_13043120690000,1737119
residential_13043120690000,1737120
residential_13043120690000,1737121
residential_13043120690000,1737122
residential_13043120690000,1737123
residential_13043120690000,1737124
residential_13043120690000,1737125
residential_13043120690000,1743589
residential_13043120690000,1745796
residential_13043120690000,1745823
residential_13043120690000,1745840
residential_13043120690000,1745865
residential_13043120690000,1785745
residential_13043120690000,1802625
residential_13043120690000,1877268
residential_13043120690000,2092551
residential_13043120690000,2092553
residential_13043120700000,2542738
residential_13043120710000,1737113
residential_13043120710000,1737114
residential_13043120710000,1737115
residential_13043120710000,1737119
residential_13043120710000,1737120
residential_13043120710000,1737121
residential_13043120710000,1737122
residential_13043120710000,1737123
residential_13043120710000,1737124
residential_13043120710000,1737125
residential_13043120710000,1743589
residential_13043120710000,1745796
residential_13043120710000,1745823
residential_13043120710000,1745840
residential_13043120710000,1745865
residential_13043120710000,1785745
residential_13043120710000,1802625
residential_13043120710000,1877268
residential_13043120710000,2092551
residential_13043120710000,2092553
residential_13043120720000,1737113
residential_13043120720000,1737114
residential_13043120720000,1737115
residential_13043120720000,1737119
residential_13043120720000,1737120
residential_13043120720000,1737121
residential_13043120720000,1737122
residential_13043120720000,1737123
residential_13043120720000,1737124
residential_13043120720000,1737125
residential_13043120720000,1743589
residential_13043120720000,1745796
residential_13043120720000,1745823
residential_13043120720000,1745840
residential_13043120720000,1745865
residential_13043120720000,1785745
residential_13043120720000,1802625
residential_13043120720000,1877268
residential_13043120720000,2092551
residential_13043120720000,2092553
residential_13043120730000,1743589
residential_13043120740000,1737113
residential_13043120740000,1745865
residential_13043120740000,2092553
residential_13043120760000,1737113
residential_13043120760000,1737114
residential_13043120760000,1737115
residential_13043120760000,1737119
residential_13043120760000,1737120
residential_13043120760000,1737121
residential_13043120760000,1737122
residential_13043120760000,1737123
residential_13043120760000,1737124
residential_13043120760000,1737125
residential_13043120760000,1743589
residential_13043120760000,1745796
residential_13043120760000,1745823
residential_13043120760000,1745840
residential_13043120760000,1745865
residential_13043120760000,1785745
residential_13043120760000,1802625
residential_13043120760000,1877268
residential_13043120760000,2092551
residential_13043120760000,2092553
residential_13043120780000,1737123
residential_13043120780000,2190910
residential_13043120790000,1737113
residential_13043120790000,1737114
residential_13043120790000,1737115
residential_13043120790000,1737119
residential_13043120790000,1737120
residential_13043120790000,1737121
residential_13043120790000,1737122
residential_13043120790000,1737123
residential_13043120790000,1737124
residential_13043120790000,1737125
residential_13043120790000,1743589
residential_13043120790000,1745796
residential_13043120790000,1745823
residential_13043120790000,1745840
residential_13043120790000,1745865
residential_13043120790000,1785745
residential_13043120790000,1802625
residential_13043120790000,1877268
residential_13043120790000,2092551
residential_13043120790000,2092553
residential_13043120800000,1737121
residential_13043120800000,2190910
residential_13043120800000,2234537
residential_13043120810000,1737114
residential_13043120810000,1737122
residential_13043120810000,1737124
residential_13043120820000,2478615
residential_13043120820000,2496987
residential_13043120820000,2514703
residential_13043120830000,2478660
residential_13043120830000,2481896
residential_13043120840000,2481896
residential_13043120850000,2466001
residential_13043120860000,1737113
residential_13043120860000,1737114
residential_13043120860000,1737115
residential_13043120860000,1737119
residential_13043120860000,1737120
residential_13043120860000,1737121
residential_13043120860000,1737122
residential_13043120860000,1737123
residential_13043120860000,1737124
residential_13043120860000,1737125
residential_13043120860000,1743589
residential_13043120860000,1745796
residential_13043120860000,1745823
residential_13043120860000,1745840
residential_13043120860000,1745865
residential_13043120860000,1785745
residential_13043120860000,1802625
residential_13043120860000,1877268
residential_13043120860000,2092551
residential_13043120860000,2092553
residential_13043120880000,2414132
residential_13043120890000,2413927
residential_13043120900000,2338103
residential_13043120900000,2377881
residential_13043120910000,2338152
residential_13043120910000,2399198
residential_13043120920000,2336272
residential_13043120920000,2465887
residential_13043120940000,2377909
residential_13044110430000,1646065
residential_13051110270000,2473455
residential_13052010070000,2886523
residential_13052160330000,1675199
residential_13052160330000,1753588
residential_13054000010000,2867318
residential_13054130220000,1959470
residential_13062040220000,2053101
residential_13064060160000,3251157
residential_13064090100000,2881348
residential_13064090110000,2881347
residential_13064150010000,2771077
residential_13071260010000,3055207
residential_13072030360000,2693600
residential_13072060290000,3142525
residential_13072110160000,3074820
residential_13072140200000,2723085
residential_13072200270000,2861851
residential_13072210190000,2863238
residential_13073090290000,2710519
residential_13073090300000,2709776
residential_13074070340000,3159249
residential_13074110060000,2968231
residential_13074110330000,3101090
residential_13081030110000,2948176
residential_13081030110000,2948266
residential_13081110300000,2680461
residential_13081110300000,2680462
residential_13081110310000,2680461
residential_13081110310000,2680462
residential_13081170070000,2773545
residential_13081170280000,2072699
residential_13081170280000,2090618
residential_13083220380000,2450936
residential_13083230330000,1643216
residential_13083270060000,2428431
residential_13084251680000,2637493
residential_13084251680000,2637494
residential_13084251690000,2637493
residential_13084251690000,2637494
residential_13084270420000,3016308
residential_13084270420000,3070802
residential_13084270420000,3087785
residential_13084270420000,3087797
residential_13084270420000,3087832
residential_13084270420000,3087845
residential_13084270430000,3016308
residential_13084270430000,3070802
residential_13084270430000,3087785
residential_13084270430000,3087797
residential_13084270430000,3087832
residential_13084270430000,3087845
residential_13084270440000,3016308
residential_13084270440000,3070802
residential_13084270440000,3087785
residential_13084270440000,3087797
residential_13084270440000,3087832
residential_13084270440000,3087845
residential_13084270450000,3016308
residential_13084270450000,3070802
