project_id,source_family,source_project_ids,source_addresses,component_pins,project_kind,construction_year,dwelling_units,building_sqft,land_sqft,allow_far,allow_dupac,far,dupac,class_values,external_multifamily,multifamily_source,source_row_ids,tax_year,evidence_ids,decision_references,decision_reason,geometry_source,geometry_evidence,x_3435,y_3435,location_resolved,zoning_group,zoning_year,zoning_source,zoning_note
residential_17211330320000,residential,residential_17211330320000,NA,17211330320000,single_pin_single_card,2018,1,2337,1147,TRUE,TRUE,2.0374891020052313,37.97733217088056,295,FALSE,selected_assessor_class_and_finished_home_count,1721133032000012022,2022,NA,NA,NA,exact_pin_next_year_point,1233290,1171562.9759999986,1892579.850874999,TRUE,NA,NA,NA,NA
residential_17211330330000,residential,residential_17211330330000,NA,17211330330000,single_pin_single_card,2018,1,2554,1148,TRUE,TRUE,2.224738675958188,37.944250871080136,295,FALSE,selected_assessor_class_and_finished_home_count,1721133033000012022,2022,NA,NA,NA,exact_pin_next_year_point,1233290,1171542.3291250009,1892579.2752499958,TRUE,NA,NA,NA,NA
residential_17211330340000,residential,residential_17211330340000,NA,17211330340000,single_pin_single_card,2018,1,2843,1329,TRUE,TRUE,2.1392024078254326,32.776523702031604,295,FALSE,selected_assessor_class_and_finished_home_count,1721133034000012022,2022,NA,NA,NA,exact_pin_next_year_point,1233290,1171520.047875,1892578.6540000017,TRUE,NA,NA,NA,NA
residential_17213000300000,residential,residential_17213000300000,NA,17213000300000,single_pin_single_card,2007,2,1996,2400,TRUE,TRUE,0.8316666666666667,36.3,211,TRUE,selected_assessor_class_and_finished_home_count,1721300030000012022,2022,NA,NA,NA,historical_parcel_centroid,111653,1171717.820000002,1892160.0900000017,TRUE,NA,NA,NA,NA
residential_17213040020000,residential,residential_17213040020000,NA,17213040020000,single_pin_single_card,2017,1,2144,2500,TRUE,TRUE,0.8576,17.424,278,FALSE,selected_assessor_class_and_finished_home_count,1721304002000012022,2022,NA,NA,NA,historical_parcel_centroid,762173,1172133.9295801125,1892228.524823317,TRUE,NA,NA,NA,NA
residential_17213040090000,residential,residential_17213040090000,NA,17213040090000,single_pin_single_card,2014,1,1862,2232,TRUE,TRUE,0.8342293906810035,19.516129032258064,207,FALSE,selected_assessor_class_and_finished_home_count,1721304009000012022,2022,NA,NA,NA,historical_parcel_centroid,106249,1172144.846447177,1892156.8851775841,TRUE,NA,NA,NA,NA
residential_17213040260000,residential,residential_17213040260000,NA,17213040260000,single_pin_single_card,2007,2,2475,3487,TRUE,TRUE,0.7097791798107256,24.98422712933754,211,TRUE,selected_assessor_class_and_finished_home_count,1721304026000012016,2016,NA,NA,NA,historical_parcel_centroid,111901,1172159.0847196167,1891704.1448496114,TRUE,NA,NA,NA,NA
residential_17213040310000,residential,residential_17213040310000,NA,17213040310000,single_pin_single_card,2017,1,1850,2280,TRUE,TRUE,0.8114035087719298,19.105263157894736,207,FALSE,selected_assessor_class_and_finished_home_count,1721304031000012022,2022,NA,NA,NA,historical_parcel_centroid,762194,1172254.3365787861,1892135.7051105646,TRUE,NA,NA,NA,NA
residential_17213040320000,residential,residential_17213040320000,NA,17213040320000,single_pin_single_card,2015,1,1980,2280,TRUE,TRUE,0.868421052631579,19.105263157894736,207,FALSE,selected_assessor_class_and_finished_home_count,1721304032000012022,2022,NA,NA,NA,historical_parcel_centroid,98244,1172255.0499999998,1892111.7499999998,TRUE,NA,NA,NA,NA
residential_17213040370000,residential,residential_17213040370000,NA,17213040370000,single_pin_single_card,2012,1,1712,2280,TRUE,TRUE,0.7508771929824561,19.105263157894736,207,FALSE,selected_assessor_class_and_finished_home_count,1721304037000012022,2022,NA,NA,NA,historical_parcel_centroid,108497,1172258.6799999997,1891991.9499999993,TRUE,NA,NA,NA,NA
residential_17213040670000,residential,residential_17213040670000,NA,17213040670000,single_pin_single_card,2014,1,1900,2341,TRUE,TRUE,0.8116189662537378,18.607432721059375,207,FALSE,selected_assessor_class_and_finished_home_count,1721304067000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,108034,1172157.7589201608,1891747.7543718992,TRUE,NA,NA,NA,NA
residential_17213040680000,residential,residential_17213040680000,NA,17213040680000,single_pin_single_card,2014,1,1900,2339,TRUE,TRUE,0.8123129542539547,18.623343309106456,207,FALSE,selected_assessor_class_and_finished_home_count,1721304068000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,100780,1172158.5426231427,1891722.8177453335,TRUE,NA,NA,NA,NA
residential_17213060230000,residential,residential_17213060230000,NA,17213060230000,single_pin_single_card,2022,1,1946,2400,TRUE,TRUE,0.8108333333333333,18.15,207,FALSE,selected_assessor_class_and_finished_home_count,1721306023000012025,2025,NA,NA,NA,historical_parcel_centroid,775879,1172689.357951161,1891860.4651271196,TRUE,NA,NA,NA,NA
residential_17213060250000,residential,residential_17213060250000,NA,17213060250000,single_pin_single_card,2019,4,8761,4800,TRUE,TRUE,1.8252083333333333,36.3,211,TRUE,selected_assessor_class_and_finished_home_count,1721306025000012021,2021,NA,NA,NA,historical_parcel_centroid,1076290,1172691.3193888944,1891800.4400255482,TRUE,NA,NA,NA,NA
residential_17213060260000,residential,residential_17213060260000,NA,17213060260000,single_pin_single_card,2018,1,1902,2400,TRUE,TRUE,0.7925,18.15,207,FALSE,selected_assessor_class_and_finished_home_count,1721306026000012022,2022,NA,NA,NA,historical_parcel_centroid,1230932,1172692.4829969835,1891764.5948596841,TRUE,NA,NA,NA,NA
residential_17213060290000,residential,residential_17213060290000,NA,17213060290000,single_pin_single_card,2019,1,1908,2400,TRUE,TRUE,0.795,18.15,207,FALSE,selected_assessor_class_and_finished_home_count,1721306029000012022,2022,NA,NA,NA,historical_parcel_centroid,1075862,1172694.802745613,1891693.0549146424,TRUE,NA,NA,NA,NA
residential_17213060390000,residential,residential_17213060390000,NA,17213060390000,single_pin_single_card,2016,1,1976,2400,TRUE,TRUE,0.8233333333333334,18.15,207,FALSE,selected_assessor_class_and_finished_home_count,1721306039000012022,2022,NA,NA,NA,historical_parcel_centroid,879540,1172800.917730393,1891863.6351082334,TRUE,NA,NA,NA,NA
residential_17213060420000,residential,residential_17213060420000,NA,17213060420000,single_pin_single_card,2017,1,1954,2400,TRUE,TRUE,0.8141666666666667,18.15,207,FALSE,selected_assessor_class_and_finished_home_count,1721306042000012022,2022,NA,NA,NA,historical_parcel_centroid,762301,1172803.2349066962,1891791.9803638754,TRUE,NA,NA,NA,NA
residential_17213060450000,residential,residential_17213060450000,NA,17213060450000,single_pin_single_card,2008,1,2475,2400,TRUE,TRUE,1.03125,18.15,278,FALSE,selected_assessor_class_and_finished_home_count,1721306045000012022,2022,NA,NA,NA,historical_parcel_centroid,117886,1172805.5447868155,1891720.3103833392,TRUE,NA,NA,NA,NA
residential_17213060490000,residential,residential_17213060490000,NA,17213060490000,single_pin_single_card,2014,1,1915,2300,TRUE,TRUE,0.8326086956521739,18.93913043478261,207,FALSE,selected_assessor_class_and_finished_home_count,1721306049000012022,2022,NA,NA,NA,historical_parcel_centroid,102360,1172808.5825063474,1891625.234697839,TRUE,NA,NA,NA,NA
residential_17213130100000,residential,residential_17213130100000,NA,17213130100000,single_pin_single_card,2014,1,1905,2400,TRUE,TRUE,0.79375,18.15,207,FALSE,selected_assessor_class_and_finished_home_count,1721313010000012022,2022,NA,NA,NA,historical_parcel_centroid,104229,1171512.2495322125,1891058.073946758,TRUE,NA,NA,NA,NA
residential_17213170220000,residential,residential_17213170220000,NA,17213170220000,single_pin_single_card,2015,1,1573,2232,TRUE,TRUE,0.7047491039426523,19.516129032258064,207,FALSE,selected_assessor_class_and_finished_home_count,1721317022000012022,2022,NA,NA,NA,historical_parcel_centroid,103456,1172280.7200000007,1891247.030000001,TRUE,NA,NA,NA,NA
residential_17213170270000,residential,residential_17213170270000,NA,17213170270000,single_pin_single_card,2010,2,2208,2460,TRUE,TRUE,0.8975609756097561,35.41463414634146,211,TRUE,selected_assessor_class_and_finished_home_count,1721317027000012011,2011,NA,NA,NA,historical_parcel_centroid,112231,1172179.5786386628,1890978.1141374197,TRUE,NA,NA,NA,NA
residential_17213170350000,residential,residential_17213170350000,NA,17213170350000,single_pin_single_card,2009,2,2321,2303,TRUE,TRUE,1.0078158923143725,37.82891880156318,211,TRUE,selected_assessor_class_and_finished_home_count,1721317035000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,112230,1172201.5538664435,1890982.6928551272,TRUE,NA,NA,NA,NA
residential_17213170360000,residential,residential_17213170360000,NA,17213170360000,single_pin_single_card,2008,2,2208,2302,TRUE,TRUE,0.9591659426585578,37.84535186794092,211,TRUE,selected_assessor_class_and_finished_home_count,1721317036000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,120707,1172177.0996864636,1890975.6672672275,TRUE,NA,NA,NA,NA
residential_17213180020000,residential,residential_17213180020000,NA,17213180020000,single_pin_single_card,2021,3,5311,2550,TRUE,TRUE,2.0827450980392155,51.247058823529414,211,TRUE,selected_assessor_class_and_finished_home_count,1721318002000012022,2022,NA,NA,NA,historical_parcel_centroid,1326392,1172411.320005066,1891375.5000651886,TRUE,NA,NA,NA,NA
residential_17213180120000,residential,residential_17213180120000,NA,17213180120000,single_pin_single_card,2014,1,1926,2400,TRUE,TRUE,0.8025,18.15,207,FALSE,selected_assessor_class_and_finished_home_count,1721318012000012022,2022,NA,NA,NA,historical_parcel_centroid,103458,1172538.5226460604,1891370.174043613,TRUE,NA,NA,NA,NA
residential_17213240190000,residential,residential_17213240190000,NA,17213240190000,single_pin_single_card,2020,4,7800,3875,TRUE,TRUE,2.0129032258064514,44.965161290322584,211,TRUE,selected_assessor_class_and_finished_home_count,1721324019000012026,2026,NA,NA,NA,historical_parcel_centroid,763064,1172747,1890939.0299999977,TRUE,NA,NA,NA,NA
residential_17214360050000,residential,residential_17214360050000,NA,17214360050000,single_pin_single_card,2006,1,1926,1036,TRUE,TRUE,1.859073359073359,42.04633204633205,295,FALSE,selected_assessor_class_and_finished_home_count,1721436005000012022,2022,NA,NA,NA,exact_pin_next_year_point,1527180,1175134.9999999995,1891174.039999999,TRUE,NA,NA,NA,NA
residential_17214360060000,residential,residential_17214360060000,NA,17214360060000,single_pin_single_card,2006,1,1520,840,TRUE,TRUE,1.8095238095238095,51.857142857142854,295,FALSE,selected_assessor_class_and_finished_home_count,1721436006000012022,2022,NA,NA,NA,exact_pin_next_year_point,1527180,1175118.2554999997,1891173.6380000024,TRUE,NA,NA,NA,NA
residential_17214360070000,residential,residential_17214360070000,NA,17214360070000,single_pin_single_card,2006,1,1520,840,TRUE,TRUE,1.8095238095238095,51.857142857142854,295,FALSE,selected_assessor_class_and_finished_home_count,1721436007000012022,2022,NA,NA,NA,exact_pin_next_year_point,1527180,1175103.2609779085,1891173.2777412399,TRUE,NA,NA,NA,NA
residential_17214360080000,residential,residential_17214360080000,NA,17214360080000,single_pin_single_card,2006,1,1520,840,TRUE,TRUE,1.8095238095238095,51.857142857142854,295,FALSE,selected_assessor_class_and_finished_home_count,1721436008000012022,2022,NA,NA,NA,exact_pin_next_year_point,1527180,1175088.265477909,1891172.9172412378,TRUE,NA,NA,NA,NA
residential_17214360090000,residential,residential_17214360090000,NA,17214360090000,single_pin_single_card,2006,1,1520,840,TRUE,TRUE,1.8095238095238095,51.857142857142854,295,FALSE,selected_assessor_class_and_finished_home_count,1721436009000012022,2022,NA,NA,NA,exact_pin_next_year_point,1527180,1175073.2695124159,1891172.5570107927,TRUE,NA,NA,NA,NA
residential_17214360100000,residential,residential_17214360100000,NA,17214360100000,single_pin_single_card,2006,1,1520,840,TRUE,TRUE,1.8095238095238095,51.857142857142854,295,FALSE,selected_assessor_class_and_finished_home_count,1721436010000012022,2022,NA,NA,NA,exact_pin_next_year_point,1527180,1175058.2735110777,1891172.1967382464,TRUE,NA,NA,NA,NA
residential_17214360110000,residential,residential_17214360110000,NA,17214360110000,single_pin_single_card,2006,1,1520,840,TRUE,TRUE,1.8095238095238095,51.857142857142854,295,FALSE,selected_assessor_class_and_finished_home_count,1721436011000012022,2022,NA,NA,NA,exact_pin_next_year_point,1527180,1175043.2775647792,1891171.836630922,TRUE,NA,NA,NA,NA
residential_17214360120000,residential,residential_17214360120000,NA,17214360120000,single_pin_single_card,2006,1,1520,840,TRUE,TRUE,1.8095238095238095,51.857142857142854,295,FALSE,selected_assessor_class_and_finished_home_count,1721436012000012022,2022,NA,NA,NA,exact_pin_next_year_point,1527180,1175028.2815364473,1891171.4772366278,TRUE,NA,NA,NA,NA
residential_17214360130000,residential,residential_17214360130000,NA,17214360130000,single_pin_single_card,2006,1,1520,840,TRUE,TRUE,1.8095238095238095,51.857142857142854,295,FALSE,selected_assessor_class_and_finished_home_count,1721436013000012022,2022,NA,NA,NA,exact_pin_next_year_point,1527180,1175013.2855065723,1891171.1173632578,TRUE,NA,NA,NA,NA
residential_17214360140000,residential,residential_17214360140000,NA,17214360140000,single_pin_single_card,2006,1,1926,1036,TRUE,TRUE,1.859073359073359,42.04633204633205,295,FALSE,selected_assessor_class_and_finished_home_count,1721436014000012022,2022,NA,NA,NA,exact_pin_next_year_point,1527180,1174996.539936351,1891170.7157779608,TRUE,NA,NA,NA,NA
residential_17214360170000,residential,residential_17214360170000,NA,17214360170000,single_pin_single_card,2006,1,1926,999,TRUE,TRUE,1.927927927927928,43.6036036036036,295,FALSE,selected_assessor_class_and_finished_home_count,1721436017000012022,2022,NA,NA,NA,exact_pin_next_year_point,1527180,1175132.751714521,1891259.010485947,TRUE,NA,NA,NA,NA
residential_17214360180000,residential,residential_17214360180000,NA,17214360180000,single_pin_single_card,2006,1,1520,810,TRUE,TRUE,1.876543209876543,53.77777777777778,295,FALSE,selected_assessor_class_and_finished_home_count,1721436018000012022,2022,NA,NA,NA,exact_pin_next_year_point,1527180,1175116.0074770758,1891258.6092415089,TRUE,NA,NA,NA,NA
residential_17214360190000,residential,residential_17214360190000,NA,17214360190000,single_pin_single_card,2006,1,1520,810,TRUE,TRUE,1.876543209876543,53.77777777777778,295,FALSE,selected_assessor_class_and_finished_home_count,1721436019000012022,2022,NA,NA,NA,exact_pin_next_year_point,1527180,1175101.0129541548,1891258.24998302,TRUE,NA,NA,NA,NA
residential_17214360200000,residential,residential_17214360200000,NA,17214360200000,single_pin_single_card,2006,1,1520,810,TRUE,TRUE,1.876543209876543,53.77777777777778,295,FALSE,selected_assessor_class_and_finished_home_count,1721436020000012022,2022,NA,NA,NA,exact_pin_next_year_point,1527180,1175086.017454154,1891257.8909830255,TRUE,NA,NA,NA,NA
residential_17214360210000,residential,residential_17214360210000,NA,17214360210000,single_pin_single_card,2006,1,1520,810,TRUE,TRUE,1.876543209876543,53.77777777777778,295,FALSE,selected_assessor_class_and_finished_home_count,1721436021000012022,2022,NA,NA,NA,exact_pin_next_year_point,1527180,1175071.0214770762,1891257.53174151,TRUE,NA,NA,NA,NA
residential_17214360220000,residential,residential_17214360220000,NA,17214360220000,single_pin_single_card,2006,1,1520,810,TRUE,TRUE,1.876543209876543,53.77777777777778,295,FALSE,selected_assessor_class_and_finished_home_count,1721436022000012022,2022,NA,NA,NA,exact_pin_next_year_point,1527180,1175056.0254770773,1891257.172241512,TRUE,NA,NA,NA,NA
residential_17214360230000,residential,residential_17214360230000,NA,17214360230000,single_pin_single_card,2006,1,1926,810,TRUE,TRUE,2.3777777777777778,53.77777777777778,295,FALSE,selected_assessor_class_and_finished_home_count,1721436023000012022,2022,NA,NA,NA,exact_pin_next_year_point,1527180,1175041.029454158,1891256.812983023,TRUE,NA,NA,NA,NA
residential_17214360280000,residential,residential_17214360280000,NA,17214360280000,single_pin_single_card,2006,1,1926,999,TRUE,TRUE,1.927927927927928,43.6036036036036,295,FALSE,selected_assessor_class_and_finished_home_count,1721436028000012022,2022,NA,NA,NA,exact_pin_next_year_point,1485780,1174776.1400000004,1891215.0800000038,TRUE,NA,NA,NA,NA
residential_17214360290000,residential,residential_17214360290000,NA,17214360290000,single_pin_single_card,2006,1,1520,810,TRUE,TRUE,1.876543209876543,53.77777777777778,295,FALSE,selected_assessor_class_and_finished_home_count,1721436029000012022,2022,NA,NA,NA,exact_pin_next_year_point,1485780,1174781.8725000015,1891230.8185000066,TRUE,NA,NA,NA,NA
residential_17214360300000,residential,residential_17214360300000,NA,17214360300000,single_pin_single_card,2006,1,1520,810,TRUE,TRUE,1.876543209876543,53.77777777777778,295,FALSE,selected_assessor_class_and_finished_home_count,1721436030000012022,2022,NA,NA,NA,exact_pin_next_year_point,1485780,1174787.0059999991,1891244.9125000015,TRUE,NA,NA,NA,NA
