source_family,project_id,construction_year,allow_far,allow_dupac,location_resolved,construction_date,boundary_year,era,ward,neighbor_ward,ward_pair,distance_to_boundary_ft,within_1500ft,within_500ft
residential,residential_14314200520000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,32,1,1_32,566.8504703479242,TRUE,FALSE
residential,residential_14314200590000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,32,1,1_32,569.5905067751222,TRUE,FALSE
residential,residential_14314210030000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,32,1,1_32,238.1146628537061,TRUE,TRUE
residential,residential_14314230080000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,1,32,1_32,380.0222819025894,TRUE,TRUE
residential,residential_14314230120000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,32,2,2_32,850.4448583717752,TRUE,FALSE
residential,residential_14314240200000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,32,1,1_32,591.2262758559461,TRUE,FALSE
residential,residential_14314240240000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,2,32,2_32,144.88827216083553,TRUE,TRUE
residential,residential_14314240360000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,2,1,1_2,211.60261666864733,TRUE,TRUE
residential,residential_14314240370000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,2,1,1_2,187.60662187427727,TRUE,TRUE
residential,residential_14314250020000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,32,1,1_32,591.2744783453674,TRUE,FALSE
residential,residential_14314250110000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,32,1,1_32,357.88103846129906,TRUE,TRUE
residential,residential_14314250260000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,2,32,2_32,72.43702440870976,TRUE,TRUE
residential,residential_14314250390000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,2,32,2_32,354.1374394733365,TRUE,TRUE
residential,residential_14314250630000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,32,1,1_32,382.2485513576068,TRUE,TRUE
residential,residential_14314260130000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,32,1,1_32,356.28005269256437,TRUE,TRUE
residential,residential_14314260150000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,32,1,1_32,309.55392772566626,TRUE,TRUE
residential,residential_14314260160000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,32,1,1_32,284.32485285960064,TRUE,TRUE
residential,residential_14314260380000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,2,32,2_32,93.39962886540435,TRUE,TRUE
residential,residential_14314260400000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,32,1,1_32,140.08966258889637,TRUE,TRUE
residential,residential_14314260480000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,32,1,1_32,211.83087479294866,TRUE,TRUE
residential,residential_14314270080000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,32,1,1_32,477.30511004423187,TRUE,TRUE
residential,residential_14314270180000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,32,2,2_32,93.85652329615719,TRUE,TRUE
residential,residential_14314270200000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,32,1,1_32,165.3068630358597,TRUE,TRUE
residential,residential_14314270210000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,32,2,2_32,93.88896400943844,TRUE,TRUE
residential,residential_14314270270000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,32,1,1_32,591.7405406289881,TRUE,FALSE
residential,residential_14314270320000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,32,1,1_32,478.0640305331125,TRUE,TRUE
residential,residential_14314270330000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,32,2,2_32,239.36643523041258,TRUE,TRUE
residential,residential_14314270350000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,32,2,2_32,239.44904216443717,TRUE,TRUE
residential,residential_14314280140000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,32,1,1_32,474.7803420285196,TRUE,TRUE
residential,residential_14314280250000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,32,1,1_32,210.78745492673036,TRUE,TRUE
residential,residential_14314280350000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,32,1,1_32,281.97121405153206,TRUE,TRUE
residential,residential_14314280540000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,32,2,2_32,94.02097683819409,TRUE,TRUE
residential,residential_14314280550000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,32,1,1_32,93.9520299244568,TRUE,TRUE
residential,residential_14314290210000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,32,1,1_32,95.65011940317407,TRUE,TRUE
residential,residential_14314290220000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,32,1,1_32,95.6684880689183,TRUE,TRUE
residential,residential_14314290380000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,32,1,1_32,255.3598178395122,TRUE,TRUE
residential,residential_14314300110000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,1,32,1_32,95.43492869186687,TRUE,TRUE
residential,residential_14314300160000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,32,2,2_32,240.5326163073556,TRUE,TRUE
residential,residential_14314300310000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,1,32,1_32,238.08744126622906,TRUE,TRUE
residential,residential_14314300340000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,1,32,1_32,238.14787315152185,TRUE,TRUE
residential,residential_14321020060000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,32,43,32_43,2063.689872486575,FALSE,FALSE
residential,residential_14321020220000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,32,43,32_43,1665.7318977146515,FALSE,FALSE
residential,residential_14321020360000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,32,43,32_43,1715.744035094601,FALSE,FALSE
residential,residential_14321030170000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,32,43,32_43,1725.3696554609605,FALSE,FALSE
residential,residential_14321030240000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,32,43,32_43,1552.554590803067,FALSE,FALSE
residential,residential_14321040210000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,32,43,32_43,1431.5628001148862,TRUE,FALSE
residential,residential_14321080040000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,32,43,32_43,1441.4002860257738,TRUE,FALSE
residential,residential_14321080340000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,32,43,32_43,1332.9312408797991,TRUE,FALSE
residential,residential_14321090010000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,32,43,32_43,1411.9177971054648,TRUE,FALSE
residential,residential_14321090090000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,32,43,32_43,1215.557804839228,TRUE,FALSE
residential,residential_14321100080000,2013,TRUE,TRUE,TRUE,2013-06-15,2003,2003_2014,32,43,32_43,1131.1907223390137,TRUE,FALSE
residential,residential_14321100150000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,2,43,2_43,565.7074834118841,TRUE,FALSE
residential,residential_14321100190000,2013,TRUE,TRUE,TRUE,2013-06-15,2003,2003_2014,32,43,32_43,1291.1117779489837,TRUE,FALSE
residential,residential_14321100200000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,32,43,32_43,1269.084772152323,TRUE,FALSE
residential,residential_14321100210000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,32,43,32_43,1247.123577605114,TRUE,FALSE
residential,residential_14321100240000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,32,43,32_43,1181.7262332849157,TRUE,FALSE
residential,residential_14321110090000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,32,43,32_43,1042.3923312942916,TRUE,FALSE
residential,residential_14321110130000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,2,43,2_43,235.33472958029228,TRUE,TRUE
residential,residential_14321110160000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,32,43,32_43,845.4502868365217,TRUE,FALSE
residential,residential_14321120120000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,32,43,32_43,1029.6853479845458,TRUE,FALSE
residential,residential_14321120350000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,32,43,32_43,756.5089082480501,TRUE,FALSE
residential,residential_14321120380000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,43,2,2_43,94.12527871310542,TRUE,TRUE
residential,residential_14321130050000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,43,2,2_43,426.5807097749719,TRUE,TRUE
residential,residential_14321130090000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,43,2,2_43,400.7281838532207,TRUE,TRUE
residential,residential_14321130120000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,43,2,2_43,328.68452209835755,TRUE,TRUE
residential,residential_14321130130000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,43,2,2_43,304.6669386399574,TRUE,TRUE
residential,residential_14321260260000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,2,43,2_43,137.98860730030063,TRUE,TRUE
residential,residential_14321260340000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,32,43,32_43,276.54495055079013,TRUE,TRUE
residential,residential_14321260360000,2020,TRUE,TRUE,TRUE,2020-06-15,2015,2015_2023,2,43,2_43,427.0580102611794,TRUE,TRUE
residential,residential_14321260370000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,2,43,2_43,427.1019718543054,TRUE,TRUE
residential,residential_14321270040000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,2,43,2_43,120.04852299052685,TRUE,TRUE
residential,residential_14321270060000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,2,43,2_43,169.9847066589981,TRUE,TRUE
residential,residential_14321270080000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,32,43,32_43,513.3533763021921,TRUE,FALSE
residential,residential_14321270160000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,2,43,2_43,235.34643016096302,TRUE,TRUE
residential,residential_14321340110000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,43,32,32_43,436.6574794097714,TRUE,TRUE
residential,residential_14321340150000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,43,32,32_43,521.5412453057872,TRUE,FALSE
residential,residential_14322100150000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,43,32,32_43,450.22015920418755,TRUE,TRUE
residential,residential_14322100240000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,43,32,32_43,591.3276288380674,TRUE,FALSE
residential,residential_14322110150000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,43,2,2_43,2088.610224184558,FALSE,FALSE
residential,residential_14322110390000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,43,32,32_43,910.0953571130351,TRUE,FALSE
residential,residential_14322120100000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,43,32,32_43,1118.1451825156148,TRUE,FALSE
residential,residential_14322120150000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,43,2,2_43,2416.5891332516703,FALSE,FALSE
residential,residential_14322120160000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,43,2,2_43,2413.7192734360096,FALSE,FALSE
residential,residential_14322120330000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,43,2,2_43,2560.820555728251,FALSE,FALSE
residential,residential_14322130280000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,32,43,32_43,871.5820494489989,TRUE,FALSE
residential,residential_14322130290000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,32,43,32_43,857.5334634726731,TRUE,FALSE
residential,residential_14322140100000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,43,2,2_43,424.13138831532245,TRUE,TRUE
residential,residential_14322140130000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,43,2,2_43,424.23323204897116,TRUE,TRUE
residential,residential_14322140210000,2010,TRUE,TRUE,TRUE,2010-06-15,2003,2003_2014,32,43,32_43,832.5137028052901,TRUE,FALSE
residential,residential_14322140280000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,43,2,2_43,563.9927478917576,TRUE,FALSE
residential,residential_14322140290000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,43,2,2_43,564.0569052500332,TRUE,FALSE
residential,residential_14322140320000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,32,43,32_43,755.572329386647,TRUE,FALSE
residential,residential_14322140360000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,43,2,2_43,564.2401931538739,TRUE,FALSE
residential,residential_14322150290000,2020,TRUE,TRUE,TRUE,2020-06-15,2015,2015_2023,43,2,2_43,895.0141259297792,TRUE,FALSE
residential,residential_14322150310000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,43,2,2_43,895.0782208121415,TRUE,FALSE
residential,residential_14322150330000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,43,2,2_43,895.1056014219787,TRUE,FALSE
residential,residential_14322150340000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,43,2,2_43,895.1057957900484,TRUE,FALSE
residential,residential_14322150380000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,32,43,32_43,471.963523597046,TRUE,TRUE
residential,residential_14322150400000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,43,2,2_43,895.094744976924,TRUE,FALSE
residential,residential_14322150490000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,32,43,32_43,570.5204538577859,TRUE,FALSE
residential,residential_14322160060000,2010,TRUE,TRUE,TRUE,2010-06-15,2003,2003_2014,32,43,32_43,203.35030730467005,TRUE,TRUE
residential,residential_14322160580000,2010,TRUE,TRUE,TRUE,2010-06-15,2003,2003_2014,32,43,32_43,251.78126635623596,TRUE,TRUE
residential,residential_14322160590000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,32,43,32_43,236.15703070168053,TRUE,TRUE
residential,residential_14322160600000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,43,2,2_43,1029.4988273490471,TRUE,FALSE
residential,residential_14322160620000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,43,2,2_43,1085.066414252227,TRUE,FALSE
residential,residential_14322160630000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,32,43,32_43,234.2826538200799,TRUE,TRUE
residential,residential_14322160640000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,43,2,2_43,1029.263737967679,TRUE,FALSE
residential,residential_14322190110000,2013,TRUE,TRUE,TRUE,2013-06-15,2003,2003_2014,43,32,32_43,758.3132331879083,TRUE,FALSE
residential,residential_14322190150000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,43,2,2_43,2077.2393768110524,FALSE,FALSE
residential,residential_14322190180000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,43,2,2_43,2077.3744075387317,FALSE,FALSE
residential,residential_14322190190000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,43,32,32_43,769.4820332584642,TRUE,FALSE
residential,residential_14322190350000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,43,2,2_43,2216.342372902869,FALSE,FALSE
residential,residential_14322190510000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,43,2,2_43,2216.0539555996925,FALSE,FALSE
residential,residential_14322200040000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,43,32,32_43,1089.6716525495003,TRUE,FALSE
residential,residential_14322200050000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,43,2,2_43,2406.8044000531577,FALSE,FALSE
residential,residential_14322200080000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,43,32,32_43,1087.3573076489529,TRUE,FALSE
residential,residential_14322200120000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,43,2,2_43,2407.27156094398,FALSE,FALSE
residential,residential_14322200310000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,43,2,2_43,2545.9412858841206,FALSE,FALSE
residential,residential_14322210150000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,43,32,32_43,618.4518714766227,TRUE,FALSE
residential,residential_14322210240000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,43,2,2_43,234.42716841828312,TRUE,TRUE
residential,residential_14322210270000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,43,32,32_43,312.62601115807456,TRUE,TRUE
residential,residential_14322220040000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,43,2,2_43,424.3944985289078,TRUE,TRUE
residential,residential_14322220070000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,43,32,32_43,459.81128997732753,TRUE,TRUE
residential,residential_14322220160000,2013,TRUE,TRUE,TRUE,2013-06-15,2003,2003_2014,43,32,32_43,188.87466544254193,TRUE,TRUE
residential,residential_14322220190000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,43,32,32_43,564.9139968007131,TRUE,FALSE
residential,residential_14322230240000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,43,32,32_43,491.60709381124,TRUE,TRUE
residential,residential_14322240170000,2010,TRUE,TRUE,TRUE,2010-06-15,2003,2003_2014,43,32,32_43,218.5103760758056,TRUE,TRUE
residential,residential_14322260060000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,43,2,2_43,1748.6702022214183,FALSE,FALSE
residential,residential_14322260120000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,43,2,2_43,1707.6514854997274,FALSE,FALSE
residential,residential_14322260130000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,43,2,2_43,1690.20733149726,FALSE,FALSE
residential,residential_14322260210000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,43,2,2_43,1887.6466543456222,FALSE,FALSE
residential,residential_14322260220000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,43,2,2_43,1887.6878660596997,FALSE,FALSE
residential,residential_14322260300000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,43,32,32_43,771.5681623178465,TRUE,FALSE
residential,residential_14322260390000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,43,32,32_43,685.2561008718033,TRUE,FALSE
residential,residential_14322260570000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,43,32,32_43,785.2117167982665,TRUE,FALSE
residential,residential_14322270200000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,43,2,2_43,2217.3952591274497,FALSE,FALSE
residential,residential_14322270540000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,43,32,32_43,836.1393358196608,TRUE,FALSE
residential,residential_14322270550000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,43,2,2_43,2100.9969393532306,FALSE,FALSE
residential,residential_14322270570000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,43,2,2_43,1881.071564986566,FALSE,FALSE
residential,residential_14322270580000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,43,32,32_43,1077.1454799787516,TRUE,FALSE
residential,residential_14322280100000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,43,32,32_43,1256.0568480087147,TRUE,FALSE
residential,residential_14322280190000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,43,32,32_43,1259.5677148487352,TRUE,FALSE
residential,residential_14323120210000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,32,2,2_32,190.18959224820088,TRUE,TRUE
residential,residential_14323120300000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,1,32,1_32,352.7796282354795,TRUE,TRUE
residential,residential_14324020270000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,43,2,2_43,613.5754737646789,TRUE,FALSE
residential,residential_14324030120000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,43,2,2_43,876.8364594567146,TRUE,FALSE
residential,residential_14324030330000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,32,43,32_43,407.09656024281037,TRUE,TRUE
residential,residential_14324030500000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,32,43,32_43,731.8210417965787,TRUE,FALSE
residential,residential_14324030680000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,32,43,32_43,787.744991455988,TRUE,FALSE
residential,residential_14324030690000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,43,2,2_43,456.939218289669,TRUE,TRUE
residential,residential_14324030700000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,32,43,32_43,737.9695686822859,TRUE,FALSE
residential,residential_14324030850000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,32,43,32_43,671.4549582784391,TRUE,FALSE
residential,residential_14324030860000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,32,43,32_43,661.5766394264186,TRUE,FALSE
residential,residential_14324030880000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,32,43,32_43,661.5767242505032,TRUE,FALSE
residential,residential_14324030890000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,32,43,32_43,671.4549396409324,TRUE,FALSE
residential,residential_14324080180000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,43,32,32_43,771.8691423586995,TRUE,FALSE
residential,residential_14324080370000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,43,2,2_43,1318.148435836779,TRUE,FALSE
residential,residential_14324080420000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,43,2,2_43,1202.6664709640254,TRUE,FALSE
residential,residential_14324080470000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,43,32,32_43,913.1180381131561,TRUE,FALSE
residential,residential_14324080520000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,43,2,2_43,975.5296062242928,TRUE,FALSE
residential,residential_14324080650000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,43,32,32_43,929.679019563311,TRUE,FALSE
residential,residential_14324090240000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,43,2,2_43,1118.9405441297017,TRUE,FALSE
residential,residential_14324090270000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,43,32,32_43,1095.3584407338483,TRUE,FALSE
residential,residential_14324090430000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,43,32,32_43,1119.8487994546476,TRUE,FALSE
residential,residential_14324090560000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,43,32,32_43,1170.5587946030237,TRUE,FALSE
residential,residential_14324090750000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,43,32,32_43,1076.4538878350427,TRUE,FALSE
residential,residential_14324090760000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,43,32,32_43,1070.5842437645226,TRUE,FALSE
residential,residential_14324090770000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,43,32,32_43,1096.9655909745377,TRUE,FALSE
residential,residential_14324090780000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,43,32,32_43,1118.876520851728,TRUE,FALSE
residential,residential_14324090790000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,43,32,32_43,1109.5558146519263,TRUE,FALSE
