project_id,x_3435,y_3435
residential_17332020460000,1175042.52477697,1883818.4203283
residential_17332030200000,1175231.44,1883898.22
residential_17332100080000,1174909.59790625,1883513.13533874
residential_17332100340000,1175050.44822934,1883516.72521906
residential_17333060340000,1173658.03791467,1880794.26795732
residential_17333060350000,1173657.23760129,1880781.12590829
residential_17333170510000,1173156.91133164,1879757.58476794
residential_17333180240000,1173347.69637684,1879762.1444611
residential_17333190470000,1174041.00444722,1880304.30309325
residential_17333190510000,1173819.39489706,1880157.40645691
residential_17333190520000,1173844.42032769,1880158.06522567
residential_17333200440000,1173918.0775,1879968.8915
residential_17333200460000,1173970.0995,1879970.2515
residential_17333200470000,1173996.111,1879970.929
residential_17333200480000,1174022.1225,1879971.605
residential_17333200490000,1174048.1335,1879972.2805
residential_17333200600000,1173765.55467716,1879827.86818394
residential_17333240300000,1172833.08014215,1879435.63002181
residential_17333240310000,1172833.71461481,1879410.64025904
residential_17333250030000,1173019.45608804,1879616.10508689
residential_17333260560000,1173331.8082564,1879201.77334734
residential_17333260570000,1173332.271154,1879182.19251462
residential_17333260580000,1173338.78003154,1879148.63988232
residential_17333260590000,1173333.25247098,1879140.61920092
residential_17333260600000,1173338.78,1879148.64
residential_17333260610000,1173334.21937034,1879099.6658138
residential_17333270660000,1173673.52024049,1879511.82477489
residential_17333270670000,1173674.3193975,1879481.78311965
residential_17333270680000,1173675.21560707,1879446.74297542
residential_17333270690000,1173675.21564331,1879446.74299158
residential_17333270700000,1173753.47114295,1879491.26550723
residential_17333270720000,1173806.21446881,1879492.59547143
residential_17333270730000,1173832.58600429,1879493.26047724
residential_17333270750000,1173885.32894601,1879494.58701649
residential_17333270760000,1173911.70100762,1879495.24697652
residential_17333270770000,1173937.82519137,1879495.90540525
residential_17333270780000,1173963.9494033,1879496.5641873
residential_17333270790000,1173990.32099017,1879497.22898556
residential_17333270800000,1174016.74987829,1879497.56149294
residential_17333270810000,1174043.27485246,1879493.57767741
residential_17333270820000,1174069.43822199,1879479.32617117
residential_17333280260000,1173642.08771507,1879297.85421143
residential_17333280270000,1173668.78205075,1879298.03046358
residential_17333280280000,1173695.77404996,1879298.70113441
residential_17333280290000,1173722.76604853,1879299.37219543
residential_17333280300000,1173749.75807741,1879300.04247943
residential_17333280310000,1173776.75007234,1879300.71266122
residential_17333280330000,1173830.73384092,1879302.06314731
residential_17333280340000,1173857.72581437,1879302.73701187
residential_17333280350000,1173884.71815127,1879303.40663322
residential_17333280360000,1173911.71001754,1879304.0767381
residential_17333280370000,1173938.7020206,1879304.74734783
residential_17333280380000,1173965.91443387,1879305.098222
residential_17333280390000,1173993.11402345,1879306.09918476
residential_17333280400000,1174020.31085746,1879307.15062659
residential_17333280410000,1174047.33017747,1879310.87040294
residential_17333280420000,1174072.8874305,1879328.47810923
residential_17333290010000,1173871.15890634,1880447.94577012
residential_17333290030000,1173869.43524674,1880521.93352466
residential_17333290040000,1173868.39489774,1880557.72029566
residential_17333290070000,1173865.581805,1880667.01402643
residential_17333290080000,1173864.64991358,1880703.00781298
residential_17333300050000,1173773.76580576,1880592.00273822
residential_17333300100000,1173769.59383432,1880777.51883235
residential_17334041030000,1176176.77960626,1881374.9547949
residential_17334041040000,1176177.64224461,1881344.46704228
residential_17334041050000,1176178.43390817,1881316.47829767
residential_17334041060000,1176179.29624503,1881285.99054987
residential_17334041070000,1176180.73874503,1881235.01054987
residential_17334041080000,1176181.60133645,1881204.52274461
residential_17334041090000,1176182.39366355,1881176.53425539
residential_17334041100000,1176183.25624503,1881146.04654987
residential_17334080500000,1176801.68488089,1881062.77758499
residential_17334080720000,1176803.96996527,1880982.54380797
residential_17334230060000,1176693.93706241,1881478.24901313
residential_17334230070000,1176673.94406242,1881477.73001313
residential_17334230080000,1176651.78653802,1881477.15475572
residential_17334230100000,1176582.99346618,1881525.46257231
residential_17334230110000,1176582.39443042,1881547.57979533
residential_17334230120000,1176581.85217435,1881567.57232883
residential_17334230130000,1176581.30987212,1881587.56508344
residential_17334230140000,1176580.55724799,1881615.30420085
residential_17334230150000,1176580.1370054,1881630.79867323
residential_17334230160000,1176579.71674803,1881646.29269941
residential_17334230170000,1176579.17311728,1881666.33661181
residential_17334240050000,1176391.4545,1881255.7505
residential_17334240120000,1176300.826,1881275.634
residential_17334240130000,1176300.2075,1881296.5
residential_17341030220000,1178365.09581261,1884291.095141
residential_17341100410000,1178374.37,1883363.4
residential_17341100430000,1178375.59958741,1883313.32065508
residential_17341100690000,1178377.44473391,1883238.18032358
residential_17341100700000,1178377.74366964,1883226.11639558
residential_17341130010000,1179217.83,1883810.05
residential_17341130360000,1179220.18959997,1883712.62999018
residential_17341160090000,1177865.68,1882839.58
residential_17341200310000,1178260.80480591,1882251.47032902
residential_17341200320000,1178261.4,1882226.76
residential_17341200350000,1178263.20497471,1882152.62026515
residential_17341201060000,1178266.51,1882016.7
residential_17341201070000,1178265.61001616,1882053.76006831
residential_17341201080000,1178265.01016892,1882078.48006081
residential_17341201090000,1178389.28462332,1882767.21029296
residential_17341201100000,1178388.69686482,1882791.58960511
residential_17341201110000,1178388.11464713,1882815.71345237
residential_17341201120000,1178387.59878216,1882837.19706553
residential_17341201130000,1178386.97259947,1882862.83411245
residential_17341210380000,1178720.10005583,1882820.02999149
residential_17341211100000,1178630.8237642,1882988.77655296
residential_17341211110000,1178576.12362447,1882907.15353169
residential_17341211310000,1178737.56295037,1882090.15546005
residential_17341211320000,1178738.14672566,1882065.16508361
residential_17341211330000,1178738.75996183,1882040.18005593
residential_17341211340000,1178739.35507773,1882015.19033325
residential_17341211360000,1178526.07112452,1883106.53895001
residential_17341211370000,1178553.6532961,1883107.16407598
residential_17341211380000,1178576.12234402,1883107.68389627
residential_17341211390000,1178598.61628689,1883108.20450978
residential_17341211400000,1178621.36185161,1883108.71339932
residential_17341211410000,1178585.61,1882514.529875
residential_17341220190000,1178911.9752383,1882772.04972046
residential_17341220830000,1179054.46516987,1882644.28959185
residential_17341230350000,1179252.91519632,1882349.96967171
residential_17341230600000,1179251.78374677,1882418.24754511
residential_17341230610000,1179252.26734176,1882397.35312422
residential_17341230630000,1179252.32602023,1882373.83980892
residential_17342250080000,1180502.61026295,1883513.68344406
residential_17343080070000,1177919.47957491,1880742.66524403
residential_17343100050000,1178606.8515276,1881662.84493472
residential_17343100060000,1178607.45009698,1881638.5499972
residential_17343100070000,1178608.00976174,1881615.05993485
residential_17343100080000,1178608.55992458,1881592.07001303
residential_17343110180000,1178953.44557509,1881001.60033139
residential_17343120090000,1179150.51,1881509.21
residential_17343120130000,1179152.82336959,1881403.6551519
residential_17343120230000,1179158.27,1881155.54
residential_17343120240000,1179158.81,1881130.6
residential_17343120260000,1179159.91,1881080.71
residential_17343120270000,1179160.46713839,1881055.64020113
residential_17343120940000,1179159.53962538,1881097.66381555
residential_17343120950000,1179159.259375,1881110.143875
residential_17343120960000,1179166.2752737,1880790.00753015
residential_17343120970000,1179166.85625,1880764.069125
residential_17343120980000,1179167.39729534,1880739.52518887
residential_17343120990000,1179167.93934672,1880714.93111286
residential_17343121000000,1179168.59735535,1880685.64732166
residential_17343160020000,1178307.91466221,1880327.46930625
residential_17343180050000,1178968.10240231,1880355.15818091
residential_17343220700000,1177481.02524065,1879701.53973362
residential_17344240110000,1181772.88839131,1879361.50695061
residential_17344240120000,1181762.82532216,1879361.93468978
residential_17344240170000,1181572.19965788,1879166.81480173
residential_19011090280000,1156577.05061192,1877708.9636715
residential_19011110220000,1157849.48444075,1877760.36304167
residential_19011110480000,1158145.44491579,1877919.10590258
residential_19012010170000,1159613.09996024,1878442.95640778
residential_19012030090000,1159785.21382586,1878118.31968355
residential_19012110170000,1159060.26509255,1877589.09109677
residential_19012110720000,1159612.51954408,1877471.39423676
residential_19012110740000,1159613.5258332,1877419.13041013
residential_19012110750000,1159614.22895077,1877392.85993517
residential_19012120260000,1159805.27,1877367.01
residential_19012131170000,1160278.2,1877310.75
residential_19012131180000,1160278.91981692,1877285.7399297
residential_19012141520000,1160600.08984779,1877622.04138694
residential_19012150010000,1160710.55,1878644.36
residential_19012150520000,1160796.63989655,1877376.10005958
residential_19012151770000,1160921.07476407,1877955.86032611
residential_19012200040000,1159827.9238444,1876585.90493832
residential_19013030080000,1156515.76840965,1875708.62521822
residential_19013080230000,1158326.52156854,1875773.72482394
residential_19013080240000,1158327.33842495,1875748.73524193
residential_19013150370000,1158020.34209412,1874830.94409422
residential_19014000020000,1158488.07036946,1875934.26524852
residential_19014170390000,1159038.83006598,1874246.24999597
residential_19014210110000,1160096.82967108,1874322.06476219
residential_19014240030000,1159238.88669672,1873955.98067602
residential_19014240040000,1159239.54787721,1873930.97989653
residential_19014270310000,1160459.59,1873669.62
residential_19014270320000,1160483.57,1873670.22
residential_19033000350000,1145329.36928397,1875222.54963659
residential_19033000360000,1145330.19841598,1875191.56493525
residential_19033010430000,1145520.83039847,1875221.86926699
residential_19033010440000,1145521.58041223,1875194.37929463
residential_19033050380000,1145534.40550202,1874719.30930572
residential_19033090190000,1145700.46068375,1873806.84355452
residential_19033100520000,1145886.56794732,1874026.5449551
residential_19033100530000,1145887.37827789,1873996.56456749
residential_19073130530000,1131374.52851175,1868956.07527248
residential_19073140440000,1131712.49815062,1868748.543359
residential_19083020740000,1135341.67417542,1869720.8751155
residential_19083090770000,1135161.51685194,1869347.40813458
residential_19083110710000,1135690.92523881,1869146.93988816
residential_19083240220000,1134871.34611969,1867898.42393318
residential_19084010770000,1137671.71867335,1869661.93941786
residential_19084010780000,1137670.68733891,1869698.14986237
residential_19093030490000,1141143.37391095,1869730.01035368
residential_19093030500000,1141144.2031927,1869700.01033439
residential_19093040260000,1141467.2797608,1870087.34000014
residential_19093130030000,1141674.79978797,1869518.68993544
residential_19093130100000,1141680.37525299,1869308.67966959
residential_19102040040000,1149292.02958831,1873056.94481094
residential_19102170300000,1148435.49446441,1871468.36118144
residential_19102180190000,1148634.25735971,1871203.06439456
residential_19103180220000,1146026.21513556,1868945.50010196
residential_19111110110000,1151954.88330438,1871964.85228116
residential_19111110260000,1151955.66115653,1871939.86817972
residential_19111110270000,1151956.04019677,1871927.38120196
residential_19111210140000,1152645.1729254,1870827.50077028
residential_19111210210000,1152694.64257777,1870656.79892092
residential_19111230080000,1153129.69206959,1871193.82103199
residential_19113010630000,1150946.58038816,1870421.53957582
residential_19114070300000,1154167.86005941,1869730.15000404
residential_19122040410000,1160075.80504826,1872926.6896606
residential_19122040420000,1160076.53497847,1872901.70026537
residential_19122040430000,1160077.26537582,1872876.709675
residential_19122040490000,1160077.99474899,1872851.72032473
residential_19122040500000,1160078.72514641,1872826.72973436
residential_19122210100000,1160144.62,1871333.68
residential_19122210110000,1160169.6,1871334.3
residential_19122220440000,1160284.06591567,1871388.57667077
residential_19122220450000,1160284.67631466,1871367.31393938
residential_19122220460000,1160285.22246738,1871348.25197742
residential_19122220470000,1160285.76990867,1871329.1399862
residential_19122220480000,1160286.31756856,1871310.02791811
residential_19122220490000,1160286.95189891,1871287.92267443
residential_19124290210000,1160571.37194624,1868217.09960223
residential_19132200130000,1158807.98,1865659.49
residential_19134040370000,1160301.01521214,1864872.75960669
residential_19141220400000,1152477.21,1865984.65
residential_19142040100000,1155084.56513191,1867734.95960038
residential_19143080160000,1151203.28,1864430.62
residential_19144000650000,1153923.77008686,1865172.17706366
residential_19144130130000,1153808.17,1864176.56
residential_19153220220000,1145681.89015793,1862886.199935
residential_19153230450000,1146016.58,1862837.283
residential_19153240440000,1146353.89993513,1862527.55214672
residential_19153240450000,1146328.42005894,1862526.9301041
residential_19171000580000,1134902.57915852,1866921.08622713
residential_19171000590000,1134758.61882419,1867012.89500648
residential_19171000600000,1134759.66762751,1866981.6694319
residential_19171210570000,1136468.28762294,1865626.02480513
residential_19173040350000,1136179.21,1864469.18
residential_19173040370000,1136312.53,1864473.56
residential_19173070310000,1137312.82605985,1864473.22797593
residential_19173230290000,1137030.08,1863176.93
residential_19174050230000,1139177.77006606,1864397.73499597
residential_19174050240000,1139178.67017061,1864372.74493703
residential_19174170050000,1137883.01524186,1863324.7196096
residential_19174200080000,1138884.56475903,1863267.25038916
residential_19181040470000,1130767.20237303,1866754.10898996
residential_19181040480000,1130768.22018559,1866724.12385423
residential_19181170380000,1129771.58833499,1865837.0530381
residential_19182030320000,1133087.57514915,1867110.70940608
residential_19182070460000,1134568.26380829,1866973.1974442
residential_19182070480000,1134570.41335875,1866908.95081597
residential_19182070490000,1134571.50066361,1866876.82505635
residential_19182070500000,1134572.58596158,1866844.69727796
residential_19182070510000,1134573.66060496,1866812.57378188
residential_19192130310000,1133382.12666979,1860939.4532434
residential_19192130320000,1133409.3630395,1860940.30943497
residential_19192130330000,1133436.59941606,1860941.16537241
residential_19192130340000,1133463.83579378,1860942.02302824
residential_19192130350000,1133490.36064287,1860942.9022518
residential_19192150180000,1134791.14588728,1860776.31958481
residential_19201120500000,1135482.53867701,1861018.03918108
residential_19201120510000,1135450.44082173,1861016.86796361
residential_19201120520000,1135425.40197734,1861016.11472345
residential_19201120530000,1135397.20069489,1861015.06427022
residential_19201120540000,1135484.85794843,1860952.06024641
residential_19201120550000,1135452.68116901,1860951.03688294
residential_19201120560000,1135427.74995078,1860950.06517539
residential_19201120570000,1135399.64982209,1860949.13186165
residential_19202110050000,1139696.44,1861460.14
residential_19202110200000,1139678.99967215,1861318.1946501
residential_19231050430000,1152093.409683,1861988.64477013
residential_19231070110000,1153150.64966648,1862159.844795
residential_19232080020000,1153606.12005571,1861842.51016315
residential_19232160090000,1153868.64,1861189.9
residential_19232200470000,1154155.73679448,1860727.21202449
residential_19242180340000,1159742.48635826,1861043.6870245
residential_19242220070000,1160925.8,1861253.8
residential_19244100080000,1160648.12527502,1859253.66967715
residential_19244110170000,1160987.9,1859012.89
residential_19252120460000,1160540.09525034,1856225.93968928
residential_20023000520000,1182828.41193469,1876514.93762871
residential_20031020170000,1178121.53521322,1878803.03974932
residential_20031020180000,1178122.25586937,1878778.05502217
residential_20031030070000,1178380.88993261,1878829.29005584
residential_20031100310000,1178829.96600517,1878099.38831544
residential_20031100330000,1178831.38890184,1878049.41845041
residential_20031100510000,1179001.36272564,1878278.84864353
residential_20031100520000,1179002.18067642,1878250.1088245
residential_20031160250000,1179026.22621946,1877440.13058254
residential_20031170360000,1179222.56474027,1877378.33032017
residential_20031170370000,1179221.81797404,1877403.34575829
residential_20031170380000,1179221.05475988,1877428.36032184
residential_20031170390000,1179220.29907979,1877453.41479049
residential_20031170400000,1179219.55636754,1877478.51938859
residential_20031170410000,1179218.78510882,1877503.57247025
residential_20031170420000,1179218.02565723,1877528.56091226
residential_20031170430000,1179217.27265317,1877553.549868
residential_20031170440000,1179216.44131289,1877581.03737893
residential_20031230250000,1179388.73995583,1876946.08000565
residential_20031230260000,1179389.48441948,1876921.08001683
residential_20032070070000,1181167.35999243,1878701.93999448
residential_20032100430000,1180866.91302285,1878057.23565729
residential_20032100510000,1181046.31896885,1878051.70875947
residential_20032100520000,1181071.30922562,1878052.40407063
residential_20032100530000,1181096.2981642,1878053.09797929
residential_20032110180000,1181924.69971486,1878257.05472046
residential_20032120740000,1180282.04994667,1877837.77059974
residential_20032120760000,1180306.90944625,1877838.4535354
residential_20032120780000,1180388.80305534,1877873.71826266
residential_20032120790000,1180387.38565925,1877843.48258215
residential_20032120800000,1180385.77789546,1877813.09873365
residential_20032120820000,1180383.93127392,1877780.29769076
residential_20032130160000,1180798.45521071,1877840.99209091
residential_20032130190000,1180873.88,1877843.2
residential_20032130200000,1180898.41,1877843.91
residential_20032130270000,1180786.59402465,1877705.97097803
residential_20032140140000,1181238.15918122,1877852.99961693
residential_20032140190000,1181367.88951723,1877856.83907096
residential_20032140200000,1181392.88949968,1877857.58062903
residential_20032140230000,1181478.60950797,1877860.11448043
residential_20032140240000,1181509.25912793,1877861.02011472
residential_20032140410000,1181323.455451,1877723.10372779
residential_20032140460000,1181452.54358086,1877726.42818344
residential_20032140600000,1181373.5055,1877724.604
residential_20032150170000,1181757.67477671,1877735.73793197
residential_20032160240000,1180194.01,1877354.37
residential_20032160250000,1180214.98023718,1877355.01534066
residential_20032180010000,1180964.32,1877512.37
residential_20032180110000,1181193.84972133,1877519.35467416
residential_20032180120000,1181218.83962846,1877520.11475791
residential_20032180180000,1181368.47930838,1877524.66954842
residential_20032180340000,1181085.62522197,1877381.16149715
residential_20032180380000,1181177.90968175,1877384.01477338
residential_20032180390000,1181200.97031825,1877384.72522662
residential_20032180460000,1181372.15522533,1877389.99212738
residential_20032180510000,1181496.36475744,1877393.82863076
residential_20032180520000,1181520.26999567,1877394.55993469
residential_20032180660000,1181036.30990851,1877514.56031217
residential_20032180670000,1181570.39,1877396.11
residential_20032200110000,1179911.70992375,1877158.11257396
residential_20032200120000,1179949.18993985,1877159.25992689
residential_20032200370000,1180266.70522386,1877124.60643608
residential_20032200480000,1180266.33473363,1877114.33716532
residential_20032200490000,1180267.06133316,1877134.4676446
residential_20032220090000,1179843.97525339,1876828.00182572
residential_20032230120000,1180658.25939177,1876853.82952636
residential_20032230160000,1180758.19913455,1876857.10403098
residential_20032250430000,1181543.45,1876822.39
residential_20032250490000,1181402.04729768,1877042.09320684
residential_20032260170000,1181740.58361629,1876802.2113274
residential_20033050030000,1179250.4800894,1876383.65992411
residential_20033050440000,1179200.2349368,1876511.43664251
residential_20033050450000,1179227.34568561,1876512.19918481
residential_20033050460000,1179248.82706438,1876512.80294019
residential_20033050470000,1179270.30857158,1876513.40675458
residential_20033050480000,1179293.61716781,1876516.03327279
residential_20033050490000,1179247.38742398,1876493.62000245
residential_20033050500000,1179217.64868985,1876430.29100333
residential_20033050510000,1179218.30461189,1876407.09976775
residential_20033050520000,1179249.47507658,1876419.64022083
residential_20033050530000,1179300.60153685,1876432.20655027
residential_20033050540000,1179251.23648872,1876458.53702132
residential_20033110130000,1179272.96719083,1875622.52441882
residential_20033110170000,1179277.2705531,1875474.33943454
residential_20033110180000,1179277.99524403,1875449.34974001
residential_20033110240000,1179416.66,1875871.45
residential_20033110530000,1179294.01530533,1875834.85938089
residential_20033110540000,1179318.16565876,1875835.60108209
residential_20034000520000,1180086.21611096,1876340.7905305
residential_20034000780000,1180247.63837697,1876014.18893026
residential_20034000790000,1180158.18432856,1876011.32795774
residential_20034000840000,1179976.69998501,1876338.36771769
residential_20034000850000,1179976.79411439,1876335.13755766
residential_20034000860000,1179976.88824406,1876331.90739763
residential_20034000870000,1180017.09042968,1876391.26473427
residential_20034000880000,1180017.18456462,1876388.0345739
residential_20034010280000,1180558.9170848,1876399.45779136
residential_20034010520000,1180600.54222106,1876535.80753096
residential_20034010530000,1180570.55993534,1876535.05008331
residential_20034010540000,1180545.57,1876534.21
residential_20034010550000,1180520.58006466,1876533.35991669
residential_20034010560000,1180495.59000516,1876532.50993966
residential_20034010570000,1180470.59998969,1876531.66987068
residential_20034010580000,1180445.62006981,1876530.82985635
residential_20034010590000,1180420.63000085,1876529.99010614
residential_20034010600000,1180395.64028136,1876529.1448769
residential_20034010610000,1180365.81943637,1876528.13486457
residential_20034020500000,1180745.22205245,1876540.95623873
residential_20034030240000,1181227.27705891,1876264.88524087
residential_20034030470000,1181219.37474678,1876413.65036367
residential_20034030480000,1181220.18695926,1876383.7875946
residential_20034040110000,1181419.01047717,1876305.21928099
residential_20034050140000,1181760.73652909,1876255.67809891
residential_20034050390000,1181916.46617012,1876091.75016609
residential_20034070240000,1180088.91067359,1875849.87070958
residential_20034070250000,1180113.78802022,1875851.11970314
residential_20034080070000,1180566.55873559,1875865.6999282
residential_20034080240000,1180739.13,1875729.55
residential_20034080290000,1180906.58197765,1875788.04474213
residential_20034090190000,1180797.3703352,1875537.22535661
residential_20034090210000,1180876.47360231,1875577.18022552
residential_20034090330000,1180752.23,1875397.03
residential_20034140040000,1179791.32468529,1875112.22026825
residential_20034140390000,1179792.10528753,1875085.96970313
residential_20034160120000,1180472.61766723,1874935.03544853
residential_20034160210000,1180479.03116386,1874761.2249698
residential_20034160230000,1180600.5862301,1875250.92576452
residential_20034160240000,1180601.30419042,1875226.89094175
residential_20034160420000,1180480.01831047,1874734.6402416
residential_20034160430000,1180481.08108988,1874706.09890624
residential_20034160440000,1180482.14079699,1874677.60583308
residential_20034170130000,1180793.29394347,1875019.79949986
residential_20034170260000,1180925.49949471,1875173.42067409
residential_20034170490000,1180800.81,1874753.04
residential_20034170510000,1180923.15711799,1875258.10653854
residential_20034170520000,1180924.02195384,1875226.95647547
residential_20034180020000,1181115.229875,1875218.88
residential_20034180030000,1181140.24476601,1875219.6481868
residential_20034190280000,1181594.83218225,1874871.21487727
residential_20034190310000,1181568.8023602,1874790.90470983
residential_20034190380000,1181735.25006536,1874760.25990061
residential_20034190520000,1181794.96550347,1874851.05647899
residential_20034190550000,1181825.24,1874771.47
residential_20034190680000,1181570.18994039,1874736.85999552
residential_20034230130000,1180634.58999144,1874542.02011926
residential_20034230140000,1180659.62431641,1874542.78387511
residential_20034230290000,1180631.88980866,1874402.14275953
residential_20034230300000,1180657.10032349,1874402.86524012
residential_20034230490000,1180942.29576003,1874411.20479772
residential_20034230500000,1180917.30637497,1874410.4749489
residential_20034230510000,1180892.32099143,1874409.74544817
residential_20034230520000,1180993.59526318,1874412.71028545
residential_20034230530000,1180967.72539018,1874411.95001048
residential_20034250150000,1181278.37434919,1874498.87115353
residential_20034250160000,1181279.16435,1874468.87115566
residential_20034250170000,1181279.95895568,1874438.8515363
residential_20034250180000,1181280.7544986,1874408.82110275
residential_20034250190000,1181281.54434995,1874378.79115747
residential_20034250200000,1181282.33913273,1874348.77154413
residential_20034250340000,1181134.95984593,1874474.81993957
residential_20034250350000,1181135.79008884,1874444.80006522
residential_20034250360000,1181136.60976267,1874414.76998974
residential_20034260070000,1181472.55,1874512
residential_20034260080000,1181473.19,1874486.99
residential_20034260090000,1181473.83,1874461.98
residential_20034260100000,1181474.47383753,1874436.96494164
residential_20034260110000,1181475.09999357,1874411.95000789
residential_20034260160000,1181478.27971968,1874286.88999748
residential_20034260460000,1181477.64969083,1874311.52112118
residential_20034260470000,1181477.02604243,1874335.79547781
residential_20034280080000,1182131.29005944,1874355.11000422
residential_20041100270000,1173231.83518665,1877820.84151954
residential_20041100330000,1173381.78,1877824.81
residential_20041100350000,1173431.76491229,1877826.12647207
residential_20041100360000,1173456.8341591,1877826.45926474
residential_20041150280000,1173166.9310682,1877490.02559941
residential_20041150320000,1173266.91623589,1877492.53754149
residential_20041150330000,1173291.90576346,1877493.19387807
residential_20041150340000,1173316.89099878,1877493.82570573
residential_20041150350000,1173341.88576535,1877494.4638744
residential_20041150360000,1173366.87623216,1877495.0775154
residential_20041150400000,1173466.84576037,1877497.61390539
residential_20041150510000,1173441.84991931,1877496.97407067
residential_20041160220000,1173962.8252458,1877510.00174654
residential_20041200050000,1172845.61526231,1877292.57133356
residential_20041200060000,1172869.61526391,1877293.15132638
residential_20041200080000,1172917.59473748,1877294.32867366
residential_20041210060000,1173084.23645315,1877223.29511793
residential_20041210190000,1173397.12249814,1877305.16173164
residential_20041210230000,1173499.57153544,1877307.9067798
residential_20041210330000,1173301.08,1877160.79
residential_20041220090000,1173918.45474315,1877318.91826642
residential_20041220330000,1174018.43,1877321.31
residential_20041220360000,1173997.61769302,1877180.94322084
residential_20041220370000,1174022.60769234,1877181.6132194
residential_20041220380000,1174047.60294186,1877182.27500617
residential_20041220390000,1174072.5927637,1877182.95668498
residential_20041220400000,1174097.58242821,1877183.62141918
residential_20041270040000,1173122.65,1876965.4
residential_20041270090000,1173247.59442993,1876969.07299962
residential_20041270100000,1173272.57509208,1876969.80347141
residential_20041270110000,1173297.56033034,1876970.52523784
residential_20041270120000,1173322.55475201,1876971.26817679
residential_20041280050000,1173828.36,1876986.18
residential_20041280060000,1173853.34994143,1876986.92001639
residential_20041280350000,1174103.24,1876994.33
residential_20041280360000,1174078.24967095,1876993.58474192
residential_20041280370000,1174053.26,1876992.84
residential_20041280380000,1174028.27,1876992.1
residential_20041280390000,1174003.29525738,1876991.35175639
residential_20041280410000,1173983.45540101,1876819.0356319
residential_20041280420000,1174008.44766953,1876819.75455738
residential_20041280430000,1174033.43649927,1876820.49994818
residential_20041280440000,1174058.42827799,1876821.24516927
residential_20041280450000,1174083.41699938,1876821.98995558
residential_20041280470000,1173739.30925984,1876970.88491891
residential_20041280480000,1173740.19958098,1876939.9705003
residential_20041290170000,1173462.77443647,1876646.43299138
residential_20041290270000,1173110.53967331,1876496.12475934
residential_20041290330000,1173260.47404031,1876500.66794226
residential_20041290390000,1173410.399345,1876505.19951837
residential_20041290410000,1173460.36934464,1876506.71952103
residential_20041290430000,1173510.34458901,1876508.22128369
residential_20041290440000,1173535.33515822,1876508.98166398
residential_20041300070000,1173863.22494692,1876658.34644013
residential_20041300080000,1173888.21477325,1876659.11812276
residential_20042010140000,1175164.70171717,1878716.09477003
residential_20042020050000,1175351.44646744,1878769.07517146
residential_20042220310000,1175095.43994062,1876653.67999601
residential_20042220320000,1175096.13468491,1876629.69032361
residential_20042230610000,1175555.58335398,1876816.68487436
residential_20043030010000,1172956.66502628,1876299.6037163
residential_20043030030000,1173006.62995677,1876301.13039068
residential_20043030400000,1173106.58968034,1876304.20470615
residential_20043040160000,1173479.47,1876174.51
residential_20043040300000,1173829.31004619,1876184.98007965
residential_20043050090000,1173791.00160345,1875609.90473524
residential_20043050100000,1173791.73829428,1875584.91519904
residential_20043070370000,1173149.03527565,1875832.24158375
residential_20043070380000,1173124.04,1875831.49
residential_20043080180000,1173910.28,1875995.48
residential_20043140310000,1172942.19314312,1875511.50560881
residential_20043150050000,1173131.35,1875592.39
residential_20043150350000,1173320.36474877,1875504.35864591
residential_20043160400000,1173491.30999592,1875177.28005947
residential_20043160540000,1173392.43513851,1875315.67506006
residential_20043190220000,1172166.85,1874441.22
residential_20043190290000,1172295.13734809,1874845.74581429
residential_20043190340000,1172298.51486307,1874720.80033289
residential_20043190420000,1172303.9275615,1874520.86588498
residential_20043200340000,1172631.59009596,1874650.64000321
residential_20043220160000,1173414.35433882,1874983.13575083
residential_20043220230000,1173589.2842302,1874988.377851
residential_20043220260000,1173153.76,1874783.09
residential_20043220530000,1173666.55164533,1874990.61833055
residential_20043220550000,1173493.2403258,1874843.67524089
residential_20043230040000,1173840.2,1874996.07
residential_20043240120000,1173248.65004075,1874644.94004249
residential_20043290400000,1173566.65,1874179.7
residential_20043290450000,1173692.76532846,1874183.8614393
residential_20043300260000,1172985.26175123,1873945.46698096
residential_20043300270000,1172985.97203458,1873919.25157192
residential_20043300350000,1172675.19969198,1873815.48474516
residential_20043300360000,1172699.20030802,1873816.29525484
residential_20043310080000,1173381.34994473,1873982.52983662
residential_20043310170000,1173583.62967839,1873990.21480112
residential_20043320050000,1173887.04779271,1874331.39439793
residential_20043320500000,1173913.03752274,1874332.25727507
residential_20044060430000,1174625.68,1875528.94
residential_20044070060000,1174794.78714768,1875931.91515979
residential_20044070070000,1174795.55286487,1875906.92484109
residential_20044070160000,1174802.20233876,1875682.03480334
residential_20044140240000,1174637.37,1875134.57
residential_20044150040000,1174811.21,1875378.61
residential_20044150170000,1174940.28798087,1875453.60519302
residential_20053040130000,1166863.09520161,1874545.04967141
residential_20053040250000,1166995.33688543,1874847.09446968
residential_20053040270000,1166996.72520188,1874797.2896711
residential_20053040390000,1167005.00520188,1874498.48967152
residential_20053050540000,1167299.16139867,1874563.12437568
residential_20064090380000,1165332.27518888,1875101.18966876
residential_20064150420000,1165682.84,1874356.94
residential_20064190140000,1164232.33962137,1873812.20063722
residential_20064240190000,1166018.73523419,1874161.78897894
residential_20064240210000,1166020.17656357,1874111.9344842
residential_20064250500000,1166344.49179914,1874018.08116614
