month,ward,alderman
Jun 2019,11,Patrick Daley Thompson
Jun 2019,12,George Cardenas
Jun 2019,13,Marty Quinn
Jun 2019,14,Ed Burke
Jun 2019,15,Raymond Lopez
Jun 2019,16,Stephanie Coleman
Jun 2019,17,David Moore
Jun 2019,18,Derrick Curtis
Jun 2019,19,Matthew O'Shea
Jun 2019,20,Jeanette Taylor
Jun 2019,21,Howard Brookins
Jun 2019,22,Michael Rodriguez
Jun 2019,23,Silvana Tabares
Jun 2019,24,Michael Scott Jr.
Jun 2019,25,Byron Sigcho-Lopez
Jun 2019,26,Roberto Maldonado
Jun 2019,27,"Walter Burnett, Jr."
Jun 2019,28,Jason Ervin
Jun 2019,29,Chris Taliaferro
Jun 2019,30,Ariel Reboyras
Jun 2019,31,Felix Cardona Jr.
Jun 2019,32,Scott Waguespack
Jun 2019,33,Rossana Rodriguez-Sanchez
Jun 2019,34,Carrie Austin
Jun 2019,35,Carlos Ramirez-Rosa
Jun 2019,36,Gilbert Villegas
Jun 2019,37,Emma Mitts
Jun 2019,38,Nicholas Sposato
Jun 2019,39,Samantha Nugent
Jun 2019,40,Andre Vasquez
Jun 2019,41,Anthony Napolitano
Jun 2019,42,Brendan Reilly
Jun 2019,43,Michele Smith
Jun 2019,44,Tom Tunney
Jun 2019,45,Jim Gardiner
Jun 2019,46,James Cappleman
Jun 2019,47,Matt Martin
Jun 2019,48,Harry Osterman
Jun 2019,49,Maria Hadden
Jun 2019,50,Debra Silverstein
Jul 2019,1,Daniel La Spata
Jul 2019,2,Brian Hopkins
Jul 2019,3,Pat Dowell
Jul 2019,4,Sophia King
Jul 2019,5,Leslie Hairston
Jul 2019,6,Roderick Sawyer
Jul 2019,7,Gregory Mitchell
Jul 2019,8,Michelle A. Harris
Jul 2019,9,Anthony Beale
Jul 2019,10,Susan Sadlowski Garza
Jul 2019,11,Patrick Daley Thompson
Jul 2019,12,George Cardenas
Jul 2019,13,Marty Quinn
Jul 2019,14,Ed Burke
Jul 2019,15,Raymond Lopez
Jul 2019,16,Stephanie Coleman
Jul 2019,17,David Moore
Jul 2019,18,Derrick Curtis
Jul 2019,19,Matthew O'Shea
Jul 2019,20,Jeanette Taylor
Jul 2019,21,Howard Brookins
Jul 2019,22,Michael Rodriguez
Jul 2019,23,Silvana Tabares
Jul 2019,24,Michael Scott Jr.
Jul 2019,25,Byron Sigcho-Lopez
Jul 2019,26,Roberto Maldonado
Jul 2019,27,"Walter Burnett, Jr."
Jul 2019,28,Jason Ervin
Jul 2019,29,Chris Taliaferro
Jul 2019,30,Ariel Reboyras
Jul 2019,31,Felix Cardona Jr.
Jul 2019,32,Scott Waguespack
Jul 2019,33,Rossana Rodriguez-Sanchez
Jul 2019,34,Carrie Austin
Jul 2019,35,Carlos Ramirez-Rosa
Jul 2019,36,Gilbert Villegas
Jul 2019,37,Emma Mitts
Jul 2019,38,Nicholas Sposato
Jul 2019,39,Samantha Nugent
Jul 2019,40,Andre Vasquez
Jul 2019,41,Anthony Napolitano
Jul 2019,42,Brendan Reilly
Jul 2019,43,Michele Smith
Jul 2019,44,Tom Tunney
Jul 2019,45,Jim Gardiner
Jul 2019,46,James Cappleman
Jul 2019,47,Matt Martin
Jul 2019,48,Harry Osterman
Jul 2019,49,Maria Hadden
Jul 2019,50,Debra Silverstein
Aug 2019,1,Daniel La Spata
Aug 2019,2,Brian Hopkins
Aug 2019,3,Pat Dowell
Aug 2019,4,Sophia King
Aug 2019,5,Leslie Hairston
Aug 2019,6,Roderick Sawyer
Aug 2019,7,Gregory Mitchell
Aug 2019,8,Michelle A. Harris
Aug 2019,9,Anthony Beale
Aug 2019,10,Susan Sadlowski Garza
Aug 2019,11,Patrick Daley Thompson
Aug 2019,12,George Cardenas
Aug 2019,13,Marty Quinn
Aug 2019,14,Ed Burke
Aug 2019,15,Raymond Lopez
Aug 2019,16,Stephanie Coleman
Aug 2019,17,David Moore
Aug 2019,18,Derrick Curtis
Aug 2019,19,Matthew O'Shea
Aug 2019,20,Jeanette Taylor
Aug 2019,21,Howard Brookins
Aug 2019,22,Michael Rodriguez
Aug 2019,23,Silvana Tabares
Aug 2019,24,Michael Scott Jr.
Aug 2019,25,Byron Sigcho-Lopez
Aug 2019,26,Roberto Maldonado
Aug 2019,27,"Walter Burnett, Jr."
Aug 2019,28,Jason Ervin
Aug 2019,29,Chris Taliaferro
Aug 2019,30,Ariel Reboyras
Aug 2019,31,Felix Cardona Jr.
Aug 2019,32,Scott Waguespack
Aug 2019,33,Rossana Rodriguez-Sanchez
Aug 2019,34,Carrie Austin
Aug 2019,35,Carlos Ramirez-Rosa
Aug 2019,36,Gilbert Villegas
Aug 2019,37,Emma Mitts
Aug 2019,38,Nicholas Sposato
Aug 2019,39,Samantha Nugent
Aug 2019,40,Andre Vasquez
Aug 2019,41,Anthony Napolitano
Aug 2019,42,Brendan Reilly
Aug 2019,43,Michele Smith
Aug 2019,44,Tom Tunney
Aug 2019,45,Jim Gardiner
Aug 2019,46,James Cappleman
Aug 2019,47,Matt Martin
Aug 2019,48,Harry Osterman
Aug 2019,49,Maria Hadden
Aug 2019,50,Debra Silverstein
Sep 2019,1,Daniel La Spata
Sep 2019,2,Brian Hopkins
Sep 2019,3,Pat Dowell
Sep 2019,4,Sophia King
Sep 2019,5,Leslie Hairston
Sep 2019,6,Roderick Sawyer
Sep 2019,7,Gregory Mitchell
Sep 2019,8,Michelle A. Harris
Sep 2019,9,Anthony Beale
Sep 2019,10,Susan Sadlowski Garza
Sep 2019,11,Patrick Daley Thompson
Sep 2019,12,George Cardenas
Sep 2019,13,Marty Quinn
Sep 2019,14,Ed Burke
Sep 2019,15,Raymond Lopez
Sep 2019,16,Stephanie Coleman
Sep 2019,17,David Moore
Sep 2019,18,Derrick Curtis
Sep 2019,19,Matthew O'Shea
Sep 2019,20,Jeanette Taylor
Sep 2019,21,Howard Brookins
Sep 2019,22,Michael Rodriguez
Sep 2019,23,Silvana Tabares
Sep 2019,24,Michael Scott Jr.
Sep 2019,25,Byron Sigcho-Lopez
Sep 2019,26,Roberto Maldonado
Sep 2019,27,"Walter Burnett, Jr."
Sep 2019,28,Jason Ervin
Sep 2019,29,Chris Taliaferro
Sep 2019,30,Ariel Reboyras
Sep 2019,31,Felix Cardona Jr.
Sep 2019,32,Scott Waguespack
Sep 2019,33,Rossana Rodriguez-Sanchez
Sep 2019,34,Carrie Austin
Sep 2019,35,Carlos Ramirez-Rosa
Sep 2019,36,Gilbert Villegas
Sep 2019,37,Emma Mitts
Sep 2019,38,Nicholas Sposato
Sep 2019,39,Samantha Nugent
Sep 2019,40,Andre Vasquez
Sep 2019,41,Anthony Napolitano
Sep 2019,42,Brendan Reilly
Sep 2019,43,Michele Smith
Sep 2019,44,Tom Tunney
Sep 2019,45,Jim Gardiner
Sep 2019,46,James Cappleman
Sep 2019,47,Matt Martin
Sep 2019,48,Harry Osterman
Sep 2019,49,Maria Hadden
Sep 2019,50,Debra Silverstein
Oct 2019,1,Daniel La Spata
Oct 2019,2,Brian Hopkins
Oct 2019,3,Pat Dowell
Oct 2019,4,Sophia King
Oct 2019,5,Leslie Hairston
Oct 2019,6,Roderick Sawyer
Oct 2019,7,Gregory Mitchell
Oct 2019,8,Michelle A. Harris
Oct 2019,9,Anthony Beale
Oct 2019,10,Susan Sadlowski Garza
Oct 2019,11,Patrick Daley Thompson
Oct 2019,12,George Cardenas
Oct 2019,13,Marty Quinn
Oct 2019,14,Ed Burke
Oct 2019,15,Raymond Lopez
Oct 2019,16,Stephanie Coleman
Oct 2019,17,David Moore
Oct 2019,18,Derrick Curtis
Oct 2019,19,Matthew O'Shea
Oct 2019,20,Jeanette Taylor
Oct 2019,21,Howard Brookins
Oct 2019,22,Michael Rodriguez
Oct 2019,23,Silvana Tabares
Oct 2019,24,Michael Scott Jr.
Oct 2019,25,Byron Sigcho-Lopez
Oct 2019,26,Roberto Maldonado
Oct 2019,27,"Walter Burnett, Jr."
Oct 2019,28,Jason Ervin
Oct 2019,29,Chris Taliaferro
Oct 2019,30,Ariel Reboyras
Oct 2019,31,Felix Cardona Jr.
Oct 2019,32,Scott Waguespack
Oct 2019,33,Rossana Rodriguez-Sanchez
Oct 2019,34,Carrie Austin
Oct 2019,35,Carlos Ramirez-Rosa
Oct 2019,36,Gilbert Villegas
Oct 2019,37,Emma Mitts
Oct 2019,38,Nicholas Sposato
Oct 2019,39,Samantha Nugent
Oct 2019,40,Andre Vasquez
Oct 2019,41,Anthony Napolitano
Oct 2019,42,Brendan Reilly
Oct 2019,43,Michele Smith
Oct 2019,44,Tom Tunney
Oct 2019,45,Jim Gardiner
Oct 2019,46,James Cappleman
Oct 2019,47,Matt Martin
Oct 2019,48,Harry Osterman
Oct 2019,49,Maria Hadden
Oct 2019,50,Debra Silverstein
Nov 2019,1,Daniel La Spata
Nov 2019,2,Brian Hopkins
Nov 2019,3,Pat Dowell
Nov 2019,4,Sophia King
Nov 2019,5,Leslie Hairston
Nov 2019,6,Roderick Sawyer
Nov 2019,7,Gregory Mitchell
Nov 2019,8,Michelle A. Harris
Nov 2019,9,Anthony Beale
Nov 2019,10,Susan Sadlowski Garza
Nov 2019,11,Patrick Daley Thompson
Nov 2019,12,George Cardenas
Nov 2019,13,Marty Quinn
Nov 2019,14,Ed Burke
Nov 2019,15,Raymond Lopez
Nov 2019,16,Stephanie Coleman
Nov 2019,17,David Moore
Nov 2019,18,Derrick Curtis
Nov 2019,19,Matthew O'Shea
Nov 2019,20,Jeanette Taylor
Nov 2019,21,Howard Brookins
Nov 2019,22,Michael Rodriguez
Nov 2019,23,Silvana Tabares
Nov 2019,24,Michael Scott Jr.
Nov 2019,25,Byron Sigcho-Lopez
Nov 2019,26,Roberto Maldonado
Nov 2019,27,"Walter Burnett, Jr."
Nov 2019,28,Jason Ervin
Nov 2019,29,Chris Taliaferro
Nov 2019,30,Ariel Reboyras
Nov 2019,31,Felix Cardona Jr.
Nov 2019,32,Scott Waguespack
Nov 2019,33,Rossana Rodriguez-Sanchez
Nov 2019,34,Carrie Austin
Nov 2019,35,Carlos Ramirez-Rosa
Nov 2019,36,Gilbert Villegas
Nov 2019,37,Emma Mitts
Nov 2019,38,Nicholas Sposato
Nov 2019,39,Samantha Nugent
Nov 2019,40,Andre Vasquez
Nov 2019,41,Anthony Napolitano
Nov 2019,42,Brendan Reilly
Nov 2019,43,Michele Smith
Nov 2019,44,Tom Tunney
Nov 2019,45,Jim Gardiner
Nov 2019,46,James Cappleman
Nov 2019,47,Matt Martin
Nov 2019,48,Harry Osterman
Nov 2019,49,Maria Hadden
Nov 2019,50,Debra Silverstein
Dec 2019,1,Daniel La Spata
Dec 2019,2,Brian Hopkins
Dec 2019,3,Pat Dowell
Dec 2019,4,Sophia King
Dec 2019,5,Leslie Hairston
Dec 2019,6,Roderick Sawyer
Dec 2019,7,Gregory Mitchell
Dec 2019,8,Michelle A. Harris
Dec 2019,9,Anthony Beale
Dec 2019,10,Susan Sadlowski Garza
Dec 2019,11,Patrick Daley Thompson
Dec 2019,12,George Cardenas
Dec 2019,13,Marty Quinn
Dec 2019,14,Ed Burke
Dec 2019,15,Raymond Lopez
Dec 2019,16,Stephanie Coleman
Dec 2019,17,David Moore
Dec 2019,18,Derrick Curtis
Dec 2019,19,Matthew O'Shea
Dec 2019,20,Jeanette Taylor
Dec 2019,21,Howard Brookins
Dec 2019,22,Michael Rodriguez
Dec 2019,23,Silvana Tabares
Dec 2019,24,Michael Scott Jr.
Dec 2019,25,Byron Sigcho-Lopez
Dec 2019,26,Roberto Maldonado
Dec 2019,27,"Walter Burnett, Jr."
Dec 2019,28,Jason Ervin
Dec 2019,29,Chris Taliaferro
Dec 2019,30,Ariel Reboyras
Dec 2019,31,Felix Cardona Jr.
Dec 2019,32,Scott Waguespack
Dec 2019,33,Rossana Rodriguez-Sanchez
Dec 2019,34,Carrie Austin
Dec 2019,35,Carlos Ramirez-Rosa
Dec 2019,36,Gilbert Villegas
Dec 2019,37,Emma Mitts
Dec 2019,38,Nicholas Sposato
Dec 2019,39,Samantha Nugent
Dec 2019,40,Andre Vasquez
Dec 2019,41,Anthony Napolitano
Dec 2019,42,Brendan Reilly
Dec 2019,43,Michele Smith
Dec 2019,44,Tom Tunney
Dec 2019,45,Jim Gardiner
Dec 2019,46,James Cappleman
Dec 2019,47,Matt Martin
Dec 2019,48,Harry Osterman
Dec 2019,49,Maria Hadden
Dec 2019,50,Debra Silverstein
Jan 2020,1,Daniel La Spata
Jan 2020,2,Brian Hopkins
Jan 2020,3,Pat Dowell
Jan 2020,4,Sophia King
Jan 2020,5,Leslie Hairston
Jan 2020,6,Roderick Sawyer
Jan 2020,7,Gregory Mitchell
Jan 2020,8,Michelle A. Harris
Jan 2020,9,Anthony Beale
Jan 2020,10,Susan Sadlowski Garza
Jan 2020,11,Patrick Daley Thompson
Jan 2020,12,George Cardenas
Jan 2020,13,Marty Quinn
Jan 2020,14,Ed Burke
Jan 2020,15,Raymond Lopez
Jan 2020,16,Stephanie Coleman
Jan 2020,17,David Moore
Jan 2020,18,Derrick Curtis
Jan 2020,19,Matthew O'Shea
Jan 2020,20,Jeanette Taylor
Jan 2020,21,Howard Brookins
Jan 2020,22,Michael Rodriguez
Jan 2020,23,Silvana Tabares
Jan 2020,24,Michael Scott Jr.
Jan 2020,25,Byron Sigcho-Lopez
Jan 2020,26,Roberto Maldonado
Jan 2020,27,"Walter Burnett, Jr."
Jan 2020,28,Jason Ervin
Jan 2020,29,Chris Taliaferro
Jan 2020,30,Ariel Reboyras
Jan 2020,31,Felix Cardona Jr.
Jan 2020,32,Scott Waguespack
Jan 2020,33,Rossana Rodriguez-Sanchez
Jan 2020,34,Carrie Austin
Jan 2020,35,Carlos Ramirez-Rosa
Jan 2020,36,Gilbert Villegas
Jan 2020,37,Emma Mitts
Jan 2020,38,Nicholas Sposato
Jan 2020,39,Samantha Nugent
Jan 2020,40,Andre Vasquez
Jan 2020,41,Anthony Napolitano
Jan 2020,42,Brendan Reilly
Jan 2020,43,Michele Smith
Jan 2020,44,Tom Tunney
Jan 2020,45,Jim Gardiner
Jan 2020,46,James Cappleman
Jan 2020,47,Matt Martin
Jan 2020,48,Harry Osterman
Jan 2020,49,Maria Hadden
Jan 2020,50,Debra Silverstein
Feb 2020,1,Daniel La Spata
Feb 2020,2,Brian Hopkins
Feb 2020,3,Pat Dowell
Feb 2020,4,Sophia King
Feb 2020,5,Leslie Hairston
Feb 2020,6,Roderick Sawyer
Feb 2020,7,Gregory Mitchell
Feb 2020,8,Michelle A. Harris
Feb 2020,9,Anthony Beale
Feb 2020,10,Susan Sadlowski Garza
Feb 2020,11,Patrick Daley Thompson
Feb 2020,12,George Cardenas
Feb 2020,13,Marty Quinn
Feb 2020,14,Ed Burke
Feb 2020,15,Raymond Lopez
Feb 2020,16,Stephanie Coleman
Feb 2020,17,David Moore
Feb 2020,18,Derrick Curtis
Feb 2020,19,Matthew O'Shea
Feb 2020,20,Jeanette Taylor
Feb 2020,21,Howard Brookins
Feb 2020,22,Michael Rodriguez
Feb 2020,23,Silvana Tabares
Feb 2020,24,Michael Scott Jr.
Feb 2020,25,Byron Sigcho-Lopez
Feb 2020,26,Roberto Maldonado
Feb 2020,27,"Walter Burnett, Jr."
Feb 2020,28,Jason Ervin
Feb 2020,29,Chris Taliaferro
Feb 2020,30,Ariel Reboyras
Feb 2020,31,Felix Cardona Jr.
Feb 2020,32,Scott Waguespack
Feb 2020,33,Rossana Rodriguez-Sanchez
Feb 2020,34,Carrie Austin
Feb 2020,35,Carlos Ramirez-Rosa
Feb 2020,36,Gilbert Villegas
Feb 2020,37,Emma Mitts
Feb 2020,38,Nicholas Sposato
Feb 2020,39,Samantha Nugent
Feb 2020,40,Andre Vasquez
Feb 2020,41,Anthony Napolitano
Feb 2020,42,Brendan Reilly
Feb 2020,43,Michele Smith
Feb 2020,44,Tom Tunney
Feb 2020,45,Jim Gardiner
Feb 2020,46,James Cappleman
Feb 2020,47,Matt Martin
Feb 2020,48,Harry Osterman
Feb 2020,49,Maria Hadden
Feb 2020,50,Debra Silverstein
Mar 2020,1,Daniel La Spata
Mar 2020,2,Brian Hopkins
Mar 2020,3,Pat Dowell
Mar 2020,4,Sophia King
Mar 2020,5,Leslie Hairston
Mar 2020,6,Roderick Sawyer
Mar 2020,7,Gregory Mitchell
Mar 2020,8,Michelle A. Harris
Mar 2020,9,Anthony Beale
Mar 2020,10,Susan Sadlowski Garza
Mar 2020,11,Patrick Daley Thompson
Mar 2020,12,George Cardenas
Mar 2020,13,Marty Quinn
Mar 2020,14,Ed Burke
Mar 2020,15,Raymond Lopez
Mar 2020,16,Stephanie Coleman
Mar 2020,17,David Moore
Mar 2020,18,Derrick Curtis
Mar 2020,19,Matthew O'Shea
Mar 2020,20,Jeanette Taylor
Mar 2020,21,Howard Brookins
Mar 2020,22,Michael Rodriguez
Mar 2020,23,Silvana Tabares
Mar 2020,24,Michael Scott Jr.
Mar 2020,25,Byron Sigcho-Lopez
Mar 2020,26,Roberto Maldonado
Mar 2020,27,"Walter Burnett, Jr."
Mar 2020,28,Jason Ervin
Mar 2020,29,Chris Taliaferro
Mar 2020,30,Ariel Reboyras
Mar 2020,31,Felix Cardona Jr.
Mar 2020,32,Scott Waguespack
Mar 2020,33,Rossana Rodriguez-Sanchez
Mar 2020,34,Carrie Austin
Mar 2020,35,Carlos Ramirez-Rosa
Mar 2020,36,Gilbert Villegas
Mar 2020,37,Emma Mitts
Mar 2020,38,Nicholas Sposato
Mar 2020,39,Samantha Nugent
Mar 2020,40,Andre Vasquez
Mar 2020,41,Anthony Napolitano
Mar 2020,42,Brendan Reilly
Mar 2020,43,Michele Smith
Mar 2020,44,Tom Tunney
Mar 2020,45,Jim Gardiner
Mar 2020,46,James Cappleman
Mar 2020,47,Matt Martin
Mar 2020,48,Harry Osterman
Mar 2020,49,Maria Hadden
Mar 2020,50,Debra Silverstein
Apr 2020,1,Daniel La Spata
Apr 2020,2,Brian Hopkins
Apr 2020,3,Pat Dowell
Apr 2020,4,Sophia King
Apr 2020,5,Leslie Hairston
Apr 2020,6,Roderick Sawyer
Apr 2020,7,Gregory Mitchell
Apr 2020,8,Michelle A. Harris
Apr 2020,9,Anthony Beale
Apr 2020,10,Susan Sadlowski Garza
Apr 2020,11,Patrick Daley Thompson
Apr 2020,12,George Cardenas
Apr 2020,13,Marty Quinn
Apr 2020,14,Ed Burke
Apr 2020,15,Raymond Lopez
Apr 2020,16,Stephanie Coleman
Apr 2020,17,David Moore
Apr 2020,18,Derrick Curtis
Apr 2020,19,Matthew O'Shea
Apr 2020,20,Jeanette Taylor
Apr 2020,21,Howard Brookins
Apr 2020,22,Michael Rodriguez
Apr 2020,23,Silvana Tabares
Apr 2020,24,Michael Scott Jr.
Apr 2020,25,Byron Sigcho-Lopez
Apr 2020,26,Roberto Maldonado
Apr 2020,27,"Walter Burnett, Jr."
Apr 2020,28,Jason Ervin
Apr 2020,29,Chris Taliaferro
Apr 2020,30,Ariel Reboyras
Apr 2020,31,Felix Cardona Jr.
Apr 2020,32,Scott Waguespack
Apr 2020,33,Rossana Rodriguez-Sanchez
Apr 2020,34,Carrie Austin
Apr 2020,35,Carlos Ramirez-Rosa
Apr 2020,36,Gilbert Villegas
Apr 2020,37,Emma Mitts
Apr 2020,38,Nicholas Sposato
Apr 2020,39,Samantha Nugent
Apr 2020,40,Andre Vasquez
Apr 2020,41,Anthony Napolitano
Apr 2020,42,Brendan Reilly
Apr 2020,43,Michele Smith
Apr 2020,44,Tom Tunney
Apr 2020,45,Jim Gardiner
Apr 2020,46,James Cappleman
Apr 2020,47,Matt Martin
Apr 2020,48,Harry Osterman
Apr 2020,49,Maria Hadden
Apr 2020,50,Debra Silverstein
May 2020,1,Daniel La Spata
May 2020,2,Brian Hopkins
May 2020,3,Pat Dowell
May 2020,4,Sophia King
May 2020,5,Leslie Hairston
May 2020,6,Roderick Sawyer
May 2020,7,Gregory Mitchell
May 2020,8,Michelle A. Harris
May 2020,9,Anthony Beale
May 2020,10,Susan Sadlowski Garza
May 2020,11,Patrick Daley Thompson
May 2020,12,George Cardenas
May 2020,13,Marty Quinn
May 2020,14,Ed Burke
May 2020,15,Raymond Lopez
May 2020,16,Stephanie Coleman
May 2020,17,David Moore
May 2020,18,Derrick Curtis
May 2020,19,Matthew O'Shea
May 2020,20,Jeanette Taylor
May 2020,21,Howard Brookins
May 2020,22,Michael Rodriguez
May 2020,23,Silvana Tabares
May 2020,24,Michael Scott Jr.
May 2020,25,Byron Sigcho-Lopez
May 2020,26,Roberto Maldonado
May 2020,27,"Walter Burnett, Jr."
May 2020,28,Jason Ervin
May 2020,29,Chris Taliaferro
May 2020,30,Ariel Reboyras
May 2020,31,Felix Cardona Jr.
May 2020,32,Scott Waguespack
May 2020,33,Rossana Rodriguez-Sanchez
May 2020,34,Carrie Austin
May 2020,35,Carlos Ramirez-Rosa
May 2020,36,Gilbert Villegas
May 2020,37,Emma Mitts
May 2020,38,Nicholas Sposato
May 2020,39,Samantha Nugent
May 2020,40,Andre Vasquez
May 2020,41,Anthony Napolitano
May 2020,42,Brendan Reilly
May 2020,43,Michele Smith
May 2020,44,Tom Tunney
May 2020,45,Jim Gardiner
May 2020,46,James Cappleman
May 2020,47,Matt Martin
May 2020,48,Harry Osterman
May 2020,49,Maria Hadden
May 2020,50,Debra Silverstein
Jun 2020,1,Daniel La Spata
Jun 2020,2,Brian Hopkins
Jun 2020,3,Pat Dowell
Jun 2020,4,Sophia King
Jun 2020,5,Leslie Hairston
Jun 2020,6,Roderick Sawyer
Jun 2020,7,Gregory Mitchell
Jun 2020,8,Michelle A. Harris
Jun 2020,9,Anthony Beale
Jun 2020,10,Susan Sadlowski Garza
Jun 2020,11,Patrick Daley Thompson
Jun 2020,12,George Cardenas
Jun 2020,13,Marty Quinn
Jun 2020,14,Ed Burke
Jun 2020,15,Raymond Lopez
Jun 2020,16,Stephanie Coleman
Jun 2020,17,David Moore
Jun 2020,18,Derrick Curtis
Jun 2020,19,Matthew O'Shea
Jun 2020,20,Jeanette Taylor
Jun 2020,21,Howard Brookins
Jun 2020,22,Michael Rodriguez
Jun 2020,23,Silvana Tabares
Jun 2020,24,Michael Scott Jr.
Jun 2020,25,Byron Sigcho-Lopez
Jun 2020,26,Roberto Maldonado
Jun 2020,27,"Walter Burnett, Jr."
Jun 2020,28,Jason Ervin
Jun 2020,29,Chris Taliaferro
Jun 2020,30,Ariel Reboyras
Jun 2020,31,Felix Cardona Jr.
Jun 2020,32,Scott Waguespack
Jun 2020,33,Rossana Rodriguez-Sanchez
Jun 2020,34,Carrie Austin
Jun 2020,35,Carlos Ramirez-Rosa
Jun 2020,36,Gilbert Villegas
Jun 2020,37,Emma Mitts
Jun 2020,38,Nicholas Sposato
Jun 2020,39,Samantha Nugent
Jun 2020,40,Andre Vasquez
Jun 2020,41,Anthony Napolitano
Jun 2020,42,Brendan Reilly
Jun 2020,43,Michele Smith
Jun 2020,44,Tom Tunney
Jun 2020,45,Jim Gardiner
Jun 2020,46,James Cappleman
Jun 2020,47,Matt Martin
Jun 2020,48,Harry Osterman
Jun 2020,49,Maria Hadden
Jun 2020,50,Debra Silverstein
Jul 2020,1,Daniel La Spata
Jul 2020,2,Brian Hopkins
Jul 2020,3,Pat Dowell
Jul 2020,4,Sophia King
Jul 2020,5,Leslie Hairston
Jul 2020,6,Roderick Sawyer
Jul 2020,7,Gregory Mitchell
Jul 2020,8,Michelle A. Harris
Jul 2020,9,Anthony Beale
Jul 2020,10,Susan Sadlowski Garza
Jul 2020,11,Patrick Daley Thompson
Jul 2020,12,George Cardenas
Jul 2020,13,Marty Quinn
Jul 2020,14,Ed Burke
Jul 2020,15,Raymond Lopez
Jul 2020,16,Stephanie Coleman
Jul 2020,17,David Moore
Jul 2020,18,Derrick Curtis
Jul 2020,19,Matthew O'Shea
Jul 2020,20,Jeanette Taylor
Jul 2020,21,Howard Brookins
Jul 2020,22,Michael Rodriguez
Jul 2020,23,Silvana Tabares
Jul 2020,24,Michael Scott Jr.
Jul 2020,25,Byron Sigcho-Lopez
Jul 2020,26,Roberto Maldonado
Jul 2020,27,"Walter Burnett, Jr."
Jul 2020,28,Jason Ervin
Jul 2020,29,Chris Taliaferro
Jul 2020,30,Ariel Reboyras
Jul 2020,31,Felix Cardona Jr.
Jul 2020,32,Scott Waguespack
Jul 2020,33,Rossana Rodriguez-Sanchez
Jul 2020,34,Carrie Austin
Jul 2020,35,Carlos Ramirez-Rosa
Jul 2020,36,Gilbert Villegas
Jul 2020,37,Emma Mitts
Jul 2020,38,Nicholas Sposato
Jul 2020,39,Samantha Nugent
Jul 2020,40,Andre Vasquez
Jul 2020,41,Anthony Napolitano
Jul 2020,42,Brendan Reilly
Jul 2020,43,Michele Smith
Jul 2020,44,Tom Tunney
Jul 2020,45,Jim Gardiner
Jul 2020,46,James Cappleman
Jul 2020,47,Matt Martin
Jul 2020,48,Harry Osterman
Jul 2020,49,Maria Hadden
Jul 2020,50,Debra Silverstein
Aug 2020,1,Daniel La Spata
Aug 2020,2,Brian Hopkins
Aug 2020,3,Pat Dowell
Aug 2020,4,Sophia King
Aug 2020,5,Leslie Hairston
Aug 2020,6,Roderick Sawyer
Aug 2020,7,Gregory Mitchell
Aug 2020,8,Michelle A. Harris
Aug 2020,9,Anthony Beale
Aug 2020,10,Susan Sadlowski Garza
Aug 2020,11,Patrick Daley Thompson
Aug 2020,12,George Cardenas
Aug 2020,13,Marty Quinn
Aug 2020,14,Ed Burke
Aug 2020,15,Raymond Lopez
Aug 2020,16,Stephanie Coleman
Aug 2020,17,David Moore
Aug 2020,18,Derrick Curtis
Aug 2020,19,Matthew O'Shea
Aug 2020,20,Jeanette Taylor
Aug 2020,21,Howard Brookins
Aug 2020,22,Michael Rodriguez
Aug 2020,23,Silvana Tabares
Aug 2020,24,Michael Scott Jr.
Aug 2020,25,Byron Sigcho-Lopez
Aug 2020,26,Roberto Maldonado
Aug 2020,27,"Walter Burnett, Jr."
Aug 2020,28,Jason Ervin
Aug 2020,29,Chris Taliaferro
Aug 2020,30,Ariel Reboyras
Aug 2020,31,Felix Cardona Jr.
Aug 2020,32,Scott Waguespack
Aug 2020,33,Rossana Rodriguez-Sanchez
Aug 2020,34,Carrie Austin
Aug 2020,35,Carlos Ramirez-Rosa
Aug 2020,36,Gilbert Villegas
Aug 2020,37,Emma Mitts
Aug 2020,38,Nicholas Sposato
Aug 2020,39,Samantha Nugent
Aug 2020,40,Andre Vasquez
Aug 2020,41,Anthony Napolitano
Aug 2020,42,Brendan Reilly
Aug 2020,43,Michele Smith
Aug 2020,44,Tom Tunney
Aug 2020,45,Jim Gardiner
Aug 2020,46,James Cappleman
Aug 2020,47,Matt Martin
Aug 2020,48,Harry Osterman
Aug 2020,49,Maria Hadden
Aug 2020,50,Debra Silverstein
Sep 2020,1,Daniel La Spata
Sep 2020,2,Brian Hopkins
Sep 2020,3,Pat Dowell
Sep 2020,4,Sophia King
Sep 2020,5,Leslie Hairston
Sep 2020,6,Roderick Sawyer
Sep 2020,7,Gregory Mitchell
Sep 2020,8,Michelle A. Harris
Sep 2020,9,Anthony Beale
Sep 2020,10,Susan Sadlowski Garza
Sep 2020,11,Patrick Daley Thompson
Sep 2020,12,George Cardenas
Sep 2020,13,Marty Quinn
Sep 2020,14,Ed Burke
Sep 2020,15,Raymond Lopez
Sep 2020,16,Stephanie Coleman
Sep 2020,17,David Moore
Sep 2020,18,Derrick Curtis
Sep 2020,19,Matthew O'Shea
Sep 2020,20,Jeanette Taylor
Sep 2020,21,Howard Brookins
Sep 2020,22,Michael Rodriguez
Sep 2020,23,Silvana Tabares
Sep 2020,24,Michael Scott Jr.
