draw,density_multifamily_far_binary,density_multifamily_dupac_binary,density_multifamily_far_continuous,density_multifamily_dupac_continuous
993,-0.2530171336200093,-0.1330642560549531,-0.16859625428165173,-0.09369775079394228
994,-0.2836037664165253,-0.14920186661616916,-0.18609781807125084,-0.12117398183217958
995,-0.26625704768164993,-0.2466361870536281,-0.1279387367327444,-0.0854675296390302
996,-0.2912023089385494,-0.3259232470021385,-0.18354098165587895,-0.15615943752985864
997,-0.2177347682100289,-0.2421725296260219,-0.14907880950851254,-0.10410840870864713
998,-0.16933335530595958,-0.3011653482188573,-0.16648669704286187,-0.20041115619338726
999,-0.11999397356175912,-0.23960226208085253,-0.23236122458643932,-0.20431251667577255
1000,-0.19417176175642287,-0.1627803615960849,-0.08541135490295318,-0.047137100725324156
1001,-0.25825476162652344,-0.11709137762305685,-0.2191226262805161,-0.13215085762778084
1002,-0.2715063641056637,-0.30709840880620115,-0.12836049877033792,-0.06479370697258374
1003,-0.31551627198052157,-0.1971912971182164,-0.21245159120512058,-0.16642966808490747
1004,-0.30200323575280363,-0.24946241302255825,-0.1341703618286747,-0.09373204669064729
1005,-0.2911511276971742,-0.37022159301310287,-0.22282658152101742,-0.21323208780427816
1006,-0.18026661633508542,-0.22557498048815885,-0.13979763647541468,-0.11639121854305828
1007,-0.26524188201289794,-0.17294651352834292,-0.27410832489457304,-0.23731402347656008
1008,-0.25704175443412763,-0.3098223979409129,-0.2615407910151975,-0.2418762445426693
1009,-0.2790145824853325,-0.13104777832711512,-0.252559332550161,-0.20894872482755913
1010,-0.21987860971120812,-0.27837377599362473,-0.06710300164755836,0.007385187984185111
1011,-0.18329450389239116,-0.2810392377046718,-0.10697392774904226,-0.11491706883791071
1012,-0.3478510983477307,-0.21961616976450854,-0.3447665538337572,-0.2913753340088534
1013,-0.2903675526878817,-0.2581348247902861,-0.2988331997325515,-0.2689550122936745
1014,-0.21916961073516522,-0.24293308655631884,-0.1435015944389255,-0.09319115676013441
1015,-0.19381155028853858,-0.2217619757622058,-0.13506012136756249,-0.07782547912885317
1016,-0.1834857163772065,-0.25578314480867065,-0.15322007825342474,-0.14778406971791846
1017,-0.059222232837464514,0.008974949014993003,-0.13379377738658899,-0.07055113715846964
1018,-0.22131139093780913,-0.2760684315291072,-0.18289663659267968,-0.17029935316302963
1019,-0.30602668400669186,-0.3032645572500895,-0.32063209546899646,-0.3178658019533616
1020,-0.31102069010516387,-0.3931503758660087,-0.2520246590967381,-0.25408539742234054
1021,-0.2024242348931082,-0.2895850205374952,-0.15715957819407342,-0.1230825238349123
1022,-0.10949909486076469,-0.022918320773635998,-0.12233167587957933,-0.06250625478774462
1023,-0.24700051042067728,-0.3359225366769255,-0.23943552829221987,-0.222968659751673
1024,-0.2281125081983487,-0.3531828445759758,-0.20560583991982137,-0.16595425627298468
1025,-0.2387667324229549,-0.09634456135425161,-0.22348617834654927,-0.12991048118320003
1026,-0.21183367678296136,-0.1489573552100715,-0.1625332124483387,-0.14627044657395616
1027,-0.32944146993992035,-0.35945194545724773,-0.24947040226877085,-0.2395666147033757
1028,-0.2967401421107226,-0.3047866211085126,-0.2979629751393419,-0.21403024287272635
1029,-0.23374356072495053,-0.09592364850139878,-0.23857646229486715,-0.15853579165405352
1030,-0.2022247259203734,-0.23337364450657788,-0.18553323063461302,-0.13817059691413613
1031,-0.3251050664458125,-0.26837992719512566,-0.16190576239286258,-0.093659820361807
1032,-0.2397197001743928,-0.2521035715790844,-0.1337015361135141,-0.11009662238215245
1033,-0.2657688852011698,-0.28153240546418,-0.17300916383973577,-0.11680593620365211
1034,-0.3100125057557136,-0.19907587162445098,-0.2597142249131273,-0.24173550217249581
1035,-0.2969164839785182,-0.2164557305832912,-0.16452212330121146,-0.14438800504049606
1036,-0.25632270725106515,-0.14071103187054823,-0.17657404472478638,-0.09667412488408532
1037,-0.24171524291761803,-0.3412424489867574,-0.2116342596961625,-0.2262990634500071
1038,-0.25702451432897744,-0.32299022979575776,-0.29338840239805275,-0.30780588263360614
1039,-0.32030584036112497,-0.3753803968878732,-0.2553747614654631,-0.26329471080067823
1040,-0.35180416270770853,-0.3736621543104077,-0.23656432104963454,-0.1929703672871934
1041,-0.02658290463572727,-0.14407288744171254,-0.10192732627673907,-0.12055630035275167
1042,-0.24694271063694245,-0.3000637365968019,-0.18834047299680196,-0.12377157445329244
1043,-0.256043755968754,-0.3354817420063978,-0.2638183162470617,-0.26982477276137873
1044,-0.25182789566508174,-0.21490986287202576,-0.18460049552726443,-0.1756395762073006
1045,-0.17032564652058094,-0.16473284723885964,-0.1149740203255381,-0.13768582450982902
1046,-0.25892774031693283,-0.1193287833646495,-0.2543183502905039,-0.18343630875450645
1047,-0.344552893129773,-0.37995287767965397,-0.15433804818874047,-0.17446950012778328
1048,-0.14666707541367616,0.005859613491229866,-0.07640412857599439,-0.029071371247454972
1049,-0.12260208431557444,-0.25350111966484057,-0.005371792889316862,-0.10424285819586443
1050,-0.2098511820995499,-0.21654595984308317,-0.13490848731396501,-0.09525677484838654
1051,-0.35260319045962824,-0.3638909857876142,-0.16752313863748183,-0.12757242226745266
1052,-0.1538420876166241,-0.2427301669206314,-0.15605411195168326,-0.16125473383161573
1053,-0.21394638306246486,-0.25444748050410193,-0.2495354996560565,-0.21074818392674213
1054,-0.19793899701838658,-0.2614355177943083,-0.1583286754347154,-0.1380992764493363
1055,-0.29739933159911125,-0.20722684727961294,-0.21728422322288463,-0.194899567905085
1056,-0.3252729929726671,-0.3986353392458976,-0.20292477229727882,-0.1915202844248387
1057,-0.24615874203887414,-0.1365387046737741,-0.15689673473293195,-0.13957414005071533
1058,-0.25867136399182905,-0.2818861834267274,-0.1465686165803516,-0.1509540517852263
1059,-0.2353807512700097,-0.3515023439603236,-0.25178110675766596,-0.23221180327933238
1060,-0.2525136137611851,-0.36010152896557346,-0.1603415687065606,-0.19219846452494793
1061,-0.24790683993371607,-0.21312400925444824,-0.13478267543570324,-0.14998865486043686
1062,-0.262668429639833,-0.32018665707396343,-0.1972948531617753,-0.17187962599495207
1063,-0.34274380563112955,-0.22563815981362084,-0.2664540434089016,-0.21785048565503326
1064,-0.3042983021410639,-0.36284207356219456,-0.21284967597773963,-0.21565457584801703
1065,-0.387989611893768,-0.39549233197066586,-0.13375098554090684,-0.1433383907329715
1066,-0.23112304899691663,-0.23904120580336477,-0.27560649341357857,-0.22160482800683456
1067,-0.25534992200729634,-0.11528111861328863,-0.21606329507584524,-0.1335313899173091
1068,-0.15307161418097684,-0.24106812159113905,-0.15824182228700684,-0.1153838093358056
1069,-0.2649042895682073,-0.337801852559286,-0.19353042873647447,-0.16430089355350502
1070,-0.20502639855680715,-0.18380939238784513,-0.1551954304614518,-0.17656922849586384
1071,-0.0746192458829888,-0.0639555631838949,-0.11328332380952971,-0.10597720822934559
1072,-0.2549625200542589,-0.19400660087491675,-0.16058956314664605,-0.11422327963599264
1073,-0.3549718026341897,-0.17828780150402396,-0.17588826619763973,-0.07114494585250737
1074,-0.2604579156105608,-0.29797386468652837,-0.19412445163201422,-0.15620406232861087
1075,-0.16897529022869864,-0.24152046848472783,-0.07694425988834742,-0.09210443121899874
1076,-0.17484564021389976,-0.15261801754215212,-0.2184446822225061,-0.18704153387145317
1077,-0.23072646785168419,-0.16764007341897633,-0.06460221439935315,-0.030239910171011304
1078,-0.16617881627663234,-0.22880246201703172,-0.17527188375574232,-0.1599446899706944
1079,-0.1532096886517839,0.02440296119669438,-0.13146186158607442,-0.05294485758612414
1080,-0.32563974008279384,-0.1989258593343933,-0.2552999283315064,-0.1856657067352086
1081,-0.18835136418670792,-0.24430439524152361,-0.14586220767360167,-0.13776749664452367
1082,-0.221208806139053,-0.24167184320670948,-0.09499324760102186,-0.029736355157578324
1083,-0.28023844705599116,-0.325273976198044,-0.2990332090265047,-0.2696829020844759
1084,-0.29510637458645944,-0.2918211018826059,-0.19194968050543273,-0.14216694295473134
1085,-0.37134980910022863,-0.3762170931760913,-0.2285118645309938,-0.23703531652264004
1086,-0.2076638760881884,-0.3129879433583731,-0.1341848849353388,-0.12569607382766035
1087,-0.23634597107460864,-0.24404016277243548,-0.1409516873212024,-0.07108936974631536
1088,-0.16477844481194304,-0.10461021602188324,-0.2344279301659437,-0.20037150304664508
1089,-0.13041238391115975,-0.28306713688913643,-0.2686871693027817,-0.24369110482202383
1090,-0.10793919386391568,-0.15269809828288725,-0.2514660776715244,-0.22708922636721174
1091,-0.40174420435444747,-0.31828429152366083,-0.20691623252871716,-0.13906018622221522
1092,-0.3161685331570609,-0.16158285838662856,-0.15618077179371723,-0.11297808693852839
1093,-0.33499229511302364,-0.3242970156422656,-0.21559890974633752,-0.17647652947612674
1094,-0.2653803600470217,-0.29505673624173895,-0.25039337607749856,-0.16920151932817312
1095,-0.30587008002671007,-0.31564888055216295,-0.2337720793651145,-0.16598346806606185
1096,-0.11072826450266514,-0.14246279394060893,-0.10483481930176204,-0.02781527923421005
1097,-0.24474357662371068,-0.2810672064523788,-0.24225588003393325,-0.20419370413119772
1098,-0.1384770079731515,-0.19660168846222523,-0.2700838349440077,-0.21042875604972894
1099,-0.27189532456115223,-0.18720154304392075,-0.23353142801122137,-0.22973204866298008
1100,-0.312825377863406,-0.24796477135321365,-0.24655049260222156,-0.22894244956215212
1101,-0.2527289775445483,-0.2688022276033141,-0.21951568267799737,-0.1682603798301436
1102,-0.25654305209010553,-0.10129777557800415,-0.21885901896036006,-0.1608973670274623
1103,-0.12171209909428721,-0.1525775444188481,-0.04516151988620556,-0.060167431061957447
1104,-0.16769607323881783,-0.15728828797013614,-0.19580130659242798,-0.1682989914398895
1105,-0.2130661321718253,-0.3153435526594486,-0.13990273887783858,-0.13254635561728023
1106,-0.2942802621357318,-0.34368161373874745,-0.12225284422617143,-0.08778596526879137
1107,-0.2962146246210964,-0.24628106691453397,-0.19791155792041726,-0.1618687220573488
1108,-0.29565178008105975,-0.22193296088022368,-0.26333602570504006,-0.24484198128741871
1109,-0.28636957566819216,-0.3002884293827155,-0.17947246295311592,-0.07509970845421104
1110,-0.16433482780293837,-0.05167842593024247,-0.18141744468443025,-0.1166727374940053
1111,-0.12651009253401155,-0.09343513760951119,-0.1496810045325327,-0.16025563525483622
1112,-0.1651173113074128,-0.16393514624692157,-0.19462380105817145,-0.13017219688533246
1113,-0.29175591300540604,-0.3959532718101269,-0.2331781698180352,-0.28052411483484196
1114,-0.2761956075264569,-0.2918615417330699,-0.18440456496061192,-0.14655275048619762
1115,-0.08753547004052287,-0.07539287357976594,-0.07642355242645554,-0.013561006034105734
1116,-0.31678781739564343,-0.27022925801084324,-0.17367270453419784,-0.10708818417432585
1117,-0.16289295180116178,-0.1540245368860118,-0.24735904940674663,-0.2357663303691016
1118,-0.26136234090898475,-0.3126746559244139,-0.15530964102373257,-0.15591127726909756
1119,-0.27652543271626695,-0.1344836987319714,-0.22191138409451955,-0.17355381215720445
1120,-0.1807135550769668,-0.27626073814944424,-0.25240548924970574,-0.22058885561284142
1121,-0.2252822067264295,-0.2998869516775327,-0.10108685009430024,-0.05965849567484173
1122,-0.25832378755848723,-0.3129213167496031,-0.2702759161990165,-0.20003958645905012
1123,-0.3517666950837968,-0.20352506449804386,-0.22471820647801288,-0.16089056841601446
1124,-0.1385392267767161,-0.07834923518940055,-0.13718495964661953,-0.07306692575115344
1125,-0.2535698778210022,-0.34601753395974694,-0.21350148827915935,-0.21952673200583703
1126,-0.21354843393847003,-0.2728102642008077,-0.17461761084366292,-0.14000078636678293
1127,-0.05842219215946227,0.04053407085065344,-0.1668916478123879,-0.10658376233084944
1128,-0.2726369017960278,-0.2746331805854301,-0.12279698686157817,-0.1325167899684103
1129,-0.27362930344442266,-0.32473832850535883,-0.16977306479648238,-0.15715890368288457
1130,-0.23825452372283012,-0.14887806187861943,-0.12358430218634785,-0.07943102043575594
1131,-0.15916624304855786,-0.23970433082792353,-0.15645415929967282,-0.1397478438590957
1132,-0.2483770219154735,-0.32861087868098854,-0.2221476633386588,-0.20099215087804445
1133,-0.2616304747408513,-0.35974861401467184,-0.18893846148584625,-0.19724106675207487
1134,-0.23463941698327434,-0.3045759811533204,-0.2448399319442343,-0.23667629022991374
1135,-0.18364019618556304,-0.09126495801650365,-0.23597713013182875,-0.15857446156726832
1136,-0.18279188819623268,-0.27857519772848877,-0.19314871476139348,-0.20002617435563935
1137,-0.31655361061350706,-0.34550606297391634,-0.17145358206515177,-0.1298411939692983
1138,-0.09365945584307836,-0.14184621003784995,-0.11728738280498804,-0.08709580367232624
1139,-0.23945044562446532,-0.3094112909736529,-0.11704488762329361,-0.09624027180249792
1140,-0.31971358743508116,-0.31422153209344655,-0.2147026867883168,-0.16977410075804303
1141,-0.2422615298742749,-0.275301115593516,-0.2729571382982244,-0.2423226711890051
1142,-0.3706985832152665,-0.18089479491816376,-0.23490871480295844,-0.17602705630166315
1143,-0.30898876272597264,-0.3471915363297458,-0.20186678939024522,-0.15051595627897432
1144,-0.33514210525499144,-0.34718738384720677,-0.1671979105237679,-0.12743670605403998
1145,-0.31213937114928425,-0.3387554471481158,-0.11966822657100448,-0.08229252539296719
1146,-0.22487099921980747,-0.24346961915966656,-0.19022729317233542,-0.18560960986539066
1147,-0.21903751221655043,-0.29675185008525173,-0.11094147644262949,-0.10946428341359483
1148,-0.1853299729516741,-0.3487578701198738,-0.15314841986299443,-0.1560121026210009
1149,-0.3005927976154091,-0.20562548160724983,-0.2773819732049319,-0.25606193025674245
1150,-0.19527038779865283,-0.223206175340385,-0.2099622305386885,-0.14614704209566862
1151,-0.28071129566421577,-0.3210199953844092,-0.1250018555149621,-0.07776626725850656
1152,-0.2900791765497711,-0.32958979171017677,-0.16799801251558077,-0.19019195629966346
1153,-0.25562585011879985,-0.30729992960424246,-0.15062138832870758,-0.11449251369410075
1154,-0.1829034521283165,-0.2305334560844477,-0.15398448566622114,-0.11193835878326462
1155,-0.2579794673214974,-0.19801420821065244,-0.2820111948221152,-0.23350646689943014
1156,-0.41072897323835467,-0.2902664863628826,-0.1489170386582532,-0.10801215763628211
1157,-0.1407296747015303,-0.14936598609082344,-0.15723705573705934,-0.1728248384556775
1158,-0.23550799705808925,-0.16849538354599508,-0.1780681938833059,-0.13293196059750562
1159,-0.07557842152854509,0.00178641387931838,-0.07631057131669346,-0.06598858697232719
1160,-0.14557759794056335,-0.014930734691912093,-0.07327538567712542,0.010898032245253365
1161,-0.15353271548472427,-0.10784319970648264,-0.05721153399597391,-0.059863740025179794
1162,-0.23026482200766107,-0.2918305952076944,-0.06936400009232195,-0.06465645175565421
1163,-0.19934711405953856,-0.11858005364038174,-0.13340237594756604,-0.027679618986069493
1164,-0.10744804981120913,-0.11567179612793048,-0.28354276184364247,-0.17062227604345753
1165,-0.38104080337156526,-0.31215321460587664,-0.12352960606711734,-0.12327137980866916
1166,-0.33509328462959936,-0.33115170946154737,-0.28317773597718715,-0.23572898156560768
1167,-0.15971026626344215,-0.1723143293218747,-0.0979876639680104,-0.059966932347646
1168,-0.09192690309525109,-0.15774041607250797,-0.223956312172752,-0.21048232294842603
1169,-0.16905567636605132,-0.10236350866856454,-0.1879949581975905,-0.18525477724697606
1170,-0.2597448876664994,-0.3141619159603234,-0.14663550038393464,-0.11450687341856267
1171,-0.27752482010098484,-0.25237076373919176,-0.05779137604293423,-0.09609191254943882
1172,-0.2535981378497729,-0.2066960332427274,-0.11374963616189178,-0.07881906773611543
1173,-0.170081970212766,-0.16118522818200443,-0.13272134347948683,-0.05171730787622837
1174,-0.26984784584290156,-0.3274633669696897,-0.1216248574959829,-0.09338941957862422
1175,-0.25487267531617563,-0.28471157873969544,-0.2535952388723603,-0.1857674195012384
1176,-0.17995065695818774,-0.14384842856724936,-0.16614018435327216,-0.10995851238649235
1177,-0.2645940124487823,-0.262177190870544,-0.2658272134226723,-0.19400821136080162
1178,-0.2529336684782419,-0.31923030872588937,-0.16483617098162115,-0.168657623690525
1179,-0.22522089852113517,-0.08622099960890833,-0.09620576849610378,-0.038046482693553256
1180,-0.3286914610405801,-0.258796655707551,-0.16933379734724674,-0.0997728971624744
1181,-0.13705594220373224,-0.2187543669074524,-0.15118292336275443,-0.17560373128214904
1182,-0.21041911455170767,-0.08526502328580585,-0.18774200290404272,-0.1872127367401921
1183,-0.28527988286232675,-0.33605155472234266,-0.18855297702318297,-0.1808872649292894
1184,-0.3125163180026082,-0.3932038221782574,-0.25206966826116933,-0.21293156756190476
1185,-0.2893327424386726,-0.278625041547368,-0.10347404455912669,-0.10766818859282633
1186,-0.20766258900956414,-0.23657975380515864,-0.18640623727449096,-0.15523903169227415
1187,-0.008938111665910372,0.012114507300797743,-0.09277717929160559,-0.1607928520614071
1188,-0.15387400600792214,-0.2608883513836314,-0.03934379018341545,-0.03667890923792657
1189,-0.2091669813143666,-0.16069191381333459,-0.13483358880163251,-0.06552387791988365
1190,-0.28551673286535656,-0.2910464553394452,-0.23307890306625365,-0.19238444909202831
1191,-0.19606531359745477,-0.32533616183597747,-0.2027968571060486,-0.20597885191229795
1192,-0.09645581994289995,-0.03602747914102335,-0.13412543863935256,-0.031746536750675736
1193,-0.33032186296588256,-0.3139417904115389,-0.21475852372385804,-0.19423152312108494
1194,-0.17567469775955113,-0.21650511667657674,-0.09900722034912922,-0.08156391402021691
1195,-0.18811282778551672,-0.2708421508593037,-0.29625170195340855,-0.2839880716105841
1196,-0.35685384124559466,-0.373256461585831,-0.2242973253603108,-0.14518012187438958
1197,-0.083257558854636,-0.15023883327880816,-0.18175930940837678,-0.16928893448735127
1198,-0.28838763888329294,-0.31955008090626497,-0.16769495032658088,-0.14499410679057145
1199,-0.3619743601150422,-0.3451145269043999,-0.27831850196631164,-0.2005380446297263
1200,-0.27422776289148526,-0.18247894810484372,-0.2556806196482599,-0.20823330603070198
1201,-0.29039913233851455,-0.3115851324513928,-0.22942523536734688,-0.1792561040779091
1202,-0.14273387439500726,-0.2187467784988004,-0.14019587198584452,-0.09021600989871295
1203,-0.22819031158262834,-0.23094293327423493,-0.2649595805701459,-0.20121410917803756
1204,-0.30703856820505465,-0.20899028717760498,-0.2005853176228168,-0.13703358045400632
1205,-0.3019824842753639,-0.11799617963306143,-0.2006880106280678,-0.11541615850731363
1206,-0.19909416386140882,-0.2614565128518258,-0.24874703611360233,-0.19538839668528915
1207,-0.2574863995062591,-0.23218318329955936,-0.16216729054356133,-0.1727194619280034
1208,-0.21016847650614284,-0.2529691213779983,-0.19656406321528375,-0.12737209070311892
1209,-0.2563653058523852,-0.3485210981418035,-0.17466599238405967,-0.19355273345728394
1210,-0.22772201957778465,-0.19152078736119965,-0.19189448293397113,-0.16942232846089283
1211,-0.23533833987255579,-0.23804827679463572,-0.28961025037124505,-0.16877183734601928
1212,-0.20325453823909703,-0.25446781057601076,-0.205414513515127,-0.14906497182749784
1213,-0.17055747832864837,-0.12680427780536271,-0.07391518016371135,-0.019492729626260957
1214,-0.17407311954436142,-0.16144074709079778,-0.06399030683356442,-0.026845206569965092
1215,-0.24136863711052683,-0.1336531944611251,-0.19784445844465248,-0.14756261260140088
1216,-0.21871385017286427,-0.18228025659491146,-0.1121106867264924,-0.10303101783441516
1217,-0.28381616463794923,-0.23304452594625183,-0.31692383078316655,-0.28685968924009897
1218,-0.14778652618017735,-0.2813946318905878,-0.11539569476792298,-0.1581206482840474
1219,-0.26174257128273337,-0.3219263890143799,-0.11613538074013621,-0.13987159163485963
1220,-0.3040330566567596,-0.37969706390420027,-0.25098294565478774,-0.22324721464043837
1221,-0.32834623956636844,-0.15383865548803632,-0.1932367730873345,-0.09289151179363132
1222,-0.36498291583038983,-0.2675408179540564,-0.3364656801752949,-0.3246810820683076
1223,-0.2289537372775546,-0.24021659917211993,-0.0486926262565293,-0.06268784823641328
1224,-0.3814184818552538,-0.2686459249067635,-0.2628386868817558,-0.2509870949316125
1225,-0.05060998017480293,-0.008161698693603787,-0.17838782720209015,-0.14401883273594182
1226,-0.2308461262323474,-0.29531540510546883,-0.1925194518978998,-0.19801960492012344
1227,-0.28614688557793344,-0.3070249718566713,-0.17631296884872732,-0.1253878134694907
1228,-0.231477171151383,-0.2278081220577386,-0.10402225189573597,-0.04370268246268353
1229,-0.18890449851773808,-0.24426623296728314,-0.235750018140631,-0.1929358756565465
1230,-0.29405660082637464,-0.3295275279096364,-0.16337932925233953,-0.17026034346980665
1231,-0.3905403712414078,-0.34328446768042403,-0.18640189282878486,-0.18667008626314013
1232,-0.2211899480376795,-0.1576287033548517,-0.14718107008007042,-0.17121894221009148
1233,-0.33033849780873836,-0.360335743385066,-0.20616395723098757,-0.15249084577655006
1234,-0.2075194051147164,-0.24413068024302506,-0.14906545049947173,-0.08076585907847027
1235,-0.27052761621264915,-0.3305366141746528,-0.25249070184483163,-0.256093231334474
1236,-0.23266044819933854,-0.321099816893999,-0.08603980145102703,-0.07823512746821779
1237,-0.2830080149490392,-0.27871909339073037,-0.06855264770295295,-0.09241440874764587
1238,-0.31332839280699604,-0.21090124895035964,-0.19549444692374202,-0.14989806758100976
1239,-0.3121592659987287,-0.358471391889701,-0.21145008349455496,-0.20074884189104258
1240,-0.25776678006498743,-0.34633358286535404,-0.28737393420578994,-0.27145163480598067
1241,-0.3629447646916599,-0.22791926477559285,-0.22283258565770514,-0.21589919951229955
1242,-0.2191648994939648,-0.29034373384675966,-0.2464369533619467,-0.22524229109027963
1243,-0.20613675054539257,-0.17109754964511986,-0.16687704252059207,-0.06243661880211153
1244,-0.23295801013488687,-0.1443872100078947,-0.2511613310821116,-0.22898857921542282
1245,-0.3259888703149112,-0.3070920048263363,-0.18088615139603495,-0.13130873178715952
1246,-0.24701829728632543,-0.307753685803058,-0.22166188458846,-0.19412797536631152
1247,-0.15966179220331012,-0.1154919627129321,-0.1652725770537566,-0.18934150846934425
1248,-0.27622627650902293,-0.31905890216518196,-0.26167628428914524,-0.2065999275293616
1249,-0.1965381563096559,-0.21743189049096665,-0.20535378180642744,-0.08825108599659191
1250,-0.20378358816255548,-0.1485803866940566,-0.21348799595672074,-0.21425374057143423
1251,-0.28612748101612,-0.16756198237798844,-0.2008234549673782,-0.141936401507038
1252,-0.3393815762697848,-0.3781361504857342,-0.1753882854716753,-0.21469501755382828
1253,-0.3374801900205079,-0.35882282982274977,-0.2198358291342562,-0.20403279845536712
1254,-0.07207838448249297,-0.060322486219987564,-0.12866732092414632,-0.1337569447110604
1255,-0.3798539477697547,-0.2062028091315939,-0.2663226617222036,-0.27451495063533615
1256,-0.1970417121508773,-0.22622467014390338,-0.16855527371932993,-0.11669753754881561
1257,-0.38670122281775066,-0.3143055514405548,-0.18366307959016503,-0.14156074384976697
1258,-0.23522635533185443,-0.1510601783797826,-0.20834644634085847,-0.18003630554845462
1259,-0.3337591486492781,-0.32813408773763025,-0.2105774468004394,-0.13529550881555266
1260,-0.2527344050776967,-0.1555049715623794,-0.12303754078190952,-0.12222631202064646
1261,-0.277554338659236,-0.28524716420036317,-0.20874822488164624,-0.12769175372882713
1262,-0.20852777525142394,-0.20985923313493254,-0.26580919887995114,-0.2179729787293075
1263,-0.19737834072453014,-0.19127953458335537,-0.07720714338257283,-0.029019501453230463
1264,-0.22916951304080702,-0.291316318241487,-0.25311428918103707,-0.23326149963303697
1265,-0.21877400787610687,-0.14526433609841288,-0.12856100214416324,-0.11481090351966249
1266,-0.2859362372433459,-0.3226679831142081,-0.2052757625186119,-0.16362760457464268
1267,-0.21517570658505464,-0.33460768377308736,-0.17354512470082578,-0.15321278030819743
1268,-0.25402666176490957,-0.19172556587070638,-0.1124597485989529,-0.0779368818031789
1269,-0.28293040069548825,-0.25236681632525176,-0.20861159813799265,-0.17893263828166783
1270,-0.2283119170261044,-0.11450659853227167,-0.1343333598650179,-0.06175648880347592
1271,-0.17810958726739076,-0.1303158569057984,-0.10004031124486927,-0.08713051707102071
1272,-0.21048793012719405,-0.3296419532176388,-0.16310496406669675,-0.15330321337325803
1273,-0.1925354513140259,-0.29366969032439655,-0.1503711013667769,-0.13821339109083694
1274,-0.19019716560649488,-0.2627459768631479,-0.19438858084523875,-0.1340849264547849
1275,-0.2909631517490867,-0.32136794316976736,-0.17464758480366543,-0.12158650759559089
1276,-0.22770310056525636,-0.1432817326132835,-0.23169103015934808,-0.1330091535138644
1277,-0.1478565254686983,-0.19846876853986278,-0.09745091725252512,-0.07877821738766436
1278,-0.28589152269692064,-0.164548054950731,-0.21666651654852168,-0.15071279624219977
1279,-0.20297341164079544,-0.10929618075316537,-0.22783484795241546,-0.16758095296323086
1280,-0.29632583776356897,-0.32072702375539647,-0.23567277122281824,-0.24553628019930562
1281,-0.3051607064448538,-0.23685621023133452,-0.050600468146224896,-0.0729597870346964
1282,-0.18550674727965652,-0.04352397712968372,-0.20466915109374187,-0.09803521247641217
1283,-0.1911667462367219,-0.2702289449305268,-0.18689290149753965,-0.19612004000725883
1284,-0.23284774322299995,-0.3137077046635333,-0.2158865440216545,-0.2253460709861219
1285,-0.20741140485916448,-0.14889847118374155,-0.12197450576443913,-0.12091005923461189
1286,-0.18784753259850676,-0.11967974194946825,-0.15785142876359393,-0.10204928522298383
1287,-0.15752518639761545,-0.2311777368668521,-0.14007525821043348,-0.07040254956429384
1288,-0.3485215297550433,-0.2933301653405941,-0.18152627297958884,-0.0984905187485087
1289,-0.2528923367370937,-0.08767498394172459,-0.1271074791656457,-0.0755629377821837
1290,-0.24876458228393097,-0.24896959211488986,-0.22359312120165528,-0.16349736447530921
1291,-0.14930005027056184,-0.157044408856583,-0.0980726856990579,-0.06133742049752784
1292,-0.2622348893293723,-0.26850201479011704,-0.12336725785876004,-0.06312901804750518
1293,-0.22426538710816424,-0.32118746162089096,-0.2688445342148119,-0.22975118620807738
1294,-0.18207715868337093,-0.20793380872405293,-0.08399120330028485,-0.11353460220728402
1295,-0.2004440958003878,-0.1931621370391236,-0.1242976325787908,-0.1252540071592895
1296,-0.14011839419619662,-0.17543442600120548,-0.14483110382478165,-0.07644796818335553
1297,-0.19532833216945747,-0.26732917329249417,-0.15495423980967343,-0.1275416376997669
1298,-0.261718814352685,-0.3203930805076978,-0.22933900262003756,-0.18423730453675619
1299,-0.1944550280304752,-0.14173759729806976,-0.1464777909859117,-0.0773305268876145
1300,-0.28876056409626344,-0.29318589084486746,-0.235254668335126,-0.1709535758309844
1301,-0.15442356344810662,-0.18542600894786335,-0.05927704353152233,-0.036382137875124426
1302,-0.39796873886322603,-0.3574213760371553,-0.24877359725806347,-0.256252317882434
1303,-0.23016535818765524,-0.26879971843118594,-0.1256343742503072,-0.09349300534610412
1304,-0.25421842731299066,-0.3132085752378041,-0.1828779635356885,-0.1278987355766798
1305,-0.27095671657747766,-0.3246447278798981,-0.137050593282966,-0.1296916950979557
1306,-0.19289393505281857,-0.14620046367560316,-0.13938587927131946,-0.0759363556995307
1307,-0.25473971631953163,-0.3055390429730148,-0.192686717688304,-0.1400638287801117
1308,-0.23166482919148,-0.1159718698378636,-0.18264210878893727,-0.14073295066861685
1309,-0.21297557360959812,-0.19719296877529296,-0.1454119343021777,-0.03628072852297379
1310,-0.3053257237798905,-0.314093433451684,-0.19503670297280948,-0.16958891135685383
1311,-0.20419688459999963,-0.22209964461075538,-0.2628463956506052,-0.2083408633066864
1312,-0.16229631612607298,-0.21379271369747216,-0.1811453642300223,-0.07642681787097948
1313,-0.04283842649363552,0.05554169324886881,-0.18705948895346344,-0.11109370789075095
1314,-0.10100590978738987,-0.01360288552484933,-0.1226041915787726,-0.050792238498855544
1315,-0.2171833301482828,-0.30236044095849335,-0.1833537888944952,-0.10961725761196488
1316,-0.21654831329902258,-0.3634942685952551,-0.13784920716116109,-0.14379848713401736
1317,-0.20725145403672593,-0.2303982852142585,-0.17324632031769052,-0.07243426660685574
