component_id,card_id,successor_id,project_id,card_num,card_units,card_building_sqft,project_pin,construction_year,within_500ft,successor_type,successor_pin,successor_pin10,successor_address,successor_year,year_gap,successor_class,successor_units,successor_building_sqft,successor_land_sqft,successor_x_3435,successor_y_3435,represented_project_ids,search_geometry_source,projects_per_condo_base,within_one_year,within_two_years,automatic_candidate,building_ratio,match_quality
episode_020,13263110220000_card_8,noncondo_13263110530000,residential_multicard_13263110220000,8,1,2142,13263110220000,2014,TRUE,current_noncondo_parcel,13263110530000,1326311053,2631 N HAMLIN AVE,2014,0,295,1,2142,2264,1150696.123857672,1917380.9171746173,residential_13263110530000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_020,13263110220000_card_9,noncondo_13263110540000,residential_multicard_13263110220000,9,1,2142,13263110220000,2014,TRUE,current_noncondo_parcel,13263110540000,1326311054,2629 N HAMLIN AVE,2014,0,295,1,2142,1345,1150697.418894344,1917366.599306399,residential_13263110540000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_021,13353010370000_card_1,noncondo_13353010400000,residential_multicard_13353010370000,1,1,1708,13353010370000,2015,FALSE,current_noncondo_parcel,13353010400000,1335301040,1904 N SPRINGFIELD AVE,2014,-1,207,1,1710,3012,1149980.6927135407,1912418.190859924,residential_13353010400000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0011709601873535,within_2pct
episode_021,13353010370000_card_2,noncondo_13353010410000,residential_multicard_13353010370000,2,1,1708,13353010370000,2015,FALSE,current_noncondo_parcel,13353010410000,1335301041,1906 N SPRINGFIELD AVE,2014,-1,207,1,1710,3009,1149979.9355143425,1912442.1861025488,residential_13353010410000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0011709601873535,within_2pct
episode_021,13353010370000_card_3,noncondo_13353010420000,residential_multicard_13353010370000,3,1,1708,13353010370000,2015,FALSE,current_noncondo_parcel,13353010420000,1335301042,1908 N SPRINGFIELD AVE,2014,-1,207,1,1710,3012,1149979.2219153463,1912466.1725762535,residential_13353010420000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0011709601873535,within_2pct
episode_022,13353210020000_card_1,noncondo_13353210510000,residential_multicard_13353210020000,1,1,2244,13353210020000,2015,TRUE,current_noncondo_parcel,13353210510000,1335321051,1759 N MONTICELLO AVE 1,2014,-1,295,1,2244,1069,1151879.426063469,1911666.3512313033,residential_13353210510000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_022,13353210020000_card_2,noncondo_13353210500000,residential_multicard_13353210020000,2,1,1859,13353210020000,2015,TRUE,current_noncondo_parcel,13353210500000,1335321050,1757 N MONTICELLO AVE,2014,-1,295,1,1859,1090,1151819.3206786094,1911667.9786949053,residential_13353210500000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_022,13353210020000_card_3,noncondo_13353210520000,residential_multicard_13353210020000,3,1,1859,13353210020000,2015,TRUE,current_noncondo_parcel,13353210520000,1335321052,1759 N MONTICELLO AVE 2,2014,-1,295,1,2244,1070,1151913.9364980615,1911667.1454123545,residential_13353210520000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.2071005917159763,within_35pct
episode_023,13353210200000_card_1,noncondo_13353210530000,residential_multicard_13353210200000,1,1,2244,13353210200000,2015,TRUE,current_noncondo_parcel,13353210530000,1335321053,1758 N CENTRAL PARK AVE 2,2014,-1,295,1,2244,1070,1151948.4665634683,1911667.9399813253,residential_13353210530000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_023,13353210200000_card_2,noncondo_13353210540000,residential_multicard_13353210200000,2,1,1859,13353210200000,2015,TRUE,current_noncondo_parcel,13353210540000,1335321054,1758 N CENTRAL PARK AVE 1,2014,-1,295,1,1859,1069,1151982.971121227,1911668.735802944,residential_13353210540000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_023,13353210200000_card_3,noncondo_13353210550000,residential_multicard_13353210200000,3,1,1859,13353210200000,2015,TRUE,current_noncondo_parcel,13353210550000,1335321055,1756 N CENTRAL PARK AVE,2014,-1,295,1,2244,1102,1152043.1772561723,1911673.1115852632,residential_13353210550000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.2071005917159763,within_35pct
episode_024,13354010380000_card_1,noncondo_13354010570000,residential_multicard_13354010380000,1,1,2079,13354010380000,2021,TRUE,current_noncondo_parcel,13354010570000,1335401057,3520 W CORTLAND ST,2021,0,278,1,2079,3433,1152708.2699889708,1912507.2600518763,residential_13354010570000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_024,13354010380000_card_2,noncondo_13354010580000,residential_multicard_13354010380000,2,1,2079,13354010380000,2021,TRUE,current_noncondo_parcel,13354010580000,1335401058,3518 W CORTLAND ST,2021,0,278,1,2079,3436,1152733.2400073593,1912507.8400070744,residential_13354010580000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_024,13354010380000_card_3,noncondo_13354010590000,residential_multicard_13354010380000,3,1,2079,13354010380000,2021,TRUE,current_noncondo_parcel,13354010590000,1335401059,3518 W CORTLAND ST,2021,0,278,1,2079,3436,1152758.2200589627,1912508.4201145573,residential_13354010590000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_025,13354070010000_card_1,noncondo_13354070400000,residential_multicard_13354070010000,1,1,2081,13354070010000,2021,FALSE,current_noncondo_parcel,13354070400000,1335407040,3535 W CORTLAND ST,2022,1,278,1,2081,3402,1152564.9399447262,1912295.2298234128,residential_13354070400000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_025,13354070010000_card_2,noncondo_13354070410000,residential_multicard_13354070010000,2,1,2081,13354070010000,2021,FALSE,current_noncondo_parcel,13354070410000,1335407041,3537 W CORTLAND ST,2021,0,278,1,2081,3475,1152589.7199891892,1912295.8101645173,residential_13354070410000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_026,13354090450000_card_1,noncondo_13354090470000,residential_multicard_13354090450000,1,1,1902,13354090450000,2006,FALSE,current_noncondo_parcel,13354090470000,1335409047,1814 N SPAULDING AVE,2006,0,295,1,1902,946,1153798.210430972,1911951.4661713475,residential_13354090470000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_026,13354090450000_card_10,noncondo_13354090480000,residential_multicard_13354090450000,10,1,1902,13354090450000,2006,FALSE,current_noncondo_parcel,13354090480000,1335409048,1812 N SPAULDING AVE,2006,0,295,1,1902,776,1153798.818385926,1911932.045564844,residential_13354090480000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_026,13354090450000_card_11,noncondo_13354090490000,residential_multicard_13354090450000,11,1,1902,13354090450000,2006,FALSE,current_noncondo_parcel,13354090490000,1335409049,1810 N SPAULDING AVE,2006,0,295,1,1902,776,1153799.3663451597,1911914.5344280612,residential_13354090490000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_026,13354090450000_card_12,noncondo_13354090500000,residential_multicard_13354090450000,12,1,1902,13354090450000,2006,FALSE,current_noncondo_parcel,13354090500000,1335409050,1808 N SPAULDING AVE,2006,0,295,1,1902,775,1153799.9145028822,1911897.0231216317,residential_13354090500000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_026,13354090450000_card_13,noncondo_13354090510000,residential_multicard_13354090450000,13,1,1902,13354090450000,2006,FALSE,current_noncondo_parcel,13354090510000,1335409051,1806 N SPAULDING AVE,2006,0,295,1,1902,774,1153800.4620833297,1911879.523000406,residential_13354090510000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_026,13354090450000_card_14,noncondo_13354090520000,residential_multicard_13354090450000,14,1,1902,13354090450000,2006,FALSE,current_noncondo_parcel,13354090520000,1335409052,1804 N SPAULDING AVE,2006,0,295,1,1902,774,1153801.0093214936,1911862.0330733785,residential_13354090520000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_026,13354090450000_card_15,noncondo_13354090530000,residential_multicard_13354090450000,15,1,1902,13354090450000,2006,FALSE,current_noncondo_parcel,13354090530000,1335409053,1802 N SPAULDING AVE,2006,0,295,1,1902,774,1153801.5565871948,1911844.5417346717,residential_13354090530000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_026,13354090450000_card_16,noncondo_13354090540000,residential_multicard_13354090450000,16,1,1902,13354090450000,2006,FALSE,current_noncondo_parcel,13354090540000,1335409054,1800 N SPAULDING AVE,2006,0,295,1,1902,856,1153802.236556614,1911826.1153629776,residential_13354090540000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_026,13354090450000_card_2,noncondo_13354090550000,residential_multicard_13354090450000,2,1,1902,13354090450000,2006,FALSE,current_noncondo_parcel,13354090550000,1335409055,1816 N SPAULDING AVE 1,2006,0,295,1,1902,883,1153726.0081110436,1911824.154372488,residential_13354090550000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_026,13354090450000_card_3,noncondo_13354090560000,residential_multicard_13354090450000,3,1,1902,13354090450000,2006,FALSE,current_noncondo_parcel,13354090560000,1335409056,1818 N SPAULDING AVE,2006,0,295,1,1902,837,1153725.3783353425,1911842.113723897,residential_13354090560000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_026,13354090450000_card_4,noncondo_13354090570000,residential_multicard_13354090450000,4,1,1902,13354090450000,2006,FALSE,current_noncondo_parcel,13354090570000,1335409057,1816 N SPAULDING AVE,2006,0,295,1,1902,835,1153724.8892001435,1911859.6068480024,residential_13354090570000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_026,13354090450000_card_5,noncondo_13354090580000,residential_multicard_13354090450000,5,1,1902,13354090450000,2006,FALSE,current_noncondo_parcel,13354090580000,1335409058,1816 N SPAULDING AVE 4,2006,0,295,1,1902,834,1153724.400094856,1911877.0986854853,residential_13354090580000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_026,13354090450000_card_6,noncondo_13354090590000,residential_multicard_13354090450000,6,1,1902,13354090450000,2006,FALSE,current_noncondo_parcel,13354090590000,1335409059,1816 N SPAULDING AVE,2006,0,295,1,1902,834,1153723.9108292805,1911894.600573435,residential_13354090590000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_026,13354090450000_card_7,noncondo_13354090600000,residential_multicard_13354090450000,7,1,1902,13354090450000,2006,FALSE,current_noncondo_parcel,13354090600000,1335409060,1816 N SPAULDING AVE,2006,0,295,1,1902,833,1153723.4211438743,1911912.1136873057,residential_13354090600000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_026,13354090450000_card_8,noncondo_13354090610000,residential_multicard_13354090450000,8,1,1902,13354090450000,2006,FALSE,current_noncondo_parcel,13354090610000,1335409061,1816 N SPAULDING AVE,2006,0,295,1,1902,831,1153722.9315189726,1911929.626808892,residential_13354090610000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_026,13354090450000_card_9,noncondo_13354090620000,residential_multicard_13354090450000,9,1,1902,13354090450000,2006,FALSE,current_noncondo_parcel,13354090620000,1335409062,1816 N SPAULDING AVE,2006,0,295,1,1902,1009,1153722.3761020233,1911949.0331023408,residential_13354090620000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_027,13354110480000_card_1,noncondo_13354110510000,residential_multicard_13354110480000,1,1,1446,13354110480000,2009,TRUE,current_noncondo_parcel,13354110510000,1335411051,3217 W COURTLAND ST,2008,-1,295,1,1349,2187,1154341.0346679636,1912381.7902988824,residential_13354110510000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.93291839557399725,within_10pct
episode_027,13354110480000_card_2,noncondo_13354110520000,residential_multicard_13354110480000,2,1,1446,13354110480000,2009,TRUE,current_noncondo_parcel,13354110520000,1335411052,3217 W COURTLAND ST,2008,-1,295,1,1349,2811,1154391.019087477,1912382.9568473543,residential_13354110520000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.93291839557399725,within_10pct
episode_028,13361150350000_card_3,noncondo_13361150490000,residential_multicard_13361150350000,3,1,2131,13361150350000,2015,TRUE,current_noncondo_parcel,13361150490000,1336115049,2011 N ALBANY AVE,2016,1,295,1,1998,5686,1155255.7752339542,1913218.8476171775,residential_13361150490000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.9375879868606288,within_10pct
episode_028,13361150350000_card_4,noncondo_13361150510000,residential_multicard_13361150350000,4,1,2131,13361150350000,2015,TRUE,current_noncondo_parcel,13361150510000,1336115051,2007 N ALBANY AVE,2016,1,295,1,1957,5683,1155255.7752339542,1913218.8476171775,residential_13361150510000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.9183481933364618,within_10pct
episode_028,13361150350000_card_5,noncondo_13361150540000,residential_multicard_13361150350000,5,1,1703,13361150350000,2015,TRUE,current_noncondo_parcel,13361150540000,1336115054,2001 N ALBANY AVE,2016,1,295,1,1711,5686,1155255.7752339544,1913218.8476171775,residential_13361150540000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.004697592483852,within_2pct
episode_028,13361150350000_card_6,noncondo_13361150500000,residential_multicard_13361150350000,6,1,1665,13361150350000,2015,TRUE,current_noncondo_parcel,13361150500000,1336115050,2009 N ALBANY AVE,2016,1,295,1,1742,5686,1155255.775233954,1913218.8476171773,residential_13361150500000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0462462462462463,within_5pct
episode_029,13362020650000_card_1,noncondo_13362020660000,residential_multicard_13362020650000,1,1,1850,13362020650000,2011,FALSE,current_noncondo_parcel,13362020660000,1336202066,2150 N ROCKWELL ST,2011,0,207,1,1850,2045,1158513.488410141,1914505.9789991823,residential_13362020660000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_029,13362020650000_card_2,noncondo_13362020670000,residential_multicard_13362020650000,2,1,1850,13362020650000,2011,FALSE,current_noncondo_parcel,13362020670000,1336202067,2152 N ROCKWELL ST,2011,0,207,1,1850,2041,1158512.7677500006,1914531.2486249988,residential_13362020670000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_030,13362160310000_card_1,noncondo_13362160360000,residential_multicard_13362160310000,1,1,2600,13362160310000,2017,FALSE,current_noncondo_parcel,13362160360000,1336216036,2504 W PALMER ST,2018,1,278,1,2885,2944,1159433.0256205818,1914736.6931526256,residential_13362160360000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.1096153846153847,within_35pct
episode_030,13362160310000_card_2,noncondo_13362160380000,residential_multicard_13362160310000,2,1,2572,13362160310000,2017,FALSE,current_noncondo_parcel,13362160380000,1336216038,2206 N CAMPBELL AVE,2018,1,278,1,2859,2940,1159431.3716124156,1914789.6561309656,residential_13362160380000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.1115863141524105,within_35pct
episode_031,13364070340000_card_1,noncondo_13364070730000,residential_multicard_13364070340000,1,1,2373,13364070340000,2017,FALSE,current_noncondo_parcel,13364070730000,1336407073,1904 N CAMPBELL AVE A,2018,1,295,1,2376,1169,1159161.568018684,1912667.8121881275,residential_13364070730000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0012642225031605,within_2pct
episode_031,13364070340000_card_2,noncondo_13364070830000,residential_multicard_13364070340000,2,1,2373,13364070340000,2017,FALSE,current_noncondo_parcel,13364070830000,1336407083,2518 W CORTLAND ST,2018,1,295,1,2376,1050,1159163.3310710413,1912595.5630670125,residential_13364070830000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0012642225031605,within_2pct
episode_032,14071170230000_card_1,noncondo_14071170250000,residential_multicard_14071170230000,1,1,1856,14071170230000,2008,TRUE,current_noncondo_parcel,14071170250000,1407117025,2130 W FOSTER AVE,2008,0,295,1,1856,1599,1161050.7188074084,1934571.6238941485,residential_14071170250000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_032,14071170230000_card_2,noncondo_14071170260000,residential_multicard_14071170230000,2,1,2109,14071170230000,2008,TRUE,current_noncondo_parcel,14071170260000,1407117026,2130 W FOSTER AVE,2008,0,295,1,2109,1501,1161048.6240761357,1934634.0329097935,residential_14071170260000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_033,14074070070000_card_1,noncondo_14074070320000,residential_multicard_14074070070000,1,1,2690,14074070070000,2018,TRUE,current_noncondo_parcel,14074070320000,1407407032,5055 WOLCOTT,2019,1,278,1,2719,3815,1163015.6275294726,1933823.1966444724,residential_14074070320000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0107806691449814,within_2pct
episode_033,14074070070000_card_2,noncondo_14074070330000,residential_multicard_14074070070000,2,1,2710,14074070070000,2018,TRUE,current_noncondo_parcel,14074070330000,1407407033,5053 WOLCOTT,2019,1,278,1,2729,3815,1163016.421901978,1933798.0665039688,residential_14074070330000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0070110701107011,within_2pct
episode_034,14302050090000_card_1,noncondo_14302050500000,residential_multicard_14302050090000,1,1,1888,14302050090000,2014,FALSE,current_noncondo_parcel,14302050500000,1430205050,1956 W BARRY AVE,2015,1,295,1,1888,1493,1162522.9603566604,1920637.7456975947,residential_14302050500000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_034,14302050090000_card_2,noncondo_14302050510000,residential_multicard_14302050090000,2,1,1888,14302050090000,2014,FALSE,current_noncondo_parcel,14302050510000,1430205051,1954 W BARRY AVE,2015,1,295,1,1888,999,1162555.3140472027,1920638.5202340565,residential_14302050510000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_034,14302050090000_card_3,noncondo_14302050520000,residential_multicard_14302050090000,3,1,1888,14302050090000,2014,FALSE,current_noncondo_parcel,14302050520000,1430205052,1952 W BARRY AVE,2015,1,295,1,1888,1636,1162590.7500255464,1920637.5060591227,residential_14302050520000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_035,14311240470000_card_2,noncondo_14311240480000,residential_multicard_14311240470000,2,1,2295,14311240470000,2021,TRUE,current_noncondo_parcel,14311240480000,1431124048,2339 W SHAKESPEARE AVE,2022,1,278,1,2295,2413,1160248.3100547183,1914248.1501466983,residential_14311240480000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_035,14311240470000_card_3,noncondo_14311240490000,residential_multicard_14311240470000,3,1,2260,14311240470000,2021,TRUE,current_noncondo_parcel,14311240490000,1431124049,2341 W SHAKESPEARE AVE,2021,0,278,1,2260,2410,1160224.3252371044,1914247.3128500455,residential_14311240490000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
