pin,pin10,card_num,cards_in_history,tax_year,previous_year_built,year_built,transition_type,previous_building_sqft,building_sqft,sqft_ratio,previous_land_sqft,land_sqft,previous_apartments,apartments,previous_building_use,building_use,previous_residence_type,residence_type,large_characteristic_change,candidate_pins_under_pin10,new_construction_permits_under_pin10,permit_id,permit_application_date,permit_application_year,permit_issue_date,permit_issued,permit_status,permit_address,work_description,unique_pin10_permit_match,build_minus_permit_year,permit_supports_new_year,permit_postdates_previous_reported_year,candidate_type
14333060090000,1433306009,1,1,2021,1871,2021,pre_1999_to_post_1999,2625,4851,1.848,2952,2952,0,NA,Single-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2956814,2018-12-03,2018,2018-12-03,1,COMPLETE,1935 N CLEVELAND AVE,"RM-5. ERECT NEW SINGLE FAMILY RESIDENCE WITH ATTACHED GARAGE, AS PER PLANS.",TRUE,3,TRUE,TRUE,old_building_to_new_building
14333060120000,1433306012,1,1,2006,1893,2005,pre_1999_to_post_1999,2020,4291,2.124257425742574,NA,2952,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333060130000,1433306013,1,1,2004,1868,2003,pre_1999_to_post_1999,2317,4200,1.8126888217522659,NA,NA,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333060280000,1433306028,1,1,2006,1878,2005,pre_1999_to_post_1999,1918,4164,2.171011470281543,NA,2952,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333060360000,1433306036,1,1,2003,1888,2002,pre_1999_to_post_1999,1748,4120,2.356979405034325,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333060380000,1433306038,1,1,2009,1947,2008,pre_1999_to_post_1999,2315,4488,1.9386609071274299,3075,2952,0,0,Single-Family,Single-Family,1.5 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333070140000,1433307014,1,1,2005,1881,2004,pre_1999_to_post_1999,2415,4559,1.887784679089027,NA,NA,0,0,Single-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333080190000,1433308019,1,1,2008,1888,2006,pre_1999_to_post_1999,4960,8800,1.7741935483870968,2856,2856,5,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333080200000,1433308020,1,1,2008,1878,2006,pre_1999_to_post_1999,2420,8800,3.6363636363636362,2856,2856,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333080220000,1433308022,1,1,2004,1888,2002,pre_1999_to_post_1999,1786,4400,2.463605823068309,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333080310000,1433308031,1,1,2020,1894,2020,pre_1999_to_post_1999,2480,4552,1.835483870967742,2856,2856,0,0,Single-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,3031832,2019-06-18,2019,2019-06-18,1,COMPLETE,1830 N MOHAWK ST,"SELF-CERT: FULL BUILDING PERMIT FOR NEW CONSTRUCTION OF SINGLE FAMILY HOME, 3 STORY, 4,968SF WITH BASEMENT, PENTHOUSE FOR MECH ACCESS **NO ROOF DECK ABOVE 3RD FLOOR**, ATTACHED 2-CAR GARAGE W/ ROOF DECK AND EXT. FIREPLACE, 5' HIGH IRON FENCE PER PLANS. CURRENT USE IS SFR, PROPOSED USE IS SFR. ELEVATOR WILL REQUIRE A SEPARATE PERMIT.",TRUE,1,TRUE,TRUE,old_building_to_new_building
14333080320000,1433308032,1,1,2010,1888,2008,pre_1999_to_post_1999,1920,4546,2.3677083333333333,2856,2856,5,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2068264,2009-07-24,2009,2009-09-29,1,COMPLETE,1826 N MOHAWK ST,"NEW 4-STORY + BASEMENT & PENTHOUSE, CONSTRUCTION TYPE 3-B, SFR WITH 2 ROOF DECKS AND 1-STORY MASONRY 2-CAR ATTACHED GARAGE WITH ROOF DECK AS PER PLANS. CONDITIONAL PERMIT, THIS PERMIT WILL BE VOID IF THE WRECKING PERMIT IS NOT POSTED ONSITE WITHIN 30 DAYS FROM THE DATE OF THIS PERMIT.",TRUE,-1,FALSE,FALSE,old_building_to_new_building
14333080420000,1433308042,1,1,2013,1889,2011,pre_1999_to_post_1999,3412,3030,0.888042203985932,2856,2856,4,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2389696,2012-09-14,2012,2012-10-30,1,COMPLETE,1800 N MOHAWK ST,ERECT A TWO STORY SINGLE FAMILY HOME WITH DETACHED GARAGE AS PER PLANS.,TRUE,-1,FALSE,FALSE,old_building_to_new_building
14333090060000,1433309006,1,1,2010,1883,2008,pre_1999_to_post_1999,2500,4308,1.7232,2856,2856,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333090070000,1433309007,1,1,2014,1893,2011,pre_1999_to_post_1999,2736,4941,1.805921052631579,2856,2856,0,0,Single-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2494713,2013-08-23,2013,2013-09-27,1,COMPLETE,1843 N MOHAWK ST,ERECT NEW SINGLE FAMILY HOME WITH DETACHED GARAGE AND FENCE PER PLANS,TRUE,-2,FALSE,FALSE,old_building_to_new_building
14333090110000,1433309011,1,1,2001,1975,1999,pre_1999_to_post_1999,2764,4940,1.7872648335745296,NA,NA,NA,0,Single-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333090260000,1433309026,1,1,2016,1883,2014,pre_1999_to_post_1999,3729,4024,1.0791096808795924,2856,2856,4,0,Multi-Family,Single-Family,3 Story +,3 Story +,TRUE,1,1,2623766,2015-10-21,2015,2015-11-03,1,COMPLETE,1838 N CLEVELAND AVE,ERECT 3 STORY IIIB MASONRY SINGLE FAMILY RESIDENCE WITH BASEMENT AND 2 CAR GARAGE PER PLANS,TRUE,-1,FALSE,FALSE,old_building_to_new_building
14333090330000,1433309033,1,1,2020,1888,2019,pre_1999_to_post_1999,4662,4557,0.9774774774774775,2856,2856,3,0,Multi-Family,Single-Family,3 Story +,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333090340000,1433309034,1,1,2020,1883,2019,pre_1999_to_post_1999,2299,4537,1.973466724662897,2856,2856,0,0,Single-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2935165,2018-08-12,2018,2018-09-13,1,COMPLETE,1820 N CLEVELAND AVE,"RM-5. ERECT NEW SINGLE FAMILY RESIDENCE TYPE 3B CONSTRUCTION, WITH ATTACHED GARAGE, AS PER PLANS.",TRUE,1,TRUE,TRUE,old_building_to_new_building
14333090360000,1433309036,1,1,2003,1888,2002,pre_1999_to_post_1999,1869,4386,2.346709470304976,NA,NA,0,0,Single-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333090500000,1433309050,1,1,2016,1908,2014,pre_1999_to_post_1999,2597,5839,2.248363496341933,4328,4328,0,0,Single-Family,Single-Family,2 Story,3 Story +,TRUE,1,2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333090520000,1433309052,1,1,2013,1980,2011,pre_1999_to_post_1999,2622,4479,1.708237986270023,2864,2864,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333100140000,1433310014,1,1,2004,1888,2002,pre_1999_to_post_1999,2184,4893,2.2403846153846154,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333100150000,1433310015,1,1,2002,1888,1999,pre_1999_to_post_1999,1734,4228,2.4382929642445212,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333100170000,1433310017,1,1,2013,1888,2011,pre_1999_to_post_1999,2320,4648,2.003448275862069,2952,2952,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333100240000,1433310024,1,1,2000,1890,1999,pre_1999_to_post_1999,1974,4393,2.225430597771023,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333100330000,1433310033,1,1,2013,1888,2011,pre_1999_to_post_1999,2146,4206,1.9599254426840633,2952,2952,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2418944,2012-12-06,2012,2012-12-21,1,COMPLETE,1838 N HUDSON AVE,**SELF CERTIFICATION** ERECT A THREE STORY SINGLE FAMILY RESIDENCE WITH DETACHED GARAGE AS PER PLANS. **ADIMINSTRATIVE ADJUSTMENT APPROVED ON APPLICATION NUMBER 100452982****CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS & AUDIT**,TRUE,-1,FALSE,FALSE,old_building_to_new_building
14333100340000,1433310034,1,1,2005,1888,2004,pre_1999_to_post_1999,2080,4577,2.200480769230769,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333100390000,1433310039,1,1,2012,1888,2011,pre_1999_to_post_1999,1920,4980,2.59375,2952,2952,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333100400000,1433310040,1,1,2012,1888,2011,pre_1999_to_post_1999,2610,4980,1.9080459770114941,3075,3075,4,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333100420000,1433310042,1,1,2002,1888,1999,pre_1999_to_post_1999,2214,3998,1.805781391147245,NA,NA,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333100450000,1433310045,1,1,2019,1888,2018,pre_1999_to_post_1999,1762,4788,2.717366628830874,2829,2829,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2847754,2018-06-23,2018,2018-06-29,1,COMPLETE,1810 N HUDSON AVE,"SELF-CERT: NEW SINGLE FAMILY RESIDENCE, MASONRY, 3 STORIES WITH BASEMENT, PENTHOUSE, MASONRY GARAGE WITH ROOFTOP DECK PER PLANS. SPRINKLER SYSTEM INSTALLATION TO BE REVIEWED SEPARATELY BY THE FIRE DEPT.",TRUE,0,TRUE,TRUE,old_building_to_new_building
14333100470000,1433310047,1,1,2019,1888,2018,pre_1999_to_post_1999,2376,4704,1.97979797979798,2829,2829,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2847753,2018-07-05,2018,2018-07-05,1,COMPLETE,1804 N HUDSON AVE,"NEW SINGLE FAMILY RESIDENCE, MASONRY, 3 STORIES WITH PENTHOUSE, BASEMENT, AND DETACHED MASONRY GARAGE WITH ROOF DECK AS PER PLANS. SPRINKLER SYSTEM INSTALLATION TO BE REVIEWED SEPARATELY BY THE FIRE DEPT.",TRUE,0,TRUE,TRUE,old_building_to_new_building
14333110110000,1433311011,1,1,2024,1884,2024,pre_1999_to_post_1999,3780,7768,2.055026455026455,2952,2952,4,0,Multi-Family,Single-Family,3 Story +,3 Story +,TRUE,1,1,3295842,2023-05-11,2023,2023-05-11,1,COMPLETE,1837 N HUDSON AVE,SELF-CERT 2019 CBC: FULL BUILDING PERMIT FOR NEW CONSTRUCTION OF 3-STORY + BASEMENT SINGLE FAMILY HOME AND PRIVATE GARAGE WITH THREE INDOOR PARKING SPACES (ZONING: RM-5; OCCUPANCY GROUP: R-5; CONST. TYPE: IIIA) ELEVATOR INSTALLATION IS SEPARATE APPROVAL BY THE ELEVATOR BUREAU.,TRUE,1,TRUE,TRUE,old_building_to_new_building
14333110120000,1433311012,1,1,2024,1883,2024,pre_1999_to_post_1999,3168,7768,2.452020202020202,2952,2952,3,0,Multi-Family,Single-Family,3 Story +,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333110200000,1433311020,1,1,2014,1893,2011,pre_1999_to_post_1999,2112,2961,1.4019886363636365,2304,2304,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2380754,2012-12-27,2012,2012-12-27,1,COMPLETE,1815 N HUDSON AVE,"NEW SINGLE FAMILY RESIDENCE, 3 STORIES WITH BASEMENT, TYPE 4A FRAME CONSTRUCTION  AND GARAGE",TRUE,-1,FALSE,FALSE,old_building_to_new_building
14333110370000,1433311037,1,1,2010,1886,2008,pre_1999_to_post_1999,2538,3179,1.252561071710008,1656,1656,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2054359,2009-06-30,2009,2009-09-18,1,COMPLETE,411 W WISCONSIN ST,NEW SINGLE FAMILY RESIDENCE WITH ATTACHED GARAGE AND FENCE,TRUE,-1,FALSE,FALSE,old_building_to_new_building
14333110390000,1433311039,1,1,2004,1886,2002,pre_1999_to_post_1999,2400,2920,1.2166666666666666,NA,NA,2,0,Multi-Family,Single-Family,1 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333130470000,1433313047,1,1,2002,1896,1999,pre_1999_to_post_1999,1748,4052,2.3180778032036615,NA,NA,2,0,Multi-Family,Single-Family,1 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333130720000,1433313072,1,1,2016,1878,2014,pre_1999_to_post_1999,2413,6082,2.5205138831330296,3744,3744,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2662648,2015-07-28,2015,2015-07-28,1,COMPLETE,1702 N BURLING ST,ERECT 3 STORY MASONRY SINGLE FAMILY RESIDENCE WITH SPRINKLER SYSTEM AND  ATTACHED 3 CAR GARAGE PER PLANS,TRUE,-1,FALSE,FALSE,old_building_to_new_building
14333140050000,1433314005,1,1,2014,1892,2011,pre_1999_to_post_1999,2600,10598,4.076153846153846,NA,2016,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333140080000,1433314008,1,1,2005,1882,2004,pre_1999_to_post_1999,1960,5020,2.561224489795918,NA,NA,2,2,Multi-Family,Multi-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333140130000,1433314013,1,1,2008,1873,2005,pre_1999_to_post_1999,3753,5408,1.440980548894218,3960,3960,3,0,Multi-Family,Single-Family,3 Story +,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333140200000,1433314020,1,1,2008,1868,2007,pre_1999_to_post_1999,2336,5688,2.434931506849315,3120,3120,0,3,Single-Family,Multi-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333140210000,1433314021,1,1,2019,1878,2018,pre_1999_to_post_1999,3366,5481,1.6283422459893049,3120,3120,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333140250000,1433314025,1,1,2004,1882,2003,pre_1999_to_post_1999,1800,4112,2.2844444444444445,NA,NA,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333140260000,1433314026,1,1,2004,1878,2003,pre_1999_to_post_1999,1938,3876,2,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333140270000,1433314027,1,1,2015,1876,2014,pre_1999_to_post_1999,2992,4343,1.45153743315508,3000,3000,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2488891,2014-01-17,2014,2014-02-06,1,COMPLETE,1637 N BURLING ST,"NEW 3 STORY MASONRY SINGLE FAMILY RESIDENCE WITH BASEMENT, PENTHOUSE, AND DETACHED GARAGE  WITH ROOF DECK PER PLANS   **SELF CERT CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS **",TRUE,0,TRUE,TRUE,old_building_to_new_building
14333140280000,1433314028,1,1,2015,1872,2014,pre_1999_to_post_1999,2822,4380,1.552090715804394,3000,3000,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2472842,2013-12-26,2013,2013-12-26,1,COMPLETE,1633 N BURLING ST,NEW 3 STORY MASONRY SINGLE FAMILY RESIDENCE WITH BASEMENT AND DETACHED GARAGE.  CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION.,TRUE,1,TRUE,TRUE,old_building_to_new_building
14333140430000,1433314043,1,1,2007,1891,2006,pre_1999_to_post_1999,2400,4551,1.89625,3120,3120,3,0,Multi-Family,Single-Family,3 Story +,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333140710000,1433314071,1,1,2002,1878,1999,pre_1999_to_post_1999,2700,4210,1.5592592592592593,NA,NA,0,0,Single-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333170210000,1433317021,1,1,2005,1883,2004,pre_1999_to_post_1999,1764,4765,2.70124716553288,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333170230000,1433317023,1,1,2012,1878,2011,pre_1999_to_post_1999,1824,4352,2.3859649122807016,2928,2928,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2245737,2011-07-28,2011,2011-07-28,1,COMPLETE,1736 N MOHAWK ST,ERECT THREE STORY SINGLE FAMILY RESIDENCE WITH DETACHED GARAGE AS PER PLANS.  BLDG TO BE FULLY SPRINKLED. CONDITIOAL PERMIT SUBJECT TO FIELD INSPECTION.,TRUE,0,TRUE,TRUE,old_building_to_new_building
14333170240000,1433317024,1,1,2016,1883,2014,pre_1999_to_post_1999,1974,4660,2.3606889564336373,2928,2928,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2565390,2014-07-25,2014,2014-09-19,1,COMPLETE,1734 N MOHAWK ST,"ERECT 3-STORY TYPE 3B SFR W/BASEMENT, ELEVATOR, PENTHOUSE, AND A DETACHED 2-CAR GARAGE WITH ROOFTOP DECK AND FIREPLACE AS PER PLANS.   **CERTIFIED PLAN CORRECTIONS PROJECT - CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS **     ***THIS PERMIT WILL BE VOIDED IN 30 DAYS FROM THE ISSUING DATE OF THIS PERMIT IF WRECKING PERMIT IS NOT OBTAINED***",TRUE,0,TRUE,TRUE,old_building_to_new_building
14333170300000,1433317030,1,1,2014,1878,2011,pre_1999_to_post_1999,1855,4483,2.416711590296496,2928,2928,0,0,Single-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2457976,2013-10-30,2013,2013-11-01,1,COMPLETE,1720 N MOHAWK ST,"NEW MASONRY SINGLE FAMILY RESIDENCE, 3 STORIES WITH BASEMENT AND DETACHED GARAGE. CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION.",TRUE,-2,FALSE,FALSE,old_building_to_new_building
14333170310000,1433317031,1,1,2017,1868,2014,pre_1999_to_post_1999,2148,4665,2.171787709497207,2928,2928,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2744830,2016-08-23,2016,2016-08-23,1,COMPLETE,1718 N MOHAWK ST,THREE STORY IIIB MASONRY FULLY SPRINKLED SINGLE FAMILY RESIDENCE WITH BASEMENT AND TWO CAR DETACHED GARAGE PER PLANS,TRUE,-2,FALSE,FALSE,old_building_to_new_building
14333170330000,1433317033,1,1,2013,1868,2011,pre_1999_to_post_1999,2485,5696,2.2921529175050304,2928,2928,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333170340000,1433317034,1,1,2013,1883,2011,pre_1999_to_post_1999,1890,5696,3.013756613756614,2928,2928,0,0,Single-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2400629,2012-10-18,2012,2012-10-18,1,COMPLETE,1710 N MOHAWK ST,**SELF CERTIFICATION** ERECT A SINGLE FAMILY RESIDENCE WITH DETACHED THREE CAR GARAGE AS PER PLANS.,TRUE,-1,FALSE,FALSE,old_building_to_new_building
14333180020000,1433318002,1,1,2005,1888,2003,pre_1999_to_post_1999,1906,4961,2.6028331584470092,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333180090000,1433318009,1,1,2000,1890,1999,pre_1999_to_post_1999,1892,4620,2.441860465116279,NA,NA,4,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333180300000,1433318030,1,1,2003,1888,2002,pre_1999_to_post_1999,2058,4726,2.2964042759961125,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333180330000,1433318033,1,1,2017,1888,2014,pre_1999_to_post_1999,1140,1238,1.0859649122807018,3024,3024,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333180340000,1433318034,1,1,2017,1892,2014,pre_1999_to_post_1999,1800,1238,0.6877777777777778,3024,3024,0,0,Single-Family,Single-Family,2 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333180360000,1433318036,1,1,2007,1888,2006,pre_1999_to_post_1999,3090,4440,1.4368932038834952,3024,3024,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333180380000,1433318038,1,1,2004,1888,2002,pre_1999_to_post_1999,2852,5029,1.7633239831697054,NA,NA,3,0,Multi-Family,Single-Family,1.5 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333190020000,1433319002,1,1,2001,1878,1999,pre_1999_to_post_1999,1476,2780,1.8834688346883468,NA,NA,0,0,Single-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333190040000,1433319004,1,1,2016,1997,2014,pre_1999_to_post_1999,4398,6105,1.388130968622101,1800,1800,0,0,Single-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333190050000,1433319005,1,1,2016,1997,2014,pre_1999_to_post_1999,4398,6105,1.388130968622101,1800,1800,0,0,Single-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2496236,2013-08-27,2013,2013-09-25,1,COMPLETE,1749 N CLEVELAND AVE,ERECT A NEW 3 STORY W/BASEMENT SINGLE FAMILY RESIDENCE (TYPE 3B CONSTRUCTION) INCORPORATING THE EXISTING TYPE 3B CONSTRUCTION GARAGE AS PER PLANS. **SELF-CERTIFICATION - CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS & AUDIT**,TRUE,1,TRUE,TRUE,old_building_to_new_building
14333190090000,1433319009,1,1,2017,1878,2014,pre_1999_to_post_1999,1536,2886,1.87890625,1800,1800,0,0,Single-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2786910,2016-11-16,2016,2016-11-16,1,COMPLETE,1739 N CLEVELAND AVE,"SELF CERTIFICATION, FULL BUILDING PERMIT FOR A NEW 3 STORY FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT TYPE 4A CONSTRUCTION, AND NEW 1 CAR DETACHED MASONRY GARAGE 12' X 25' X 14-11"" AS PER PLANS. SPRINKLER SYSTEM INSTALLATION TO BE SUBMITTED FOR SEPARATE REVIEW BY THE FIRE DEPT. AMERICA'S CUSTOM HOME BUILDERS INC. WILL BE INSTALLING THE FIRE PLACE ONLY.",TRUE,-2,FALSE,FALSE,old_building_to_new_building
14333240120000,1433324012,1,1,2000,1880,1999,pre_1999_to_post_1999,1539,4007,2.603638726445744,NA,NA,NA,0,Single-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333310160000,1433331016,2,1,2011,1896,2008,pre_1999_to_post_1999,850,609,0.7164705882352941,3000,3000,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14333310300000,1433331030,1,1,2024,1968,2022,pre_1999_to_post_1999,1782,5046,2.8316498316498318,3000,3000,0,3,Single-Family,Multi-Family,Split Level,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
