pin,pin10,card_num,cards_in_history,minimum_post_1999_construction_year,latest_report_through_2022_construction_year,latest_report_through_2025_construction_year,latest_report_at_sample_end_construction_year,latest_report_all_construction_year,modal_post_1999_construction_year,latest_repeated_post_1999_construction_year,minimum_post_1999_selected_tax_year,latest_report_through_2022_selected_tax_year,latest_report_through_2025_selected_tax_year,latest_report_at_sample_end_selected_tax_year,latest_report_all_selected_tax_year,modal_post_1999_selected_tax_year,latest_repeated_post_1999_selected_tax_year,reports,first_tax_year,last_tax_year,distinct_years_all,distinct_years_post_1999,has_pre_1999_report,first_post_1999_tax_year,minimum_post_1999_year,maximum_post_1999_year,first_report_lag_minimum,revised_post_1999,unique_pin10_permit_match,permit_id,permit_application_date,permit_application_year,permit_issue_date,permit_issued,permit_status,permit_address,work_description,latest_minus_minimum,latest_2025_minus_minimum,modal_minus_minimum,minimum_in_paper_window,latest_in_paper_window,latest_2025_in_paper_window,modal_in_paper_window
13191060470000,1319106047,1,1,2014,2014,2014,2014,2014,2014,2014,2018,2022,2025,2022,2026,2026,2026,27,1999,2026,3,2,TRUE,2017,2014,2016,3,TRUE,TRUE,2710511,2015-12-02,2015,2016-01-29,1,COMPLETE,3939 N NEWLAND AVE,ERECT A NEW (4A) FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND WOOD DECK AS PER PLANS. ERECT A NEW (4A) FRAME DETACHED 2 CAR GARAGE AS PER PLANS.**CERTIFIED CORRECTIONS- - SUBJECT TO FIELD INSPECTIONS & AUDIT **,0,0,0,TRUE,TRUE,TRUE,TRUE
13191100290000,1319110029,1,1,2014,2016,2016,2016,2016,2016,2016,2015,2022,2025,2022,2026,2026,2026,12,2015,2026,4,4,FALSE,2015,2014,2017,1,TRUE,TRUE,2579089,2014-09-15,2014,2014-09-15,1,COMPLETE,3848 N NOTTINGHAM AVE,SELF CERTIFICATION REVIEW ERECT FRAME SINGLE FAMILY RESIDENCE (4A CONSTRUCTION) WITH DETATCHED FRAME 2 CAR GARAGE (4A CONSTRUCTION) AS PER PLAN.,2,2,2,TRUE,TRUE,TRUE,TRUE
13191110530000,1319111053,1,1,2003,2005,2005,2005,2005,2003,2005,2004,2022,2025,2022,2026,2021,2026,23,2004,2026,2,2,FALSE,2004,2003,2005,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE,FALSE,FALSE,FALSE
13191120570000,1319112057,1,1,2011,2011,2011,2011,2011,2011,2011,2014,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2014,2011,2011,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
13191130130000,1319113013,1,1,2003,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2004,6,1999,2004,2,1,TRUE,2004,2003,2003,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13191130140000,1319113014,1,2,2003,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2004,6,1999,2004,2,1,TRUE,2004,2003,2003,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13191130150000,1319113015,1,1,2003,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2004,6,1999,2004,2,1,TRUE,2004,2003,2003,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13191130710000,1319113071,1,1,2004,2005,2005,2005,2005,2004,2005,2005,2022,2025,2022,2026,2020,2026,22,2005,2026,2,2,FALSE,2005,2004,2005,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE
13191130740000,1319113074,1,1,2014,2015,2015,2015,2015,2015,2015,2016,2022,2025,2022,2026,2026,2026,11,2016,2026,2,2,FALSE,2016,2014,2015,2,TRUE,TRUE,2577433,2014-08-15,2014,2014-10-06,1,COMPLETE,3842 N SAYRE AVE,ERECT FRAME SINGLE FAMILY RESIDENCE (4A CONSTRUCTION) WITH DETACHED FRAME 2 CAR GARAGE (4A CONSTRUCTION) AS PER PLAN.**SELF-CERTIFICATION - CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS & AUDIT**,1,1,1,TRUE,TRUE,TRUE,TRUE
13191140120000,1319114012,1,1,2003,2005,2005,2005,2005,2003,2005,2004,2022,2025,2022,2026,2021,2026,23,2004,2026,2,2,FALSE,2004,2003,2005,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE,FALSE,FALSE,FALSE
13191210090000,1319121009,1,1,2006,2006,2006,2006,2006,2006,2006,2007,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2007,2006,2006,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
13191210460000,1319121046,1,1,1999,1999,1999,1999,1999,1999,1999,2001,2022,2025,2022,2026,2026,2026,27,2000,2026,2,1,TRUE,2001,1999,1999,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13191220210000,1319122021,1,1,2014,2014,2014,2014,2014,2014,2014,2016,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2016,2014,2014,2,FALSE,TRUE,2620976,2015-01-13,2015,2015-05-18,1,COMPLETE,3722 N SAYRE AVE,"NEW 2 STORY FRAME 4A SINGLE FAMILY HOUSE  WITH BASEMENT, NEW REAR OPEN WOOD DECK AND DETACHED FRAME 3 CAR GARAGE.",0,0,0,TRUE,TRUE,TRUE,TRUE
13191220220000,1319122022,1,1,2014,2014,2014,2014,2014,2014,2014,2017,2022,2025,2022,2026,2026,2026,27,1999,2026,3,2,TRUE,2017,2014,2017,3,TRUE,TRUE,2683159,2015-09-14,2015,2015-11-12,1,COMPLETE,3716 N SAYRE AVE,ERECT A NEW 2 STORY SINGLE FAMILY RESIDENCE WITH BASEMENT. NEW 2 CAR FRAME GARAGE.NEW 6 FEET HIGH WOOD FENCE IN REAR AS PER PLANS.,0,0,0,TRUE,TRUE,TRUE,TRUE
13191230500000,1319123050,1,1,2006,2006,2006,2006,2006,2006,2006,2007,2022,2025,2022,2026,2026,2026,20,2007,2026,2,2,FALSE,2007,2006,2009,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
13191240050000,1319124005,1,1,2011,2013,2013,2013,2013,2011,2013,2013,2022,2025,2022,2026,2021,2026,23,1999,2026,3,2,TRUE,2013,2011,2013,2,TRUE,TRUE,2373206,2012-06-22,2012,2012-12-21,1,COMPLETE,3745 N NEWLAND AVE,ERECT ONE STORY SINGLE FAMILY RESIDENCE AS PER PLAN,2,2,0,TRUE,TRUE,TRUE,TRUE
13191240180000,1319124018,1,1,2007,2007,2007,2007,2007,2007,2007,2008,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2008,2007,2007,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
13191280190000,1319128019,1,1,1999,1999,1999,1999,1999,1999,1999,2001,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2001,1999,1999,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13191330050000,1319133005,1,1,2006,2008,2008,2008,2008,2006,2008,2007,2022,2025,2022,2026,2021,2026,28,1999,2026,3,2,TRUE,2007,2006,2008,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,TRUE,TRUE,TRUE,TRUE
13191330310000,1319133031,1,1,2005,2005,2005,2005,2005,2005,2005,2006,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2006,2005,2005,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13192000130000,1319200013,1,1,2004,2004,2004,2004,2004,2004,2004,2005,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2005,2004,2004,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13192030400000,1319203040,1,1,2017,2017,2017,2017,2017,2017,2017,2018,2022,2025,2022,2026,2026,2026,21,2006,2026,2,1,TRUE,2018,2017,2017,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
13192030410000,1319203041,1,1,2017,2018,2018,2018,2018,2018,2018,2018,2022,2025,2022,2026,2026,2026,21,2006,2026,3,2,TRUE,2018,2017,2018,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,TRUE,TRUE,TRUE,TRUE
13192040350000,1319204035,1,1,2003,2003,2003,2003,2003,2003,2003,2004,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2004,2003,2003,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13192040360000,1319204036,1,1,2008,2010,2010,2010,2010,2008,2010,2009,2022,2025,2022,2026,2021,2026,27,1999,2026,3,2,TRUE,2009,2008,2010,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,TRUE,TRUE,TRUE,TRUE
13192050140000,1319205014,1,1,1999,1999,1999,1999,1999,1999,1999,2021,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2021,1999,1999,22,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13192050170000,1319205017,1,1,1999,1999,1999,1999,1999,1999,1999,2021,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2021,1999,1999,22,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13192050200000,1319205020,1,1,1999,1999,1999,1999,1999,1999,1999,2022,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2022,1999,1999,23,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13192050270000,1319205027,1,1,1999,1999,1999,1999,1999,1999,1999,2021,2022,2025,2022,2026,2026,2026,28,1999,2026,3,2,TRUE,2020,1999,2001,21,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13193100060000,1319310006,1,1,2014,2014,2014,2014,2014,2014,2014,2017,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2017,2014,2014,3,FALSE,TRUE,2731565,2016-03-02,2016,2016-03-02,1,COMPLETE,3441 N NEVA AVE,2 STORY FRAME SINGLE FAMILY HOME WITH BASEMENT AS PER PLANS.,0,0,0,TRUE,TRUE,TRUE,TRUE
13193150290000,1319315029,1,1,2003,2003,2003,2003,2003,2003,2003,2004,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2004,2003,2003,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13193280340000,1319328034,1,1,1999,1999,1999,1999,1999,1999,1999,2004,2022,2025,2022,2026,2026,2026,23,2004,2026,2,1,TRUE,2004,1999,1999,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13193290040000,1319329004,1,1,2002,2003,2003,2003,2003,2002,2003,2003,2022,2025,2022,2026,2020,2026,24,2003,2026,2,2,FALSE,2003,2002,2003,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE
13194000120000,1319400012,1,1,2005,2005,2005,2005,2005,2005,2005,2007,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2007,2005,2005,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13194020460000,1319402046,1,1,2004,2005,2005,2005,2005,2004,2005,2005,2022,2025,2022,2026,2019,2026,22,2005,2026,3,3,FALSE,2005,2004,2010,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE
13194030060000,1319403006,1,1,2003,2003,2003,2003,2003,2003,2003,2004,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2004,2003,2003,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13194050070000,1319405007,1,1,2005,2005,2005,2005,2005,2005,2005,2006,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2006,2005,2005,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13194090360000,1319409036,1,1,2004,2006,2006,2006,2006,2004,2006,2005,2022,2025,2022,2026,2020,2026,28,1999,2026,4,3,TRUE,2005,2004,2006,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE,TRUE,TRUE,FALSE
13194120070000,1319412007,1,1,2008,2008,2008,2008,2008,2008,2008,2009,2022,2025,2022,2026,2026,2026,27,1999,2026,2,1,TRUE,2009,2008,2008,1,FALSE,TRUE,2717596,2015-12-21,2015,2015-12-28,1,COMPLETE,6556 W ROSCOE ST,EXISTING RESIDENTIAL BUILDING - ERECT A NEW MASONRY REAR 3 CAR GARAGE AS PER PLANS,0,0,0,TRUE,TRUE,TRUE,TRUE
13194120080000,1319412008,1,1,2019,2019,2019,2019,2019,2019,2019,2021,2022,2025,2022,2026,2026,2026,26,1999,2026,2,1,TRUE,2021,2019,2019,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
13194120090000,1319412009,1,1,2002,2002,2002,2002,2002,2002,2002,2003,2022,2025,2022,2026,2026,2026,26,1999,2026,2,1,TRUE,2003,2002,2002,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13194120260000,1319412026,1,1,2011,2011,2011,2011,2011,2011,2011,2013,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2013,2011,2011,2,FALSE,TRUE,2382997,2012-09-13,2012,2012-10-23,1,COMPLETE,3432 N NEENAH AVE,ERECT A NEW 1 STORY SINGLE FAMILY HOME WITH BASEMENT (4A CONST) AND REAR WOOD DECK.  NEW 2 CAR FRAME GARAGE (4A). PER PLANS,0,0,0,TRUE,TRUE,TRUE,TRUE
13194150020000,1319415002,1,1,2003,2003,2003,2003,2003,2003,2003,2004,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2004,2003,2003,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13194250090000,1319425009,1,1,2005,2005,2005,2005,2005,2005,2005,2007,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2007,2005,2005,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13194330470000,1319433047,1,1,2005,2006,2006,2006,2006,2005,2006,2007,2022,2025,2022,2026,2020,2026,20,2007,2026,2,2,FALSE,2007,2005,2006,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,TRUE,TRUE,FALSE
13194340520000,1319434052,1,1,2021,2022,2022,2022,2022,2022,2022,2021,2022,2025,2022,2026,2026,2026,6,2021,2026,2,2,FALSE,2021,2021,2022,0,TRUE,TRUE,2942402,2018-07-24,2018,2018-08-27,1,COMPLETE,3219 N NAGLE AVE,NEW 2 STORY SINGLE FAMILY RESIDENCE WITH BASEMENT. NEW FRONT OPEN FRAME PORCH. NEW DETAHCED FRAME 2 CAR GARAGE. ALL WORK AS PER PLANS.,1,1,1,TRUE,TRUE,TRUE,TRUE
13201090230000,1320109023,1,1,2002,2003,2003,2003,2003,2002,2003,2003,2022,2025,2022,2026,2019,2026,24,2003,2026,3,3,FALSE,2003,2002,2005,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE
13201090340000,1320109034,1,1,2006,2006,2006,2006,2006,2006,2006,2007,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2007,2006,2006,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
13201250140000,1320125014,1,1,2018,2019,2019,2019,2019,2019,2019,2019,2022,2025,2022,2026,2026,2026,26,1999,2026,3,2,TRUE,2019,2018,2019,1,TRUE,TRUE,2756261,2016-06-27,2016,2016-09-01,1,COMPLETE,6329 W PATTERSON AVE,ERECT NEW SINGLE FAMILY 2 STORY WITH BASEMENT FRAME BUILDING. PROPOSED OCCUPANCY USE A1(CONDITIONAL PEMIT SUBJECT TO FIELD INSPECTIONS.),1,1,1,TRUE,TRUE,TRUE,TRUE
13202190240000,1320219024,1,1,2006,2007,2007,2007,2007,2006,2007,2007,2022,2025,2022,2026,2020,2026,28,1999,2026,3,2,TRUE,2007,2006,2007,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,TRUE,TRUE,TRUE,TRUE
13202210160000,1320221016,1,1,2011,2011,2011,2011,2011,2011,2011,2014,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2014,2011,2011,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
13202230190000,1320223019,1,1,2014,2015,2015,2015,2015,2015,2015,2016,2022,2025,2022,2026,2026,2026,28,1999,2026,3,2,TRUE,2016,2014,2015,2,TRUE,TRUE,2626490,2015-01-29,2015,2015-02-18,1,COMPLETE,5640 W WAVELAND AVE,ERECT A NEW 2 STORY SINGLE FAMILY RESIDENCE WITH BASEMENT AND NEW REAR WOOD DECK. NEW 2 CAR FRAME GARAGE AS PER PLANS.,1,1,1,TRUE,TRUE,TRUE,TRUE
13202240160000,1320224016,1,1,2016,2016,2016,2016,2016,2016,2016,2017,2022,2025,2022,2026,2026,2026,27,1999,2026,2,1,TRUE,2017,2016,2016,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
13203000330000,1320300033,1,1,2005,2005,2005,2005,2005,2005,2005,2015,2022,2025,2022,2026,2026,2026,19,1999,2026,2,1,TRUE,2015,2005,2005,10,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13203210120000,1320321012,1,1,2006,2008,2008,2008,2008,2006,2008,2007,2022,2025,2022,2026,2021,2026,28,1999,2026,3,2,TRUE,2007,2006,2008,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,TRUE,TRUE,TRUE,TRUE
13203210130000,1320321013,1,1,2006,2006,2006,2006,2006,2006,2006,2007,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2007,2006,2006,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
13204140270000,1320414027,1,1,1999,1999,1999,1999,1999,1999,1999,2002,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2002,1999,1999,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13211090060000,1321109006,1,1,2018,2018,2018,2018,2018,2018,2018,2019,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2019,2018,2018,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
13211270170000,1321127017,1,1,2006,2006,2006,2006,2006,2006,2006,2008,2022,2025,2022,2026,2026,2026,27,1999,2026,2,1,TRUE,2008,2006,2006,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
13212010120000,1321201012,1,1,2018,2020,2020,2020,2020,2020,2020,2019,2022,2025,2022,2026,2026,2026,17,1999,2026,3,2,TRUE,2019,2018,2020,1,TRUE,TRUE,2892639,2018-02-01,2018,2018-04-19,1,COMPLETE,5031 W IRVING PARK RD,SELF-CERT: ERECT NEW 4-A CONST. RESIDENTIAL 3 FLAT PER PLANS. (REZONED TO B 2-2) FULL BUILDING SPRINKLER SYSTEM INSTALLATION TO BE SUBMITTED FOR SEPARATE APPROVAL TO THE FIRE DEPARTMENT.,2,2,2,TRUE,TRUE,TRUE,TRUE
13212060180000,1321206018,1,1,2014,2016,2016,2016,2016,2014,2016,2015,2022,2025,2022,2026,2021,2026,20,1999,2026,3,2,TRUE,2015,2014,2016,1,TRUE,TRUE,2613942,2014-11-26,2014,2014-11-26,1,COMPLETE,4950 W BYRON ST,SELF CERTIFICATION REVIEW: ERECT FRAME SINGLE FAMILY RESIDENCE (4A CONSTRUCTION) WITH DETACHED 2 CAR FRAME GARAGE (4A CONSTRUCTION) AS PER PLAN.,2,2,0,TRUE,TRUE,TRUE,TRUE
13212060430000,1321206043,1,1,2018,2018,2018,2018,2018,2018,2018,2019,2022,2025,2022,2026,2026,2026,8,2019,2026,2,2,FALSE,2019,2018,2020,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
13212060460000,1321206046,1,1,2018,2018,2018,2018,2018,2018,2018,2019,2022,2025,2022,2026,2026,2026,8,2019,2026,2,2,FALSE,2019,2018,2020,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
13212160220000,1321216022,1,1,2002,2002,2002,2002,2002,2002,2002,2004,2022,2025,2022,2026,2026,2026,27,1999,2026,2,1,TRUE,2004,2002,2002,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13212240340000,1321224034,1,1,2006,2006,2006,2006,2006,2006,2006,2008,2022,2025,2022,2026,2026,2026,27,1999,2026,2,1,TRUE,2008,2006,2006,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
13213030100000,1321303010,1,1,2005,2005,2005,2005,2005,2005,2005,2015,2022,2025,2022,2026,2026,2026,19,1999,2026,2,1,TRUE,2015,2005,2005,10,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13213130010000,1321313001,1,1,1999,1999,1999,1999,1999,1999,1999,2021,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2021,1999,1999,22,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13214010520000,1321401052,1,2,2014,2014,2014,2014,2014,2014,2014,2016,2022,2025,2022,2026,2026,2026,23,1999,2026,2,1,TRUE,2016,2014,2014,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
13214040680000,1321404068,1,1,2014,2014,2014,2014,2014,2014,2014,2016,2022,2025,2022,2026,2026,2026,27,1999,2026,2,1,TRUE,2016,2014,2014,2,FALSE,TRUE,2540084,2014-03-19,2014,2014-07-25,1,COMPLETE,5037 W CORNELIA AVE,SELF CERTIFICATION PROGRAM- CONSTRUCT A NEW 2 STORY FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND ATTACHED GARAGE AND REAR WOOD DECK.   **SELF-CERTIFICATION PROJECT  -  CONDITIONAL PERMIT: SUBJECT TO AUDIT & FIELD INSPECTIONS & AUDIT**,0,0,0,TRUE,TRUE,TRUE,TRUE
13214150260000,1321415026,1,1,2021,2021,2021,2021,2021,2021,2021,2021,2022,2025,2022,2026,2026,2026,19,1999,2026,2,1,TRUE,2021,2021,2021,0,FALSE,TRUE,3096169,2020-01-16,2020,2020-04-21,1,COMPLETE,4832 W SCHOOL ST,"NEW ONE STORY WITH BASEMENT FRAME SINGLE FAMILY RESIDENCE WITH 2 CAR FRAME GARAGE.AND 6'-0"" WOOD FENCE AS PER PLANS**CERTIFIED CORRECTIONS- - SUBJECT TO FIELD INSPECTIONS & AUDIT **",0,0,0,TRUE,TRUE,TRUE,TRUE
13221000320000,1322100032,1,1,2002,2002,2002,2002,2002,2002,2002,2003,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2003,2002,2002,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
13221020340000,1322102034,1,1,1999,2001,2001,2001,2001,1999,2001,2001,2022,2025,2022,2026,2021,2026,26,2001,2026,2,2,FALSE,2001,1999,2001,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE,FALSE,FALSE,FALSE
13221020350000,1322102035,1,1,1999,2000,2000,2000,2000,1999,2000,2001,2022,2025,2022,2026,2020,2026,26,2001,2026,2,2,FALSE,2001,1999,2000,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE
13221020480000,1322102048,1,1,2006,2007,2007,2007,2007,2006,2007,2007,2022,2025,2022,2026,2020,2026,20,2007,2026,2,2,FALSE,2007,2006,2007,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,TRUE,TRUE,TRUE,TRUE
13221020490000,1322102049,1,1,2006,2007,2007,2007,2007,2006,2007,2007,2022,2025,2022,2026,2020,2026,20,2007,2026,2,2,FALSE,2007,2006,2007,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,TRUE,TRUE,TRUE,TRUE
13221020530000,1322102053,1,1,2006,2007,2007,2007,2007,2006,2007,2007,2022,2025,2022,2026,2020,2026,20,2007,2026,2,2,FALSE,2007,2006,2007,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,TRUE,TRUE,TRUE,TRUE
13221020540000,1322102054,1,1,2006,2007,2007,2007,2007,2006,2007,2007,2022,2025,2022,2026,2020,2026,20,2007,2026,2,2,FALSE,2007,2006,2007,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,TRUE,TRUE,TRUE,TRUE
13221020550000,1322102055,1,1,2006,2007,2007,2007,2007,2006,2007,2007,2022,2025,2022,2026,2020,2026,20,2007,2026,2,2,FALSE,2007,2006,2007,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,TRUE,TRUE,TRUE,TRUE
13221020560000,1322102056,1,1,2006,2007,2007,2007,2007,2006,2007,2007,2022,2025,2022,2026,2020,2026,20,2007,2026,2,2,FALSE,2007,2006,2007,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,TRUE,TRUE,TRUE,TRUE
13221020590000,1322102059,1,1,2006,2007,2007,2007,2007,2006,2007,2007,2022,2025,2022,2026,2020,2026,20,2007,2026,2,2,FALSE,2007,2006,2007,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,TRUE,TRUE,TRUE,TRUE
