project_id,construction_year,selected_source_addresses,component_pins,component_count,selected_vintage,source_row_ids,assessor_land_sqft,project_land_area_sqft,assessor_to_parcel_land_ratio,land_area_agrees_within_10pct,land_area_agrees_within_25pct,exact_construction_year_components,geography_status,requested_components,resolved_components,collapsed_components,within_1500ft,within_500ft,candidate_status,decision_reason,land_review_required,land_review_reason
commercial_17201020540000,2007,1303 W ROOSEVELT CHICAGO,17201020540000,1,2024,61121,20654,3932.884799961874,5.2516158114268245,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,coherent_2024_revision_same_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17201020560000,2008,1333 W ROOSEVELT CHICAGO,17201020560000,1,2024,61122,7186,7185.700892703608,1.0000416253474587,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17201020580000,2008,1354 W ROOSEVELT CHICAGO,17201020580000,1,2024,61124,6612,6612.052334508218,0.9999920849827602,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17201020600000,2008,1342 W WASHBURNE CHICAGO,17201020600000,1,2024,61125,5795,5795.017112228699,0.9999970470788321,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17201020620000,2008,1326 W WASHBURNE CHICAGO,17201020620000,1,2024,61126,8468,8467.615726637567,1.0000453815306267,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_17201020640000,2008,1306 W WASHBURNE CHICAGO,17201020640000,1,2024,61127,11101,11100.820647414655,1.0000161566960715,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_17201030510000,2008,1256 W WASHBURNE CHICAGO,17201030510000,1,2024,61129,5942,5942.270563660248,0.9999544679668573,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17201030530000,2008,1246 W WASHBURNE CHICAGO,17201030530000,1,2024,61130,4881,4881.334122503351,0.9999315509868889,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17202070580000,2006,1266 S BLUE ISLAND,17202070580000,1,2021,83416,5269,5269.248110093176,0.9999529135679337,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,coherent_2021_only_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17202070620000,2009,1140 W 13TH,17202070620000,1,2021,83417,7682,7681.638430000487,1.0000470693853671,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,coherent_2021_only_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17203160430000,2020,1854 S RACINE CHICAGO,17203160430000/17203160440000/17203160450000,3,2024,61173,15730,15730.020277863368,0.9999987108812951,TRUE,TRUE,TRUE,complete_construction_year_geometry,3,3,0,TRUE,FALSE,retain_mechanical,coherent_2024_primary_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17204010540000,2018,1106 W 18TH CHICAGO,17204010540000/17204010550000,2,2024,61199,6250,6195.539347664744,1.008790300453145,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17211140080000,2018,713  LIBERTY CHICAGO,17211140080000/17211140090000/17211140100000/17211140110000/17211140120000/17211140130000/17211140140000/17211140150000/17211140160000,9,2024,61228,25810,25813.741930417484,0.9998550411471699,TRUE,TRUE,TRUE,complete_construction_year_geometry,9,9,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17221020240000,2006,1255 S MICHIGAN CHICAGO,17221020240000,1,2024,45806,48200,48200.30224322807,0.9999937294329287,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,coherent_2024_revision_same_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17221040060000,2016,1327 S WABASH CHICAGO,17221040060000/17221040070000/17221040080000/17221040090000/17221040100000,5,2024,45809,32550,32403.67039800808,1.004515834169234,TRUE,TRUE,TRUE,complete_construction_year_geometry,5,5,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_17221040200000,2018,1322 S MICHIGAN CHICAGO,17221040200000/17221040210000,2,2024,45810,25908,26378.527752596885,0.9821624710442545,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17221060280000,2022,1400 S WABASH CHICAGO,17221030320000/17221060260000/17221060270000/17221060280000,4,2024,45813,25534,25536.262326346245,0.9999114073031781,TRUE,TRUE,TRUE,complete_construction_year_geometry,4,4,0,TRUE,FALSE,retain_mechanical,coherent_2024_primary_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17221060620000,2008,1417 S STATE CHICAGO,17221030440000/17221030450000/17221030480000/17221060620000/17221060670000,5,2024,45814,40379,40732.65900969505,0.9913175565186924,TRUE,TRUE,TRUE,complete_construction_year_geometry,5,5,0,TRUE,FALSE,review_required,component_membership_changed_across_vintages,FALSE,use_exact_construction_year_parcel_union
commercial_17221071000000,2018,0  UNKNOWN UNKNOWN,17221071000000/17221071010000,2,2024,45816,34215,34215.513015165925,0.9999850063576221,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,coherent_2024_revision_same_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17221080990000,2020,0  UNKNOWN UNKNOWN,17221080990000/17221081020000,2,2024,45820,56348,25800.293333692476,2.1840061766435586,FALSE,FALSE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,coherent_2024_primary_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17223180290000,2020,2111 S WABASH CHICAGO,17223180290000/17223180300000,2,2024,45829,42541,42541.54884818569,0.9999870985377696,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,review_required,component_membership_changed_across_vintages,FALSE,use_exact_construction_year_parcel_union
commercial_17223190320000,2007,2138 S INDIANA CHICAGO,17223190320000,1,2024,45832,48157,16896.91118466598,2.8500475307997526,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17271090060000,2008,2310 S WABASH CHICAGO,17271090060000/17271090070000,2,2024,45835,27171,27171.310999922454,0.9999885541068498,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17271150010000,2021,2401 S STATE CHICAGO,17271150010000/17271150020000/17271150030000/17271150040000,4,2024,45836,9000,9250.71997747384,0.9728972471240767,TRUE,TRUE,TRUE,complete_construction_year_geometry,4,4,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17282130210000,2019,219 W 23RD CHICAGO,17282130210000/17282130220000,2,2024,45848,6250,6277.322180032963,0.9956474784550855,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_17282180334000,2022,2356 S STATE CHICAGO,17282180334000/17282180334001/17282180334002/17282180334003/17282180334004/17282180334005/17282180334006,7,2024,45850,71523,38987.74388561398,1.8344995855579926,FALSE,FALSE,FALSE,complete_construction_year_geometry,7,7,6,TRUE,FALSE,retain_mechanical,coherent_2024_primary_entity,TRUE,predecessor_parcel_union_requires_review
commercial_17284360140000,2007,216 W 31ST CHICAGO,17284360140000/17284360150000,2,2024,45870,5650,4986.93119980488,1.1329612889427998,FALSE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,coherent_2024_primary_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17294190380000,2018,2612 S HALSTED CHICAGO,17294190380000/17294190390000/17294190400000,3,2024,45882,6437,6520.3637998458,0.9872148545073863,TRUE,TRUE,TRUE,complete_construction_year_geometry,3,3,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_17294190540000,2006,2505 S ARCHER CHICAGO,17294190070000/17294190080000/17294190540000,3,2024,45883,6853,6854.330529903993,0.9998058847763194,TRUE,TRUE,TRUE,complete_construction_year_geometry,3,3,0,TRUE,FALSE,retain_mechanical,coherent_2024_primary_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17312140380000,2020,3216 S. Ashland,17312140380000/17312140390000,2,2021,74671,NA,6062.112657252699,NA,FALSE,FALSE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,review_required,missing_or_nonpositive_land_area,FALSE,use_exact_construction_year_parcel_union
commercial_17313040010000,2006,3581 S ARCHER CHICAGO,17313040010000/17313040020000,2,2024,45897,13300,14291.87560004287,0.9305986402484574,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,coherent_2024_revision_same_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17334070618002,2022,3620 S DEARBORN CHICAGO,17334070618002/17334070628002/17334270048002,3,2024,45934,46225,157833.4209327808,0.2928720655410911,FALSE,FALSE,TRUE,complete_construction_year_geometry,3,3,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_17334080490000,2013,17 W 36TH CHICAGO,17334080490000,1,2024,45935,19646,19682.49959343439,0.9981455813952327,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17334080680000,2014,16 W 37TH CHICAGO,17334080680000,1,2024,45936,12132,12132.501285080723,0.9999586824621779,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17334080690000,2014,4 W 37TH CHICAGO,17334080690000,1,2024,45937,12280,12280.152123592794,0.9999876122387359,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,coherent_2024_revision_same_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17334080710000,2013,3622 S STATE CHICAGO,17334080710000,1,2024,45938,42284,42283.74714171514,1.0000059800349297,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17334160530000,2014,3720 S DEARBORN CHICAGO,17334160530000,1,2024,45939,32802,32801.90786069678,1.0000028089617108,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17344170280000,2011,3711 S VINCENNES CHICAGO / E,17344170280000/17344190230000/17344190240000/17344190250000/17344190260000/17344300010000/17344300020000/17344310010000/17344310020000/17344310030000/17344310080000/17344320070000/17344320190000/17344330040000/17344330050000,15,2024,45962/45968,231373,231379.3845609443,0.9999724065263791,TRUE,TRUE,TRUE,complete_construction_year_geometry,15,15,0,TRUE,FALSE,review_required,selected_vintage_contains_multiple_entity_values,FALSE,use_exact_construction_year_parcel_union
commercial_17344190130000,2007,650 E 38TH CHICAGO,17344190130000/17344190150000/17344220010000/17344220020000/17344220030000/17344220040000/17344220050000/17344220060000/17344220070000/17344220080000/17344220090000/17344230010000/17344230020000/17344230030000/17344230040000/17344230080000/17344230100000/17344230210000/17344240090000/17344250010000/17344250030000/17344250040000/17344250050000/17351011130000/17351011140000/17351011150000,26,2024,45963,205577,218221.61572836313,0.9420560805300661,TRUE,TRUE,TRUE,complete_construction_year_geometry,26,26,0,TRUE,FALSE,review_required,component_membership_changed_across_vintages,FALSE,use_exact_construction_year_parcel_union
commercial_17344270230000,2006,553 E 38TH CHICAGO,17344270230000/17344270310000/17344280080000/17344280090000/17344280100000/17344280170000/17344290080000,7,2024,45967,111008,719851.7941866815,0.15420952048250633,FALSE,FALSE,FALSE,complete_construction_year_geometry,7,7,6,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,TRUE,predecessor_parcel_union_requires_review
commercial_17344320100000,2010,630 E 37TH CHICAGO,17344320100000/17344320110000,2,2024,45969,7249,7250.5017968625,0.9997928699413399,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,coherent_2024_revision_same_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17344320120000,2010,636 E 37TH CHICAGO,17344320120000/17344320130000/17344320140000,3,2024,45970,9062,9063.660586560747,0.999816786325471,TRUE,TRUE,TRUE,complete_construction_year_geometry,3,3,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17344330060000,2010,720 E 38TH CHICAGO,17344330060000/17344330070000/17344330080000/17344330090000/17344330100000,5,2024,45971,13176,13178.537132024763,0.9998074799957426,TRUE,TRUE,TRUE,complete_construction_year_geometry,5,5,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_17344330110000,2011,3718 S COTTAGE GROVE CHICAGO,17344330110000,1,2024,45972,42149,42149.35708856583,0.9999915280186819,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_19024290170000,2019,3256 W 47TH CHICAGO,19024290170000/19024290180000/19024290190000/19024290200000/19024290210000,5,2024,31598,15724,15510.132524967194,1.0137888876635024,TRUE,TRUE,TRUE,complete_construction_year_geometry,5,5,0,TRUE,FALSE,review_required,component_membership_changed_across_vintages,FALSE,use_exact_construction_year_parcel_union
commercial_19092030020000,2017,5011 W 47TH CHICAGO,19092030020000/19092030030000/19092030060000/19092030070000/19092030080000/19092030410000,6,2024,31606,26090,26092.691396534443,0.9998968524751417,TRUE,TRUE,TRUE,complete_construction_year_geometry,6,6,0,TRUE,FALSE,retain_mechanical,coherent_2024_revision_same_entity,FALSE,use_exact_construction_year_parcel_union
commercial_19104070500000,2006,5200 S KEELER CHICAGO,19104070500000,1,2024,31628,10050,5328.831399731338,1.885966968387607,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_19111240120000,2016,3642 W 50TH CHICAGO,19111240120000/19111240130000/19111270010000/19111270020000,4,2024,31475,105177,105137.42637996422,1.000376398979872,TRUE,TRUE,TRUE,complete_construction_year_geometry,4,4,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_19191150430000,2019,6834 W 65TH CHICAGO,19191150430000,1,2024,31819,18365,18365.38360119227,0.9999791128135084,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_19232000170000,2016,3503 W. 63rd St,19232000170000/19232000180000/19232000190000/19232000200000,4,2021,52648,6140,15336.592395938642,0.40034968925861025,FALSE,FALSE,TRUE,complete_construction_year_geometry,4,4,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_20023000050000,2007,4315 S COTTAGE GROVE CHICAGO,20023000050000/20023000060000,2,2024,15367,7500,7691.309800805524,0.9751264991581163,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20023050190000,2019,4434 S DREXEL,20023050190000,1,2021,23582,47700,47436.06149607152,1.005564089757965,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_20031020270000,2006,3906 S INDIANA CHICAGO,20031020270000,1,2024,15034,6922,31856.79200008139,0.21728490426726946,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20031020280000,2006,3904 S INDIANA CHICAGO,20031020280000,1,2024,15035,8034,31856.79200008139,0.2521911183015375,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20031020290000,2006,3900 S INDIANA CHICAGO,20031020290000,1,2024,15036,7929,7981.548399478197,0.9934162650092264,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
