project_id,permit_chain_id,permit_records,directly_matched_permits,permit_numbers,permit_addresses,address_keys,earliest_application_date,earliest_issue_date,latest_issue_date,permit_statuses,work_descriptions,distinct_unit_counts,unit_counts,unit_contexts,resolved_chain_units,chain_resolution
commercial_13312050180000,permit_chain_100907022,9,2,100907022/100954419/100958490/101018821/101039374/101053145/B100978039/B200022019/B200022024,6601 W FULLERTON AVE,6601 W FULLERTON,2021-04-12,2021-12-15,2024-07-18,COMPLETE/EXPIRED,"100907022: SPR 2019 CBC CONSTRUCTION OF A NEW BUILDING ON A REDEVELOPED INDUSTRIAL USE PROPERTY, NEW BUILDING HEIGHT 2 STORIES ABOVE GRADE LEVEL AT 35'8"", BUSINESS TYPE VEHICLE SERVICE, ACCESSORY STRUCTURES 6'-0"" HIGH SECURITY FENCE AT VEHICLE STORAGE LOT, TRASH ENCLOSURE AND OPEN PARKING GARAGE AT LEVEL 2 ROOF. OCCUPANCY GROUPS S-1, S-2, TYPE IIB CONSTRUCTION PER PLANS **CERTIFIED PLANS CORRECTIONS: CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS ** || 100958490: REVISION TO PERMIT 100907022 TO CHANGE THE PLUMBING CONTRACTOR TO CHICAGO WATER & PLUMBING, LLC || 100954419: (SPR / 2019 CBC)  REVISION TO PERMIT 100907022 TO MODIFY THE SITE LANDSCAPING AS PER PLANS.  (OCCUPANCY GROUP: S-1/S-2; TYPE II-B CONSTRUCTION) || B100978039: REPLACE EXSISTING CONTRACTOR ON PERMIT #100907022 || 101018821: CHANGE OF PLUMBING CONTRACTOR PERMIT #100907022 TO TRUSTY PLUMBING INC. || 101039374: (SPR / 2019 CBC) REVISION TO PERMIT 100907022 TO MODIFY THE VENTILATION SYSTEM AS PER PLANS. (CONSTRUCTION TYPE: II-B; OCCUPANCY CLASSIFICATION: S-1) || 101053145: (SPR / 2019 CBC) REVISION TO PERMIT 100907022 TO MODIFY THE ELECTRICAL RISER DIAGRAM AS PER INSPECTOR TO PROVIDE SERVICE BONDING JUMPERS & GROUNDING BUSHING AT 1600 A SERVICE, GROUND 150 KVA TRANSFORMER PROPERLY, REMOVE & BLANK 400A SPACE BREAKER AT SERVICE AND PROVIDE 400 MAIN BREAKER AT 150 KVA TRANSFORMER SECONDARY DISTRIBUTION AS PER PLANS. (CONSTRUCTION TYPE: II-B; OCCUPANCY CLASSIFICATION: S-1) CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION || B200022019: REVISION TO PERMIT #100907022.TO CHANGE OF (GC) GENERAL CONTRACTOR. || B200022024: REVISION TO PERMIT #100954419.TO CHANGE OF (GC) GENERAL  CONTRACTOR.",0,,NA,NA,no_unit_count
commercial_13312140010000,permit_chain_100716645,14,5,100716645/100716661/100716776/100716809/100716830/100747264/100747267/100747271/100747273/100747814/100802890/100802891/100802892/100802894,2116 N NASHVILLE AVE / 2116 N NATCHEZ AVE / 2130 N NASHVILLE AVE / 6536 W DICKENS AVE / 6537 W DICKENS AVE / 6539 W SHAKESPEARE AVE / 6541 W DICKENS AVE / 6545 W DICKENS AVE,2116 N NASHVILLE/2116 N NATCHEZ/2130 N NASHVILLE/6536 W DICKENS/6537 W DICKENS/6539 W SHAKESPEARE/6541 W DICKENS/6545 W DICKENS,2017-08-15,2017-09-27,2019-01-31,COMPLETE,"100716830: ERECT NEW 3 STORY MASONRY BUILDING 6 DWELLING UNITS TYPE 3B CONSTRUCTION, (11) 3 CAR MASONRY GARAGES, (1) 2 CAR MASONRY GARAGE, WITH 80 OUTDOOR PARKING SPACES, LANDSCAPE, CIVIL AND SITE WORK..(6) NEW TRASH ENCLOSURES AS PER PLANS || 100716809: PERMIT TO BE ISSUED BASED ON PROTOTYPE PERMIT # 100716830 ISSUED ON 9-27-17.  ERECT NEW 3 STORY MASONRY BUILDING 6 DWELLING UNITS TYPE 3B CONSTRUCTION (FOR ALL LANDSCAPE, GARAGE AND CIVIL DRAWINGS PLEASE SEE 6536 W DICKENS AVE) || 100716645: OIA '2116 N NASHVILLE AVE' - PERMIT TO BE ISSUED BASED ON PROTOTYPE PERMIT # 100716830 ISSUED ON 9-27-17. ERECT NEW 3 STORY MASONRY BUILDING, 6 DWELLING UNITS TYPE 3 B CONSTRUCTION (FOR ALL LANDSCAPE, GARAGE AND CIVIL DRAWINGS PLEASE SEE 6536 W DICKENS AVE) || 100716661: OIA '2130 N NASHVILLE AVE' - PERMIT TO BE ISSUED BASED ON PROTOTYPE PERMIT # 100716830 ISSUED ON 9-27-17. ERECT NEW 3 STORY MASONRY BUILDING, 6 DWELLING UNITS TYPE 3B CONSTRUCTION (FOR ALL LANDSCAPE, GARAGE AND CIVIL DRAWINGS PLEASE SEE 6536 W DICKENS AVE) || 100716776: OIA '6545 W DICKENS AVE' PERMIT TO BE ISSUED BASED ON PROTOTYPE PERMIT # 100716830 ISSUED ON 9-27-17. ERECT NEW 3 STORY MASONRY BUILDING 6 DWELLING UNITS TYPE 3B CONSTRUCTION (FOR ALL LANDSCAPE, GARAGE AND CIVIL DRAWINGS PLEASE SEE 6536 W DICKENS AVE) || 100747264: REVISION TO PERMIT # 100716830 CHANGE OWNER TO 2102 NATCHEZ LLC , AND GC TO REMI DEVELOPMENT LLC . || 100747267: REVISION TO PERMIT # 100716776 CHANGE OWNER TO 2102 NATCHEZ LLC , AND GC TO REMI DEVELOPMENT LLC . || 100747271: REVISION TO PERMIT # 100716645 CHANGE OWNER TO 2102 NATCHEZ LLC , AND GC TO REMI DEVELOPMENT LLC . || 100747273: REVISION TO PERMIT # 100716645 CHANGE OWNER TO 2102 NATCHEZ LLC , AND GC TO REMI DEVELOPMENT LLC . || 100747814: REVISION TO PERMIT # 100716809 CHANGE OWNER TO 2102 NATCHEZ LLC , AND GC TO REMI DEVELOPMENT LLC . || 100802890: REVISION TO PERMIT NO. 100716776; CHANGE OF PLUMBING CONTRACTOR TO THW PLUMBING INC || 100802891: REVISION TO PERMIT NO. 100716645; CHANGE OF PLUMBING CONTRACTOR TO THW PLUMBING INC || 100802892: REVISION TO PERMIT NO. 100716661; CHANGE OF PLUMBING CONTRACTOR TO THW PLUMBING INC || 100802894: REVISION TO PERMIT NO. 100716809; CHANGE OF PLUMBING CONTRACTOR TO J&K PLUMBING 1 INC",1,6,"100716645: 6 [ISSUED BASED ON PROTOTYPE PERMIT # 100716830 ISSUED ON 9-27-17. ERECT NEW 3 STORY MASONRY BUILDING, 6 DWELLING UNITS TYPE 3 B CONSTRUCTION (FOR ALL LANDSCAPE, GARAGE AND CIVIL DRAWINGS PLEASE SEE 6536 W DICKENS AVE)] || 100716661: 6 [ISSUED BASED ON PROTOTYPE PERMIT # 100716830 ISSUED ON 9-27-17. ERECT NEW 3 STORY MASONRY BUILDING, 6 DWELLING UNITS TYPE 3B CONSTRUCTION (FOR ALL LANDSCAPE, GARAGE AND CIVIL DRAWINGS PLEASE SEE 6536 W DICKENS AVE)] || 100716776: 6 [ISSUED BASED ON PROTOTYPE PERMIT # 100716830 ISSUED ON 9-27-17. ERECT NEW 3 STORY MASONRY BUILDING 6 DWELLING UNITS TYPE 3B CONSTRUCTION (FOR ALL LANDSCAPE, GARAGE AND CIVIL DRAWINGS PLEASE SEE 6536 W DICKENS AVE)] || 100716809: 6 [ISSUED BASED ON PROTOTYPE PERMIT # 100716830 ISSUED ON 9-27-17. ERECT NEW 3 STORY MASONRY BUILDING 6 DWELLING UNITS TYPE 3B CONSTRUCTION (FOR ALL LANDSCAPE, GARAGE AND CIVIL DRAWINGS PLEASE SEE 6536 W DICKENS AVE)] || 100716830: 6 [ERECT NEW 3 STORY MASONRY BUILDING 6 DWELLING UNITS TYPE 3B CONSTRUCTION, (11) 3 CAR MASONRY GARAGES, (1) 2 CAR MASONRY GARAGE, WITH 80 OUTDOOR PARKING]",6,single_unit_count
commercial_13312140010000,permit_chain_100716755,8,3,100716755/100716815/100716823/100737584/100747266/100747278/100747289/100802893,6533 W DICKENS AVE / 6535 W SHAKESPEARE AVE / 6537 W DICKENS AVE / 6542 W DICKENS AVE,6533 W DICKENS/6535 W SHAKESPEARE/6537 W DICKENS/6542 W DICKENS,2017-08-16,2017-09-26,2019-01-31,COMPLETE,"100716815: ERECT NEW 3 STORY MASONRY BUILDING 6 DWELLING UNITS TYPE 3B CONSTRUCTION (FOR ALL LANDSCAPE, GARAGE AND CIVIL DRAWINGS PLEASE SEE 6536 W SHAKESPEARE AVE) || 100716755: OIA '6537 W DICKENS AVE' - PERMIT TO BE ISSUED BASED ON PROTOTYPE PERMIT # 100716815 ISSUED ON 9-27-17. ERECT NEW 3 STORY MASONRY BUILDING 6 DWELLING UNITS TYPE 3B CONSTRUCTION (FOR ALL LANDSCAPE, GARAGE AND CIVIL DRAWINGS PLEASE SEE 6536 W DICKENS AVE). || 100716823: PERMIT TO BE ISSUED BASED ON PROTOTYPE PERMIT # 100716815 ISSUED ON 9-27-17. ERECT NEW 3 STORY MASONRY BUILDING 6 DWELLING UNITS TYPE 3B CONSTRUCTION ( FOR ALL LANDSCAPE , GARAGE AND CIVIL DRAWINGS PLEASE SEE 6536 W DICKENS AVE). || 100737584: REVISION TO PERMIT #100716823 TO CHANGE PLUMBING CONTRACTOR TO TJW PLUMBING INC. || 100747266: REVISION TO PERMIT # 100716823 CHANGE OWNER TO 2102 NATCHEZ LLC , AND GC TO REMI DEVELOPMENT LLC . || 100747278: REVISION TO PERMIT # 100716815 CHANGE OWNER TO 2102 NATCHEZ LLC , AND GC TO REMI DEVELOPMENT LLC . || 100747289: REVISION TO PERMIT # 100716755 CHANGE OWNER TO 2102 NATCHEZ LLC , AND GC TO REMI DEVELOPMENT LLC . || 100802893: REVISION TO PERMIT NO. 100716755; CHANGE OF PLUMBING CONTRACTOR TO J&K PLUMBING 1 INC",1,6,"100716755: 6 [ISSUED BASED ON PROTOTYPE PERMIT # 100716815 ISSUED ON 9-27-17. ERECT NEW 3 STORY MASONRY BUILDING 6 DWELLING UNITS TYPE 3B CONSTRUCTION (FOR ALL LANDSCAPE, GARAGE AND CIVIL DRAWINGS PLEASE SEE 6536 W DICKENS AVE).] || 100716815: 6 [ERECT NEW 3 STORY MASONRY BUILDING 6 DWELLING UNITS TYPE 3B CONSTRUCTION (FOR ALL LANDSCAPE, GARAGE AND CIVIL DRAWINGS PLEASE SEE 6536 W SHAKESPEARE AV] || 100716823: 6 [ISSUED BASED ON PROTOTYPE PERMIT # 100716815 ISSUED ON 9-27-17. ERECT NEW 3 STORY MASONRY BUILDING 6 DWELLING UNITS TYPE 3B CONSTRUCTION ( FOR ALL LANDSCAPE , GARAGE AND CIVIL DRAWINGS PLEASE SEE 6536 W DICKENS AVE)]",6,single_unit_count
commercial_13312140010000,permit_chain_100792884,2,1,100792884/100868053,2112 N NASHVILLE AVE,2112 N NASHVILLE,2019-03-18,2019-03-18,2020-03-27,COMPLETE,"100792884: SELF CERTIFICATION PROCESS, ERECT NEW 1 STORY COMMUNITY CENTER AND SITE WORK AS PER PLANS || 100868053: SELF CERTIFICATION PROCESS....REVISION TO PERMIT 100792884, INTERIOR ALTERATIONS AS PER PLANS.",0,,NA,NA,no_unit_count
commercial_13312140010000,permit_chain_100792889,2,1,100792889/B100834053,2140 N NASHVILLE AVE,2140 N NASHVILLE,2019-03-18,2019-03-18,2019-08-05,COMPLETE,"100792889: SELF CERTIFICATION, ERECT NEW 3 STORY MASONRY BUILDING 3 DWELLING UNITS AND SITE WORK AS PER PLANS. || B100834053: CHANGE OF ELECTRICAL CONTRACTOR FOR PERMIT # 100792889",1,3,"100792889: 3 [SELF CERTIFICATION, ERECT NEW 3 STORY MASONRY BUILDING 3 DWELLING UNITS AND SITE WORK AS PER PLANS.]",3,single_unit_count
commercial_13312140010000,permit_chain_100792894,3,1,100792894/100820767/100834655,2122 N NASHVILLE AVE,2122 N NASHVILLE,2019-03-18,2019-03-18,2019-08-07,COMPLETE,"100792894: SELF CERTIFICATION PROCESS, ERECT NEW 3 STORY MASONRY BUILDING 3 DWELLING UNITS AND SITE WORK AS PER PLANS. || 100820767: REVISION TO CHANGE OF PLUMBING CONTRACTOR.PERMIT#100792894.NEW J&K PLUMBING 1 INC. || 100834655: REVISION TO PERMIT 100792894 CHANGE PVC PIPES AND FITTINGS SCHEDULED 40 FOR DARINES AND VENTS BELOW GRADE",1,3,"100792894: 3 [SELF CERTIFICATION PROCESS, ERECT NEW 3 STORY MASONRY BUILDING 3 DWELLING UNITS AND SITE WORK AS PER PLANS.]",3,single_unit_count
commercial_13312140010000,permit_chain_100792901,2,1,100792901/B100834054,2154 N NASHVILLE AVE,2154 N NASHVILLE,2019-03-18,2019-03-18,2019-08-05,COMPLETE,"100792901: SELF CERTIFICATION PROCESS, ERECT NEW 3 STORY MASONRY BUILDING 6 DWELLING UNITS AND SITE WORK AS PER PLANS || B100834054: CHANGE OF ELECTRICAL CONTRACTOR FOR PERMIT # 100792901",1,6,"100792901: 6 [SELF CERTIFICATION PROCESS, ERECT NEW 3 STORY MASONRY BUILDING 6 DWELLING UNITS AND SITE WORK AS PER PLANS]",6,single_unit_count
commercial_13312140010000,permit_chain_100792902,1,1,100792902,2146 N NASHVILLE AVE,2146 N NASHVILLE,2019-03-18,2019-03-18,2019-03-18,COMPLETE,"100792902: SELF CERTIFICATION PROCESS, ERECT NEW 3 STORY MASONRY BUILDING 6 DWELLING UNITS AND SITE WORK AS PER PLANS",1,6,"100792902: 6 [SELF CERTIFICATION PROCESS, ERECT NEW 3 STORY MASONRY BUILDING 6 DWELLING UNITS AND SITE WORK AS PER PLANS]",6,single_unit_count
commercial_13312140010000,permit_chain_100792911,1,1,100792911,2134 N NASHVILLE AVE,2134 N NASHVILLE,2019-03-18,2019-03-18,2019-03-18,COMPLETE,"100792911: SELF CERTIFICATION PROCESS, ERECT NEW 3 STORY MASONRY BUILDING 6 DWELLING UNITS AND SITE WORK AS PER PLANS.",1,6,"100792911: 6 [SELF CERTIFICATION PROCESS, ERECT NEW 3 STORY MASONRY BUILDING 6 DWELLING UNITS AND SITE WORK AS PER PLANS.]",6,single_unit_count
commercial_13312140010000,permit_chain_100792916,3,1,100792916/100817928/B100834052,2128 N NASHVILLE AVE,2128 N NASHVILLE,2019-03-18,2019-03-18,2019-08-05,COMPLETE,"100792916: SELF CERTIFICATION PROCESS, ERECT NEW 3 STORY MASONRY BUILDING 6 DWELLING UNITS AS PER PLANS. || 100817928: REVISION TO PERMIT#100792916 CHANGE PLUMBING CONTRACTOR TO MK PLUMBING OF ILLINOIS. || B100834052: CHANGE OF ELECTRICAL CONTRACTOR FOR PERMIT # 100792916",1,6,"100792916: 6 [SELF CERTIFICATION PROCESS, ERECT NEW 3 STORY MASONRY BUILDING 6 DWELLING UNITS AS PER PLANS.]",6,single_unit_count
commercial_13312140010000,permit_chain_100792919,3,1,100792919/100814618/B100834051,2114 N NASHVILLE AVE,2114 N NASHVILLE,2019-03-18,2019-03-18,2019-08-05,COMPLETE,"100792919: SELF CERTIFICATION PROCESS, ERECT NEW 3 STORY MASONRY BUILDING 6 DWELLING UNITS AND SITE WORK AS PER PLANS || 100814618: USE PVC PIPES AND FITTINGS SCHEDULE 40 FOR DRAINS.PERMIT#100792919. || B100834051: CHANGE OF ELECTRICAL CONTRACTOR FOR PERMIT # 100792919",1,6,"100792919: 6 [SELF CERTIFICATION PROCESS, ERECT NEW 3 STORY MASONRY BUILDING 6 DWELLING UNITS AND SITE WORK AS PER PLANS]",6,single_unit_count
commercial_13361030360000,permit_chain_100674376,3,2,100674376/100728674/100777614,2340 N CALIFORNIA AVE,2340 N CALIFORNIA,2017-06-27,2017-06-27,2018-12-03,COMPLETE,"100674376: (DIRECT DEVELOPER SERVICES)  NEW CONSTRUCTION OF A SIX (6) STORY RESIDENTIAL BUILDING (138 DWELLING UNITS) TO INCLUDE 1ST FLOOR PARKING (44 PARKING SPACES + 138 BIKE SPACES), RETAIL AND ASSOCIATED SITE WORK AS PER PLANS.  GREEN ROOF AREA IS 10,180 SQ. FT. || 100728674: **DIRECT DEVELOPER SERVICES**  REVISION TO PERMIT# 100674376 FOR MODIFICATIONS TO LEVEL 2 (REMOVAL OF 1 RESIDENTIAL UNIT AND ENLARGEMENT OF THE AMENITY SPACE) AND LEVEL 6 (REMOVAL OF A 2 BEDROOM UNIT AND REPLACEMENT WITH 2 STUDIO UNITS) AND ASSOCIATED STRUCTURAL AND MEP WORK AS PER PLANS.  (NO CHANGE TO THE NUMBER OF DWELLING UNITS) || 100777614: (DIRECT DEVELOPER SERVICES)  REVISION TO PERMIT# 100674376 FOR MEP MODIFICATIONS THROUGHOUT THE BUILDING AS PER PLANS.  (NO CHANGE TO NUMBER OF DWELLING UNITS)",2,1/138,"100674376: 138 [(DIRECT DEVELOPER SERVICES) NEW CONSTRUCTION OF A SIX (6) STORY RESIDENTIAL BUILDING (138 DWELLING UNITS) TO INCLUDE 1ST FLOOR PARKING (44 PARKING SPACES + 138 BIKE SPACES), RETAIL AND ASSOCIATED SITE WOR] || 100728674: 1 [DIRECT DEVELOPER SERVICES** REVISION TO PERMIT# 100674376 FOR MODIFICATIONS TO LEVEL 2 (REMOVAL OF 1 RESIDENTIAL UNIT AND ENLARGEMENT OF THE AMENITY SPACE) AND LEVEL 6 (REMOVAL OF A 2 BEDROOM UNIT AND REPLACEMENT WITH]",NA,conflicting_unit_counts
commercial_13361150430000,permit_chain_100489641,2,1,100489641/100570392,2008 N WHIPPLE ST,2008 N WHIPPLE,2013-05-28,2013-07-11,2014-11-14,COMPLETE,"100489641: ERECT 24 D.U. MASONRY BUILDING (3B CONSTRUCTION) WITH 1ST FLOOR RETAIL SPACES ATTACHED 20 CAR & 4 CAR MASONRY GARAGES (3B CONSTRUCTION) AS PER PLAN. WITH ROOF TOP DECK. || 100570392: REVISION TO PERMIT #100489641 TO CHANGE  PLUMBER TO LAKESHORE PLUMBING AND HVAC CONTRACTOR TO OK AIR SPECIALIST, INC.",1,24,100489641: 24 [ERECT 24 D.U. MASONRY BUILDING (3B CONSTRUCTION) WITH 1ST FLOOR RETAIL SPACES ATTACHED 20 CAR & 4 CAR MASONRY GA],24,single_unit_count
commercial_13362100010000,permit_chain_100606075,9,6,100606075/100606076/100615357/100615401/100626816/100626820/100634406/100634410/B100653833,2210 N WASHTENAW AVE / 2733 W BELDEN AVE,2210 N WASHTENAW/2733 W BELDEN,2015-08-12,2015-09-22,2016-06-07,COMPLETE,"100606075: FOUNDATION AND CAISSON ONLY FOR PROPOSED 12 STORY RESIDENTIAL BUILDING.THE PLANS UNDER THIS PERMIT ALSO INCLUDE 2210 W. WASHTENAW, 100606076. || 100606076: FOUNDATION AND CAISSON ONLY FOR PROPOSED 11 STORY RESIDENTIAL BUILDING.THERE ARE NO PLANS IN PDOX. THEY ARE UNDER 2733 W. BELDEN, 100606075. FEES WERE ACCESSED UNDER 10060675. || 100615357: ERECT 12 STORY RESIDENTIAL BUILDING ON PREVIOUSLY APPROVED FOUNDATION PERMIT #100606075. THESE PLANS ALSO INCLUDE 100615401 FOR 2210 N. WASHTENAW. || 100615401: ERECT 11 STORY RESIDENTIAL BUILDING ON PREVIOUSLY APPROVED FOUNDATION PERMIT#100606076. PLANS FOR THIS APPLICATION ARE UNDER 100615357, 2733 W. BELDEN. || 100626816: REVISION TO PERMIT # 100615357 TO CHANGE PLUMBING CONTRACTOR TO EWING-DOHERTY MECHANICAL, INC , HVAC CONTRACTOR TO AMS MECHANICAL SYSTEMS, INC. & CONCRETE CONTRACTOR TO JAMES MCHUGH CONSTRUCTION CO. || 100626820: REVISION TO PERMIT # 100615401 TO CHANGE PLUMBING CONTRACTOR TO EWING-DOHERTY MECHANICAL, INC , HVAC CONTRACTOR TO AMS MECHANICAL SYSTEMS, INC. & CONCRETE CONTRACTOR TO JAMES MCHUGH CONSTRUCTION CO. || 100634406: REVISION TO PERMIT 100615401 TO OMIT 1 STORY SECTION BETWEEN TOWERS || 100634410: REVISION TO PERMIT 100615357 TO OMIT 1 STORY SECTION BETWEEN TOWERS || B100653833: REVISION TO PERMIT #100615357 TO CHANGE ALL SERVICE AND DISTRIBUTION CONDUCTORS ONLY FROM COPPER TO ALUMINUM.  CONDUCTOR SIZES WILL BE INCREASED DUE TO CHANGE.",0,,NA,NA,no_unit_count
commercial_13362100010000,permit_chain_100632855,1,1,100632855,2733 W BELDEN AVE,2733 W BELDEN,2016-02-08,2016-02-26,2016-02-26,COMPLETE,100632855: INSTALLATION OF TEMPORARY SINGLE 7000LBS USA HOIST RACK AND PINION ELEVATOR,0,,NA,NA,no_unit_count
commercial_13362100010000,permit_chain_100632857,1,1,100632857,2210 N WASHTENAW AVE,2210 N WASHTENAW,2016-02-08,2016-02-22,2016-02-22,COMPLETE,100632857: INSTALLATION OF TEMPORARY SINGLE 7000LBS USA HOIST RACK AND PINION CONSTRUCTION HOIST,0,,NA,NA,no_unit_count
commercial_13362150350000,permit_chain_100588900,1,1,100588900,2211 N MILWAUKEE AVE,2211 N MILWAUKEE,2015-04-06,2015-04-06,2015-04-06,COMPLETE,"100588900: NEW 120 UNIT APARTMENT BUILDING WITH GROUND FLOOR RETAIL.   - PV PANELS, LEED CERTIFICATION, PLANNED DEVELOPMENT. GREEN PERMIT PROGRAM BENEFIT TIER II",1,120,"100588900: 120 [NEW 120 UNIT APARTMENT BUILDING WITH GROUND FLOOR RETAIL. - PV PANELS, LEED CERTIFICATION, PLANNED DEVELOPMENT]",120,single_unit_count
commercial_13363150560000,permit_chain_100529973,1,1,100529973,1812 N CALIFORNIA AVE,1812 N CALIFORNIA,2014-04-15,2014-06-18,2014-06-18,EXPIRED,100529973: ERECT 3-STY W/BSMT MASONRY 6 D.U. BUILDING (3B CONSTRUCTION) WITH DETACHED 5-CAR MASONRY GARAGE (3B CONSTRUCTION) WITH ROOF TOP DECK AND ONE 8' X18' OPEN PARKING STALL AND  6' HIGH WOOD FENCED TRASH ENCLOSURE AS PER PLAN.,1,6,100529973: 6 [ERECT 3-STY W/BSMT MASONRY 6 D.U. BUILDING (3B CONSTRUCTION) WITH DETACHED 5-CAR MASONRY GARAGE (3B CONSTRUCTION) WITH ROOF TOP DECK],6,single_unit_count
commercial_13363150590000,permit_chain_100529966,1,1,100529966,1808 N CALIFORNIA AVE,1808 N CALIFORNIA,2014-04-15,2014-06-18,2014-06-18,EXPIRED,100529966: ERECT MASONRY 6 D.U. BUILDING (3B CONSTRUCTION) WITH DETACHED 5 CAR MASONRY GARAGE WITH ROOF TOP DECK (3B CONSTRUCTION) AND ONE 8' X18' OPEN PARKING STALL AND A  6' HIGH WOOD FENCED TRASH ENCLOSURE AS PER PLAN.,1,6,100529966: 6 [ERECT MASONRY 6 D.U. BUILDING (3B CONSTRUCTION) WITH DETACHED 5 CAR MASONRY GARAGE WITH ROOF TOP DECK (3B CONSTRUCTION)],6,single_unit_count
commercial_13363150590000,permit_chain_100529973,1,1,100529973,1812 N CALIFORNIA AVE,1812 N CALIFORNIA,2014-04-15,2014-06-18,2014-06-18,EXPIRED,100529973: ERECT 3-STY W/BSMT MASONRY 6 D.U. BUILDING (3B CONSTRUCTION) WITH DETACHED 5-CAR MASONRY GARAGE (3B CONSTRUCTION) WITH ROOF TOP DECK AND ONE 8' X18' OPEN PARKING STALL AND  6' HIGH WOOD FENCED TRASH ENCLOSURE AS PER PLAN.,1,6,100529973: 6 [ERECT 3-STY W/BSMT MASONRY 6 D.U. BUILDING (3B CONSTRUCTION) WITH DETACHED 5-CAR MASONRY GARAGE (3B CONSTRUCTION) WITH ROOF TOP DECK],6,single_unit_count
commercial_13364000330000,permit_chain_100154838,1,1,100154838,1935 N CALIFORNIA AVE,1935 N CALIFORNIA,2007-01-16,2007-04-30,2007-04-30,EXPIRED,"100154838: ERECT A NEW FOUR-STORY, MASONRY, MIXED USE BUILDING WITH FENCE AND TRASH ENCLSURE AS PER PLANS",0,,NA,NA,no_unit_count
commercial_13364000330000,permit_chain_100154842,1,1,100154842,1929 N CALIFORNIA AVE,1929 N CALIFORNIA,2007-01-16,2007-05-01,2007-05-01,EXPIRED,100154842: ERECT NEW FOUR-STORY BUILDING PER PLANS. MIXED USE,0,,NA,NA,no_unit_count
commercial_13364000330000,permit_chain_100154843,1,1,100154843,1943 N CALIFORNIA AVE,1943 N CALIFORNIA,2007-01-16,2007-05-03,2007-05-03,EXPIRED,"100154843: ERECT NEW FOUR-STORY, MASONRY, MIXED USE BUILDING PER PLANS TO INCLUDE FENCE AND TRASH ENCLOSUREE",0,,NA,NA,no_unit_count
commercial_13364000330000,permit_chain_100445937,2,1,100445937/100486279,1929 N CALIFORNIA AVE,1929 N CALIFORNIA,2012-09-14,2012-12-10,2013-04-17,COMPLETE,"100445937: ERECT 6 D.U. MASONRY BUILDING WITH 1ST FLOOR COMMERCIAL SPACES, 9 EXTERIOR PARKING SPACES ON CONCRETE PAD, 6' HIGH 29.5' LONG WOOD FENCE & 6' HIGH MASONRY TRASH ENCLOSURE AS PER PLAN. || 100486279: REVISION TO PERMIT # 100445937 TO CHANGE PLUMBER TOR. C. O. PLUMBING, INC.",1,6,"100445937: 6 [ERECT 6 D.U. MASONRY BUILDING WITH 1ST FLOOR COMMERCIAL SPACES, 9 EXTERIOR PARKING SPACES ON CONCRETE PAD, 6' H]",6,single_unit_count
commercial_13364000330000,permit_chain_100445934,2,1,100445934/100482808,1935 N CALIFORNIA AVE,1935 N CALIFORNIA,2012-09-20,2012-12-18,2013-04-17,COMPLETE,"100445934: ERECT 6 D.U. MASONRY BUILDING WITH 1ST FLOOR COMMERCIAL SPACES, 8 EXTERIOR PARKING SPACES ON CONCRETE PAD, 6' HIGH 42' LONG WOOD FENCE & 6' HIGH MASONRY TRASH ENCLOSURE AS PER PLAN.  CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION. || 100482808: REVISION TO PERMIT # 100445934 TO CHANGE R. C. O. PLUMBING, INC.",1,6,"100445934: 6 [ERECT 6 D.U. MASONRY BUILDING WITH 1ST FLOOR COMMERCIAL SPACES, 8 EXTERIOR PARKING SPACES ON CONCRETE PAD, 6' H]",6,single_unit_count
commercial_13364010010000,permit_chain_100709407,2,1,100709407/100870376,1957 N FAIRFIELD AVE,1957 N FAIRFIELD,2017-12-20,2018-01-22,2020-05-15,COMPLETE,"100709407: ERECT 4 STORY 59 D.U. BUILDING 3B OVER EXISTING FOUNDATION WALLS, 1ST FLOOR RETAIL, 73 CAR GARAGE AT BASEMENT (1A CONST.), BUILDING ROOF TOP DECK (3B CONSTRUCTION), ELEVATOR PENTHOUSES, DECKS AT 2ND-3RD-4TH FLOORS, ONE EXTERIOR LOADIING BERTH, 6' HIGH MASONRY TRASH ENCLOSURES, GARAGE ROOF TOP DECKS PER PLAN. || 100870376: SELF-CERTIFICATION REVIEW: REVISION TO EXISTING PERMIT #100709407 FOR FIRST FLOOR RETAIL SPACE BUILD-OUT (3B CONSTRUCTION) FOR AMENITY ROOM ONLY  THIS IS FOR RESIDENTIAL UNITS ABOVE AT EXISTING 4 STORY 59 D.U. AS PER PLAN.",1,59,"100709407: 59 [ERECT 4 STORY 59 D.U. BUILDING 3B OVER EXISTING FOUNDATION WALLS, 1ST FLOOR RETAIL, 73 CAR GARAGE AT BASEMENT (1A CONST.] || 100870376: 59 [UT (3B CONSTRUCTION) FOR AMENITY ROOM ONLY THIS IS FOR RESIDENTIAL UNITS ABOVE AT EXISTING 4 STORY 59 D.U. AS PER PLAN.]",59,single_unit_count
