project_id,source_family,project_kind,component_pins,component_count,construction_year,dwelling_units,building_sqft,land_sqft,class_values,source_row_ids,permit_chain_ids,permit_numbers,direct_permit_ids,year_source,units_source,building_source,land_source,current_distance_m,current_within_1500ft,selected_vintage,selected_source_addresses,selected_property_type_use,selected_property_description,observed_2021,observed_2024,selected_vintage_conflict,stable_component_membership,substantive_unit_change,substantive_building_change,substantive_land_change,selected_parser_repair,selected_parser_residue,same_address_cross_family,documented_manual_case,student_housing,permit_unit_mismatch,permit_unit_evidence,documented_case_pins,documented_case_actions,documented_case_evidence,documented_case_confidence,candidate_status,decision_reason,units_2021,units_2024,permit_addresses,addresses_with_unit_counts,addresses_with_resolved_units,resolved_address_unit_sum,resolved_permit_unit_values,resolved_permit_address_evidence,unit_permit_chain_ids,unit_permit_numbers,unit_permit_addresses,unit_permit_counts,unit_permit_contexts,unit_permit_descriptions,stable_two_vintages,changed_two_vintages,only_2021,only_2024,permit_supports_2021,permit_supports_2024,source_count_pattern,recommended_units,recommended_units_source,unit_review_required,unit_review_reason
commercial_14213120380000,commercial,commercial_entity_family,14213120380000,1,2017,18,NA,10956,commercial_2024,39810,permit_chain_100588610,100588610,2646138,commercial_2024_rows:39810,commercial_2024_apartment_unit_sum_rows:39810,commercial_2024_rows:39810,commercial_2024_rows:39810,496.1940444799982,FALSE,2024,434 W MELROSE CHICAGO,Multifamily-MidRise (4 to 12 floors),NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18/23,NA,NA,NA,NA,review_required,missing_or_nonpositive_building_area,NA,18,1,1,0,NA,,=,permit_chain_100588610,100588610/100654628/100686563/100709632/B100654634,434 W MELROSE ST,18/23,"100588610: 23 [ERECT NEW 9 STORY MASONRY BUILDING WITH 25 INDOOR PARKING SPACES 23 RESIDENTIAL UNITS TYPE 1B CONSTRUCTION - GREEN ROOF 434 WEST MELROSE STREET [SEE REVISION PERMIT #100686563 TO DE-CO] || 100588610: 18 [CONSTRUCTION - GREEN ROOF 434 WEST MELROSE STREET [SEE REVISION PERMIT #100686563 TO DE-CONVERT TO 18 DWELLING UNITS]] || 100686563: 23 [FIRST FLOOR LOBBY AREA, INTERIOR MEZZANINE LEVEL, UNITS 201 THRU 902 AS PER PLANS...DE-CONVERT FROM 23 RESIDENTIAL UNITS TO 18 RESIDENTIAL UNITS.TOTAL NUMBER OF PARKING SPACES = 25ARCHITECTURAL, MECHANICAL, PLUMBING AND] || 100686563: 18 [INTERIOR MEZZANINE LEVEL, UNITS 201 THRU 902 AS PER PLANS...DE-CONVERT FROM 23 RESIDENTIAL UNITS TO 18 RESIDENTIAL UNITS.TOTAL NUMBER OF PARKING SPACES = 25ARCHITECTURAL, MECHANICAL, PLUMBING AND ELECTRICAL WORK, NO STRU]","100588610: ERECT NEW 9 STORY MASONRY BUILDING WITH 25 INDOOR PARKING SPACES 23 RESIDENTIAL UNITS TYPE 1B CONSTRUCTION - GREEN ROOF 434 WEST MELROSE STREET  [SEE REVISION PERMIT #100686563 TO DE-CONVERT TO 18 DWELLING UNITS] || 100654628: REVISION TO PERMIT #100588610 TO CHANGE THE MASON TO RASCO MASON CONTRACTOR, HVAC & REFRIGERATION TO GHC MECHANICAL, INC. PLUMBER TO D.A.M. PLUMBING. || B100654634: CHANGE ELECTRICAL CONTRACTOR ON BUILDING PERMIT # 100588610 ISSUED ON 04/03/2015. RDK ELECTRIC, INC. IS THE NEW ELECTRICAL CONTRACTOR. || 100686563: DIRECT DEVELOPER SERVICE: REVISION TO PERMIT NUMBER D15038-01 (100588610) INTERIOR ALTERATIONS TO FIRST FLOOR LOBBY AREA, INTERIOR MEZZANINE LEVEL, UNITS 201 THRU 902 AS PER PLANS...DE-CONVERT FROM 23 RESIDENTIAL UNITS TO 18 RESIDENTIAL UNITS.TOTAL NUMBER OF PARKING SPACES = 25ARCHITECTURAL, MECHANICAL, PLUMBING AND ELECTRICAL WORK, NO STRUCTURAL WORK SHALL BE PERFORMED UNDER THIS REVISION TO PERMIT. || 100709632: REVISION TO PERMIT 100686563, INTERIOR ALTERATIONS TO UNITS 201,503,701 AND 901 AS PER PLANS",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,18,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_14213140330000,commercial,commercial_entity_family,14213140330000/14213140340000,2,2019,80,125384,14691,commercial_2024,39858,permit_chain_100726778,100726778/100767946,2882194/2950774,commercial_2024_rows:39858,commercial_2024_apartment_unit_sum_rows:39858,commercial_2021_field_fallback_rows:66579,commercial_2024_rows:39858,587.9273292850112,FALSE,2024,454 W BELMONT CHICAGO,Multifamily-High Rise (13 floors +),NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,NA,NA,NA,NA,retain_mechanical,stable_membership_2021_field_fallback,81,80,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,changed_2021_2024,80,commercial_2024_primary_report,FALSE,unit_count_resolved
commercial_14281040840000,commercial,commercial_entity_family,14281040840000,1,2019,19,20976,6508,commercial_2024,39720,permit_chain_100739969,100739969,2903784,commercial_2024_rows:39720,commercial_2024_apartment_unit_sum_rows:39720,commercial_2021_field_fallback_rows:66580,commercial_2024_rows:39720,617.7095002522533,FALSE,2024,3120 N BROADWAY CHICAGO,Multifamily-SAP15,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,NA,NA,NA,NA,retain_mechanical,stable_membership_2021_field_fallback,19,19,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,19,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_14281130190000,commercial,commercial_entity_family,14281130190000/14281130200000,2,2015,82,129225,24287,commercial_2024,39801,permit_chain_100612076/permit_chain_100613152/permit_chain_100631900/permit_chain_100640408/permit_chain_100640409,100612076/100613152/100631900/100640408/100640409,2687223/2689002/2724019/2739489/2739490,commercial_2024_rows:39801,commercial_2024_apartment_unit_sum_rows:39801,commercial_2021_field_fallback_rows:66549,commercial_2024_rows:39801,330.8262666385043,TRUE,2024,2950 N SHERIDAN CHICAGO,"Multifamily-Mixed Use, Mid rise (4 to 12 floors)",NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82,NA,NA,NA,NA,retain_mechanical,stable_membership_2021_field_fallback,82,82,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,82,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_14281230200000,commercial,commercial_entity_family,14281230200000,1,2017,56,93867,11218,commercial_2024,39890,permit_chain_100664475/permit_chain_100681213/permit_chain_100718722,100664475/100681213/100718722,2779364/2806567/2869310,commercial_2024_rows:39890,commercial_2024_apartment_unit_sum_rows:39890,commercial_2021_field_fallback_rows:66384,commercial_2024_rows:39890,33.14690467255762,TRUE,2024,514 W DIVERSEY CHICAGO,Multifamily-MidRise (4 to 12 floors),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,53,NA,NA,NA,NA,review_required,permit_unit_counts_do_not_include_assessor_count,56,56,1,1,1,53,53,508 W DIVERSEY PKWY=53,permit_chain_100681213,100681213/100748633,508 W DIVERSEY PKWY,53,100681213: 53 [FULL BASEMENT FOR STORAGE & MEP FIRST FLOOR RETAIL PARKING FLOORS TWO AND THREE FLOOR 4 - 11 TO BE 53 RESIDENTIAL UNITS AND 12TH FLOOR AMENITY DECK WITH GREEN ROOF AND 54 INDOOR PARKING SPACES AS PER PLANS],"100681213: DIRECT DEVELOPER SERVICES FOR NEW TWELVE STORY BUILDING WITH FULL BASEMENT FOR STORAGE & MEP FIRST FLOOR RETAIL PARKING FLOORS TWO AND THREE FLOOR 4 - 11 TO BE 53 RESIDENTIAL UNITS AND 12TH FLOOR AMENITY DECK WITH GREEN ROOF AND 54 INDOOR PARKING SPACES AS PER PLANS || 100748633: DIRECT DEVELOPER SERVICES** REVISION TO PERMIT # 100681213 EXTERIOR ALTERATION TO 10TH FLOOR HEIGHT, REVISIONS TO MECHANICAL SYSTEMS, RESIDENTIAL UNIT REVISONS PER PLANS, ADDITION OF CENTRAL HOT WATER HEATING SYSTEM, AND REMOVAL OF GREEN ROOFING PER DEPARTMENT OF PLANNING ADMINISTARIVE RELIEF 02/09/2018",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,56,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_14283040910000,commercial,commercial_entity_family,14283040910000,1,2003,60,NA,62444,commercial_2024,40861,NA,NA,NA,commercial_2024_rows:40861,commercial_2024_apartment_unit_sum_rows:40861,commercial_2024_rows:40861,commercial_2024_rows:40861,762.4063265604736,FALSE,2024,2710 N CLARK CHICAGO,Multifamily-Assisted Living,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,NA,60,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,60,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_14283110160000,commercial,commercial_entity_family,14283110160000/14283110170000,2,2019,6,15894,6300,commercial_2024,39767,permit_chain_100792327,100792327,2990238,commercial_2024_rows:39767,commercial_2024_apartment_unit_sum_rows:39767,commercial_2021_field_fallback_rows:66609,commercial_2024_rows:39767,552.9466084887613,FALSE,2024,2515 N HALSTED CHICAGO,"Multifamily-Mixed Use, Mid rise (4 to 12 floors)",NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,NA,NA,NA,NA,retain_mechanical,stable_membership_2021_field_fallback,6,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,6,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_14283120910000,commercial,commercial_entity_family,14283120910000,1,2018,149,196084,28269,commercial_2021,66540,NA,NA,NA,commercial_2021_rows:66540,commercial_2021_apartment_unit_sum_rows:66540,commercial_2021_rows:66540,commercial_2021_rows:66540,767.274546826265,FALSE,2021,700 W FULLERTON,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,coherent_2021_only_entity,149,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2021_only,149,commercial_2021_only_report,FALSE,unit_count_resolved
commercial_14283160520000,commercial,commercial_entity_family,14283160520000/14283160530000,2,2022,14,NA,4334,commercial_2024,39764,permit_chain_100861679,100861679,3105581,commercial_2024_rows:39764,commercial_2024_apartment_unit_sum_rows:39764,commercial_2024_rows:39764,commercial_2024_rows:39764,655.5139239884616,FALSE,2024,518 W ARLINGTON CHICAGO,Multifamily-MidRise (4 to 12 floors),NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,NA,NA,NA,NA,review_required,missing_or_nonpositive_building_area,NA,14,1,1,1,14,14,516 W ARLINGTON=14,permit_chain_100861679,100861679,516 W ARLINGTON PL,14,100861679: 14 [***DIRECT DEVELOPER SERVICES*** NEW NINE (9) STORY FOURTEEN (14) DWELLING UNIT RESIDENTIAL BUILDING WITH FOURTEEN (14) PARKING SPACES AS PER PLANS. CONSULTANT REVIEWER: GLOBETROT],100861679: ***DIRECT DEVELOPER SERVICES*** NEW NINE (9) STORY FOURTEEN (14) DWELLING UNIT RESIDENTIAL BUILDING WITH FOURTEEN (14) PARKING SPACES AS PER PLANS. CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2024_only,14,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_14291000140000,commercial,commercial_entity_family,14291000140000/14291000380000,2,2022,9,NA,3992,commercial_2024,39769,permit_chain_100876767,100876767,3125801,commercial_2024_rows:39769,commercial_2024_apartment_unit_sum_rows:39769,commercial_2024_rows:39769,commercial_2024_rows:39769,143.21070052806877,TRUE,2024,3113 N LINCOLN CHICAGO,"Multifamily-Mixed Use, Mid rise (4 to 12 floors)",NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,NA,NA,review_required,missing_or_nonpositive_building_area,NA,9,1,1,1,9,9,3118 N GREENVIEW=9,permit_chain_100876767,100876767/100925394/B100925387,3118 N GREENVIEW AVE,9,"100876767: 9 [ERECT A 4 STORY , IIIB MASONRY 9 DWELLING UNIT BUILDING WITH ROOF DECK OVER COMMERCIAL PER PLANS]","100876767: ERECT A 4 STORY  , IIIB MASONRY  9 DWELLING UNIT BUILDING WITH ROOF DECK OVER COMMERCIAL PER PLANS || B100925387: REVISION TO P#100876767, TO CHANGE ELECTRICAL CONTRACTOR, ALL WORK TO REMAIN THE SAME || 100925394: REVISION TO CHANGE OF REFRIGERATION AND VENT PERMIT#100876767 TO TDK AIR SPECIALIST INC.",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2024_only,9,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_14291000430000,commercial,commercial_entity_family,14291000430000,1,2004,90,36957,24167,commercial_2024,39740,NA,NA,NA,commercial_2024_rows:39740,commercial_2024_apartment_unit_sum_rows:39740,commercial_2021_field_fallback_rows:66660,commercial_2024_rows:39740,29.711363657247492,TRUE,2024,1501 W BELMONT CHICAGO,Multifamily-SAP35,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,90,90,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,90,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_14291010490000,commercial,commercial_entity_family,14291010490000,1,2002,4,10076,4832,commercial_2024,39765,NA,NA,NA,commercial_2024_rows:39765,commercial_2024_apartment_unit_sum_rows:39765,commercial_2021_field_fallback_rows:65729,commercial_2024_rows:39765,65.6528404094287,TRUE,2024,1445 W BELMONT CHICAGO,Multifamily-Mixed Use Low rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,4,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,4,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_14291070300000,commercial,commercial_entity_family,14291070300000/14291070310000,2,2003,8,10480,7500,commercial_2024,39937,NA,NA,NA,commercial_2024_rows:39937,commercial_2024_apartment_unit_sum_rows:39937,commercial_2021_field_fallback_rows:66071,commercial_2024_rows:39937,30.242316308737053,TRUE,2024,3116 N RACINE CHICAGO,Multifamily-Low Rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,8,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,8,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_14291220300000,commercial,commercial_entity_family,14291220300000/14291220310000,2,2005,6,14592,5851,commercial_2024,39792,NA,NA,NA,commercial_2024_rows:39792,commercial_2024_apartment_unit_sum_rows:39792,commercial_2021_field_fallback_rows:66021,commercial_2024_rows:39792,338.2945357700656,TRUE,2024,2944 N LINCOLN CHICAGO,"Multifamily-Mixed Use, Mid rise (4 to 12 floors)",NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,6,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,6,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_14292020060000,commercial,commercial_entity_family,14292020060000,1,2007,6,15372,5750,commercial_2024,39779,NA,NA,NA,commercial_2024_rows:39779,commercial_2024_apartment_unit_sum_rows:39779,commercial_2021_field_fallback_rows:66408,commercial_2024_rows:39779,284.9184454782222,TRUE,2024,3154 N KENMORE CHICAGO,Multifamily-Mixed Use Low rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,stable_membership_2021_field_fallback,6,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,6,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_14292040040000,commercial,commercial_entity_family,14292040040000/14292040470000,2,2019,33,35690,7703,commercial_2024,39871,NA,NA,NA,commercial_2024_rows:39871,commercial_2024_apartment_unit_sum_rows:39871,commercial_2021_field_fallback_rows:66581,commercial_2024_rows:39871,493.74762925278463,FALSE,2024,937 W BELMONT CHICAGO,"Multifamily-Mixed Use, Mid rise (4 to 12 floors)",NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,stable_membership_2021_field_fallback,33,33,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,33,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_14292180300000,commercial,commercial_entity_family,14292180300000/14292180310000/14292180320000,3,2014,25,41784,15000,commercial_2024,40236,permit_chain_100532565,100532565,2547214,commercial_2024_rows:40236,commercial_2024_apartment_unit_sum_rows:40236,commercial_2021_field_fallback_rows:66538,commercial_2024_rows:40236,516.7627000313977,FALSE,2024,2944 N HALSTED CHICAGO,Multifamily-MidRise (4 to 12 floors),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,NA,NA,NA,NA,retain_mechanical,stable_membership_2021_field_fallback,25,25,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,25,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_14293050560000,commercial,commercial_entity_family,14293050560000,1,2011,6,14076,4301,commercial_2024,39814,permit_chain_100344178/permit_chain_100471772,100344178/100471772,2171539/2433526,commercial_2024_rows:39814,commercial_2024_apartment_unit_sum_rows:39814,commercial_2021_field_fallback_rows:66097,commercial_2024_rows:39814,172.11753163459355,TRUE,2024,1253 W DIVERSEY CHICAGO,Multifamily-Mixed Use Low rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6/8,NA,NA,NA,NA,retain_mechanical,stable_membership_2021_field_fallback,6,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,6,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_14293140170000,commercial,commercial_entity_family,14293140170000/14293140180000/14293140190000/14293140200000,4,1999,12,30228,12400,commercial_2024,39774,NA,NA,NA,commercial_2024_rows:39774,commercial_2024_apartment_unit_sum_rows:39774,commercial_2021_field_fallback_rows:65973,commercial_2024_rows:39774,327.0145691547161,TRUE,2024,2539 N SOUTHPORT CHICAGO,Multifamily-Mixed Use Low rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,12,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,12,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_14293180280000,commercial,commercial_entity_family,14293180280000/14293180290000/14293180300000/14293180310000,4,2015,24,40000,12500,commercial_2024,39790,permit_chain_100509761,100509761,2505713,commercial_2024_rows:39790,commercial_2024_apartment_unit_sum_rows:39790,commercial_2021_field_fallback_rows:66130,commercial_2024_rows:39790,29.105740486620796,TRUE,2024,1544 W FULLERTON CHICAGO,"Multifamily-Mixed Use, Mid rise (4 to 12 floors)",NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,NA,NA,NA,NA,retain_mechanical,stable_membership_2021_field_fallback,24,24,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,24,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_14294010290000,commercial,commercial_entity_family,14294010290000,1,2018,6,13488,6250,commercial_2024,39793,permit_chain_100536592/permit_chain_100654686,100536592/100654686,2554045/2763153,commercial_2024_rows:39793,commercial_2024_apartment_unit_sum_rows:39793,commercial_2021_field_fallback_rows:66531,commercial_2024_rows:39793,126.45219563889704,TRUE,2024,2740 N LINCOLN CHICAGO,"Multifamily-Mixed Use, Mid rise (4 to 12 floors)",NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1/3/6,NA,NA,NA,NA,retain_mechanical,stable_membership_2021_field_fallback,6,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,6,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_14294020280000,commercial,commercial_entity_family,14294020280000,1,2011,7,19943,5316,commercial_2024,39770,permit_chain_100359580,100359580,2199356,commercial_2024_rows:39770,commercial_2024_apartment_unit_sum_rows:39770,commercial_2021_field_fallback_rows:65222,commercial_2024_rows:39770,125.6334850201374,TRUE,2024,2653 N LINCOLN CHICAGO,"Multifamily-Mixed Use, Mid rise (4 to 12 floors)",NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,NA,NA,retain_mechanical,stable_membership_2021_field_fallback,7,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,7,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_14294070630000,commercial,commercial_entity_family,14294070630000/14294071030000,2,2008,16,24389,6929,commercial_2024,39798,NA,NA,NA,commercial_2024_rows:39798,commercial_2024_apartment_unit_sum_rows:39798,commercial_2021_field_fallback_rows:65537,commercial_2024_rows:39798,375.9997849945144,TRUE,2024,2666 N HALSTED CHICAGO,"Multifamily-Mixed Use, Mid rise (4 to 12 floors)",NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,stable_membership_2021_field_fallback,16,16,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,16,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_14294070660000,commercial,commercial_entity_family,14294070660000/14294070670000,2,2006,8,19292,6696,commercial_2024,39802,NA,NA,NA,commercial_2024_rows:39802,commercial_2024_apartment_unit_sum_rows:39802,commercial_2021_field_fallback_rows:65988,commercial_2024_rows:39802,373.9448653837267,TRUE,2024,2658 N HALSTED CHICAGO,Multifamily-Mixed Use Low rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,stable_membership_2021_field_fallback,8,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,8,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_14294070940000,commercial,commercial_entity_family,14294070940000,1,2017,6,15004,6200,commercial_2024,39856,permit_chain_100660503,100660503,2772843,commercial_2024_rows:39856,commercial_2024_apartment_unit_sum_rows:39856,commercial_2021_field_fallback_rows:66559,commercial_2024_rows:39856,339.3871090841468,TRUE,2024,2616 N HALSTED CHICAGO,"Multifamily-Mixed Use, Mid rise (4 to 12 floors)",NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,NA,NA,NA,NA,retain_mechanical,stable_membership_2021_field_fallback,6,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,6,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_14294161030000,commercial,commercial_entity_family,14294161030000,1,2014,9,NA,3123,commercial_2024,39818,permit_chain_100580887,100580887,2631968,commercial_2024_rows:39818,commercial_2024_apartment_unit_sum_rows:39818,commercial_2024_rows:39818,commercial_2024_rows:39818,195.3640259272428,TRUE,2024,878 W LILL CHICAGO,Multifamily-Low Rise (3 floors or less),NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,review_required,component_membership_changed_across_vintages,9,9,1,0,0,NA,,=,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,9,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_14294190020000,commercial,commercial_entity_family,14294190010000/14294190020000,2,2015,20,19433,13886,commercial_2024,40446,NA,NA,NA,commercial_2024_rows:40446,commercial_2024_apartment_unit_sum_rows:40446,commercial_2024_rows:40446,commercial_2024_rows:40446,467.73226950410105,FALSE,2024,2566 N LINCOLN CHICAGO,"Multifamily-Mixed Use, Primarily Commercial",NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,review_required,component_membership_changed_across_vintages,20,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,20,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
